CTRL_alpha	itraconazole_alpha	methotrexate_alpha	tamoxifen_alpha	beauvericin_alpha	benomyl_alpha	bisantrene_alpha	camptothecin_alpha	cisplatin_alpha	colchicine_alpha	cycloheximide_alpha	fluconazole_alpha	imatinib_alpha	ketoconazole_alpha	miconazole_alpha	mitoxantrone_alpha	valinomycin_alpha
TWAS21181215	1.022332	0.929561	0.931703	1.13659	1.031191	0.907508	0.6423	0.939091	0.968133	1.018604	1.092554	0.81655	1.0046926	0.972493	1.26975	1.020314	0.9989601
TWAS21181216	1.03435	0.7081	1.046954	0.61747	1.14119	0.931682	0.61436	0.63234	0.92943	1.049276	0.958892	0.66533	1.054739	0.59582	0.58074	0.977173	1.042346
TWAS21181217	1.068931	0.918103	1.080309	1.34822	1.16035	1.10212	1.044719	1.14129	1.041616	1.079387	1.13459	0.84962	1.058263	0.987411	1.29757	1.081253	1.037514
TWAS21181218	1.056187	0.98516	1.036586	1.20949	1.14274	0.85185	0.67594	1.0048284	1.071185	1.11521	1.13094	0.86634	1.048581	1.067923	1.33672	1.063022	1.075392
TWAS21181222	0.89338	1.012517	0.86263	1.076218	0.5458	0.66332	0.5674	0.80478	0.974462	1.0098851	0.96265	0.82193	0.946031	1.14534	1.2924	0.88697	0.920083
TWAS21181223	1.040612	0.86758	1.087903	1.32649	0.61916	1.00023351	1.027996	1.13197	1.012594	1.09444	1.10752	0.84815	1.12353	0.958282	1.33837	1.030892	0.980843
TWAS21181224	0.86642	0.50379	0.85978	0.58841	0.55619	0.76049	0.58814	0.48655	0.69207	0.9907844	0.80119	0.55294	0.952604	0.20899	0.3948	0.77231	0.88769
TWAS21181301	1.062911	0.82083	1.046736	0.62113	1.18807	1.23316	1.077024	1.094351	1.057773	1.057913	0.987598	0.74657	1.067142	0.76385	0.60028	1.065655	1.075159
TWAS21181302	1.053209	0.72254	1.10243	0.64031	1.18165	0.85786	0.65779	0.68648	0.948997	1.088985	1.0051982	0.71464	1.092082	0.63784	0.30084	0.976145	1.053912
TWAS21181303	0.918165	0.63787	0.936809	0.6022	0.59861	0.79066	0.55985	0.61161	0.83809	0.983597	0.80631	0.5466	0.986177	0.51689	0.44995	0.79755	0.932489
TWAS21181304	1.032043	0.84533	1.035362	0.63438	1.13844	0.85089	0.61123	0.65055	0.940783	1.063964	0.962756	0.69176	1.053165	0.64936	0.56079	0.946784	1.048113
TWAS21181305	0.63436	0.46295	0.62035	0.50349	0.53982	0.70614	0.81084	0.79848	0.60274	0.45323	0.56032	0.19116	0.74837	0.4744	0.37416	0.5	0.69211
TWAS21181306	1.033005	0.85862	1.021954	1.28958	1.11593	1.07979	0.965953	1.12063	0.973601	1.078177	1.086796	0.84275	1.043189	0.89616	1.28335	1.05486	1.020527
TWAS21181307	1.054432	0.966242	1.065725	1.18398	1.13648	0.911515	0.67967	0.981674	1.018208	1.050183	1.12332	0.85306	1.034346	1.0047015	1.29964	1.051005	1.017761
TWAS21181308	1.051616	0.89013	1.067994	1.33831	1.18187	1.024215	1.17564	1.16992	1.061245	1.10285	1.13604	0.87721	1.070839	1.056397	1.33663	1.040995	1.030447
TWAS21181309	1.04914	0.8815	1.059059	1.27313	1.14197	1.083604	0.9958227	1.11664	0.9979892	1.045686	1.10211	0.78355	1.045624	0.85225	1.30478	1.05437	1.020223
TWAS21181311	0.973579	0.968967	0.9986184	1.36682	0.62893	0.948871	1.083603	1.13807	1.030229	1.026112	1.055296	0.89587	1.022767	0.977455	1.33856	1.0096134	0.943339
TWAS21181312	1.070795	0.996916	1.057726	0.64389	1.16471	1.22093	1.050371	1.07136	1.0042625	1.10769	0.9910318	0.72507	1.078998	0.68733	0.58115	1.09202	1.10317
TWAS21181313	0.87424	0.82087	0.8644	1.26014	0.50954	0.8376	0.85708	0.968584	0.8302	0.98916	0.905101	0.72388	0.931496	0.81797	1.19128	0.93328	0.86485
TWAS21181315	1.069016	0.80364	1.069478	0.63118	1.17211	1.22079	1.11482	1.094776	0.9925569	1.10739	0.9969048	0.71762	1.074539	0.68841	0.56382	1.083941	1.093567
TWAS21181317	1.027426	0.74195	1.017979	0.58793	1.13832	0.933893	0.57144	0.58574	0.968306	1.073162	0.949722	0.69278	1.033163	0.66868	0.61193	0.907126	1.046551
TWAS21181319	0.44676	0.40778	0.43758	0.53268	0.45846	0.68182	0.58729	0.58674	0.28413	0.46951	0.46327	0.51794	0.39502	0.38705	0.35741	0.41578	0.44974
TWAS21181321	1.040726	0.909649	0.987576	1.18582	1.06514	0.967831	0.63559	0.929093	1.030544	1.05861	1.10801	0.8107	1.00053587	0.923831	1.27906	1.044823	1.030942
TWAS21181323	1.068905	0.925759	1.07592	1.37074	1.16061	1.065456	1.065771	1.16474	1.039328	1.11324	1.14509	0.84736	1.058113	0.983666	1.31077	1.077909	1.051379
TWAS21181402	1.039046	0.979426	1.03551	1.19363	1.13052	0.86618	0.67823	0.98642	1.058726	1.077262	1.11224	0.87285	1.037122	1.048869	1.32956	1.038471	1.054667
TWAS21181406	1.063526	0.80027	1.074043	0.63	1.18593	1.22538	1.037693	1.095923	0.99945721	1.075606	1.013538	0.73396	1.075104	0.69939	0.5995	1.076055	1.079082
TWAS21181408	1.081382	0.73185	1.13353	0.73473	1.22887	1.2432	1.13185	1.10013	1.024719	1.11165	1.032693	0.76625	1.10198	0.7642	0.29573	1.064305	1.069019
TWAS21181409	1.056772	0.978964	1.037487	1.21338	1.14131	0.89531	0.68162	1.035978	1.076366	1.073902	1.13519	0.86666	1.029298	1.052313	1.34788	1.050323	1.06324
TWAS21181414	1.062618	0.968632	1.082208	1.35681	1.17258	1.098202	1.065254	1.17916	1.10237	1.060739	1.1251	0.87623	1.062128	1.026384	1.31707	1.076422	1.023565
TWAS21181415	1.074102	0.76538	1.11994	0.65786	1.19792	1.21085	1.077722	1.081475	1.016297	1.12142	1.01558	0.75251	1.10045	0.75087	0.63438	1.059842	1.080552
TWAS21181417	1.041197	0.80711	1.060535	0.5892	1.15582	0.958357	0.62212	0.64043	0.9964887	1.043102	0.983761	0.69179	1.043455	0.6239	0.57775	0.9911655	1.059266
TWAS21181418	1.031014	0.74584	0.965439	0.52681	1.069668	1.19902	1.020785	0.959039	0.981403	1.075236	0.937677	0.68153	1.020485	0.63529	0.54717	1.091201	1.073475
TWAS21181419	0.909657	0.54026	0.943185	0.672	0.64903	1.071126	1.19076	0.974372	0.936727	0.964502	0.84751	0.61258	1.025817	0.51927	0.4366	0.961086	0.944404
TWAS21181421	1.056703	0.927149	1.088679	1.23399	1.16754	0.86342	0.75104	1.044525	1.068144	1.09264	1.12958	0.89037	1.071153	1.093361	1.35499	1.026469	1.054417
TWAS21181422	0.988637	0.72477	1.019396	0.6032	0.60268	1.18334	1.19224	1.11083	0.935127	1.070737	0.89165	0.63348	1.062345	0.56916	0.54135	1.030199	1.021321
TWAS21181423	1.053298	0.77033	1.064608	0.62227	1.15661	1.20629	1.14434	1.047715	0.979239	1.077489	0.976238	0.70315	1.077378	0.66873	0.55545	1.060983	1.060624
TWAS21181424	0.74508	0.47558	0.69198	0.50263	0.52119	0.70033	0.42682	0.48281	0.61909	0.84641	0.63396	0.50093	0.8872	0.44774	0.32001	0.45296	0.77154
TWAS21181505	1.050295	0.88972	1.055405	1.28923	1.15062	1.096601	0.9921419	1.13976	1.014958	1.053141	1.10306	0.80068	1.049591	0.87841	1.31069	1.048575	1.027936
TWAS21181506	1.0086579	0.975185	1.033978	1.19978	0.60397	0.79742	0.70492	0.977759	0.983963	1.042883	1.091739	0.83278	1.030471	0.970846	1.3911	1.014626	0.970347
TWAS21181507	0.936922	0.984332	0.957469	1.13417	0.56888	0.66958	0.68048	0.942227	0.9979264	1.019774	1.016431	0.84042	0.9977339	1.015906	1.3506	0.964215	0.957093
TWAS21181508	0.946841	0.66144	0.975782	0.6088	0.56855	1.15307	1.10304	1.029635	0.89546	0.9897	0.8444	0.62262	1.067916	0.58758	0.51582	0.986568	0.980536
TWAS21181509	1.039398	0.87919	1.04794	1.27599	1.13052	1.077913	0.9912175	1.12328	0.984357	1.061154	1.091964	0.78842	1.038136	0.84402	1.29491	1.052379	1.016569
TWAS21181511	0.6837	0.51074	0.63527	0.56729	0.50638	0.79631	0.81728	0.83941	0.61697	0.72703	0.58867	0.47714	0.8288	0.45282	0.43723	0.69928	0.47896
TWAS21181512	1.075322	0.76843	1.11647	0.68093	1.19759	1.23757	1.0655	1.086327	1.0075644	1.12332	1.015682	0.75247	1.10483	0.73326	0.57792	1.057875	1.077083
TWAS21181513	1.069321	0.928974	1.074657	1.34318	1.14728	1.074616	1.023189	1.15442	1.020991	1.097813	1.12275	0.84397	1.06638	0.97232	1.29518	1.077882	1.035988
TWAS21181515	0.9913255	0.72853	1.0063029	0.63617	0.63511	1.24357	1.26544	1.0626	0.989827	1.051049	0.89561	0.64245	1.048379	0.57376	0.52579	1.033985	1.030168
TWAS21181516	1.062661	0.76595	1.050907	0.61221	1.15197	1.17524	0.987339	1.0621	1.0085799	1.093891	0.977546	0.73269	1.076451	0.72422	0.53216	1.076833	1.069843
TWAS21181517	0.983537	0.66857	1.012462	0.58364	0.60153	1.2158	1.28618	1.061574	0.99924905	1.056742	0.903089	0.62071	1.058419	0.54692	0.47292	1.026477	1.0056148
TWAS21181518	1.079251	0.70862	1.12825	0.63677	1.19028	1.24649	1.061402	1.065472	0.9997574	1.1189	1.02643	0.73776	1.099507	0.73048	0.31099	1.063171	1.077346
TWAS21181519	1.069748	0.77189	1.072139	0.58503	1.19307	1.23393	1.14296	1.08276	1.049568	1.08931	1.0040472	0.74612	1.068005	0.70977	0.62581	1.09029	1.073998
TWAS21181521	1.058164	0.81827	1.092583	0.68197	1.1934	1.17269	1.53405	1.081981	1.037705	1.13036	1.0018121	0.76837	1.074602	0.78432	0.66125	1.034205	1.06266
TWAS21181522	1.03169	0.77103	0.956108	0.51801	1.068469	1.16481	1.01638	1.029377	0.9906966	1.02238	0.939473	0.7167	1.013911	0.6802	0.50794	1.058901	1.062311
TWAS21181603	0.70315	0.977739	0.60548	0.911747	0.52889	0.6061	0.58766	0.75275	0.70297	0.85115	0.761	1.20583	0.80923	1.45714	1.10304	0.68757	0.72498
TWAS21181604	1.067927	0.75318	1.0668	0.59199	1.18424	1.24231	1.1832	1.10088	1.049378	1.080313	0.985577	0.73204	1.081361	0.71014	0.5944	1.081218	1.073432
TWAS21181605	1.0404	0.69224	1.091878	0.6604	1.19627	0.931186	0.71463	0.72779	0.970563	1.074879	0.9978541	0.72163	1.077558	0.67203	0.62445	0.956684	1.023383
TWAS21181606	1.068738	0.909624	1.087429	1.34029	1.18631	1.054846	1.076606	1.15068	1.11261	1.10264	1.13488	0.901891	1.069648	1.05406	1.35056	1.048578	1.047661
TWAS21181608	1.05573	0.943336	1.061749	1.19687	1.13727	0.951458	0.65762	1.0074578	1.023381	1.066025	1.12489	0.84473	1.047213	0.983104	1.30419	1.039388	1.022081
TWAS21181609	1.065163	0.935717	1.076322	1.34971	1.18634	1.095717	1.15994	1.17969	1.1014	1.052147	1.13028	0.86886	1.051584	1.020665	1.30874	1.068157	1.022501
TWAS21181611	1.050736	0.73753	0.978947	0.56954	1.094466	1.1972	1.12779	1.035026	0.9966098	1.10737	0.943125	0.68318	1.052691	0.65435	0.53512	1.095186	1.080062
TWAS21181612	0.935392	0.933896	0.986358	1.34345	0.5756	0.85309	1.087666	1.11373	1.017972	0.97469	1.015109	0.845	1.010449	0.966329	1.28919	0.9984168	0.910362
TWAS21181613	1.000099511	1.30689	0.948723	0.70421	0.9939372	0.913636	0.58569	0.51886	0.81428	1.06614	0.87839	0.68118	1.034507	0.68409	0.8674	0.922495	1.053413
TWAS21181614	1.056815	0.960715	1.076945	1.21429	1.14821	0.951654	0.67352	0.985613	1.0906	1.059095	1.1354	0.86102	1.035703	1.0075173	1.3197	1.053562	1.033572
TWAS21181616	1.052452	0.80027	1.063621	0.65059	1.16847	1.013059	0.59826	0.62744	0.991376	1.047573	0.980365	0.68987	1.052537	0.63183	0.57028	0.979854	1.05219
TWAS21181618	1.04175	0.983376	1.031441	1.20387	1.1327	0.93142	0.67686	0.981286	1.087034	1.056366	1.11031	0.86881	1.033063	1.042981	1.33587	1.043822	1.048729
TWAS21181619	1.067471	0.921594	1.075411	1.34038	1.14778	1.071366	1.020273	1.14445	1.024118	1.058878	1.12077	0.84068	1.062627	0.973418	1.27402	1.077678	1.032926
TWAS21181621	1.013967	0.922048	1.034493	1.33555	0.6645	1.026023	1.01892	1.12609	1.065679	1.020004	1.094326	0.901974	1.03742	1.054962	1.36601	1.0087018	0.960271
TWAS21181622	0.86417	0.86597	0.82612	1.23369	0.51465	0.78187	0.904456	0.976241	0.87515	0.99936076	0.901418	0.75532	0.941225	0.88811	1.19095	0.904449	0.83472
TWAS21190103	1.038964	1.095601	0.984216	1.37375	1.051906	1.094107	0.953645	1.11908	0.969337	1.056124	1.091712	0.81806	1.021088	0.912463	1.24796	1.05933	1.0092921
TWAS21190104	0.943175	0.64061	0.90498	0.69434	0.58007	1.050162	0.971333	1.018594	0.914415	0.971287	0.85157	0.63468	1.011944	0.58746	0.47553	0.945041	0.9687
TWAS21190113	0.966706	0.933049	1.0089053	1.38692	0.57365	0.907796	1.020722	1.12559	0.96952	1.058955	1.048819	0.88604	1.022867	0.950461	1.33622	1.0063739	0.934625
TWAS21190114	1.040571	0.65663	0.980192	0.56614	1.063237	1.17564	0.957387	1.01942	0.918477	1.061134	0.937297	0.67493	1.024386	0.63213	0.55321	1.075191	1.071464
TWAS21190115	1.064064	0.75203	1.070199	0.62543	1.17722	1.22592	1.045231	1.088471	0.982619	1.070713	0.9958521	0.72959	1.065017	0.69846	0.60709	1.085842	1.067091
TWAS21190116	1.00061001	0.987863	1.038597	1.37577	0.62171	0.947408	1.1695	1.15778	1.043545	1.057535	1.074772	0.86477	1.042591	1.022289	1.36775	1.0292	0.963714
TWAS21190117	1.027678	0.936985	0.952513	1.33357	1.093559	1.014819	1.00012496	1.19381	1.048932	1.070901	1.12388	0.85773	0.983319	0.9906016	1.27683	1.067619	1.067425
TWAS21190118	0.970758	0.975591	0.959566	1.31573	0.63371	0.84245	1.052303	1.10496	1.052254	0.98189	1.05513	0.87033	1.0069537	1.073299	1.32321	0.9969177	0.934959
TWAS21190119	1.045057	0.932327	0.954794	1.35297	1.06972	1.056844	0.96823	1.17682	1.0065469	1.060818	1.10147	0.84149	1.003145	0.974183	1.27899	1.064205	1.046109
TWAS21190121	1.06322	0.78964	1.070063	0.59168	1.17307	1.24027	1.033626	1.092846	0.9942393	1.077501	1.0046988	0.72092	1.069308	0.69516	0.59145	1.06995	1.075042
TWAS21190203	1.03966	0.87449	1.041382	1.28038	1.12096	1.021533	0.953096	1.12255	0.983526	1.046249	1.077996	0.78142	1.066152	0.8296	1.30822	1.053441	1.037392
TWAS21190204	0.67027	0.944404	0.67812	0.85976	0.50236	0.61165	0.62241	0.80137	0.69432	0.75276	0.7354	1.12901	0.47942	1.35784	1.056406	0.69756	0.73888
TWAS21190205	1.03248	0.9839	1.04102	1.20518	1.14574	0.78356	0.69091	1.065234	1.062837	1.018051	1.11688	0.85929	1.034899	1.057638	1.33685	1.031215	1.044844
TWAS21190207	1.042788	0.940383	1.028866	1.34658	1.14646	1.056943	1.028662	1.18516	1.03335	1.053943	1.12331	0.85986	1.037089	1.013594	1.30658	1.053977	1.025807
TWAS21190208	0.87623	0.59116	0.85071	0.60033	0.58671	0.69689	0.56848	0.53037	0.78754	0.970945	0.76637	0.5744	0.959028	0.51108	0.46806	0.7045	0.89234
TWAS21190209	1.056662	0.965788	1.038732	1.20016	1.1281	0.78853	0.71664	1.028923	1.020459	1.06923	1.13301	0.87179	1.03469	1.045192	1.33606	1.050573	1.048487
TWAS21190211	1.066282	0.87671	1.12933	1.34623	1.19614	1.10151	1.19946	1.14401	1.044242	1.12515	1.1259	0.88337	1.07625	1.047375	1.32205	1.03264	1.0050648
TWAS21190212	0.947004	0.69647	0.966463	0.61816	0.6164	1.064874	1.095283	1.023338	0.928826	0.978269	0.87727	0.63341	1.004137	0.58714	0.51601	0.935418	0.94041
TWAS21190214	1.016546	0.961366	0.9903636	1.38013	0.60384	0.952467	1.025224	1.16255	1.0056041	1.075593	1.095715	0.85612	1.023014	1.0099039	1.35906	1.034302	0.969061
TWAS21190215	0.903366	0.51793	0.87661	0.56329	0.5408	0.7872	0.58035	0.46788	0.81515	0.989036	0.77692	0.53362	0.972123	0.50674	0.46193	0.82388	0.952399
TWAS21190216	0.96779	0.68806	1.0037033	0.60878	0.60451	1.15852	1.21579	1.028678	0.988483	1.0070051	0.8609	0.6371	1.061529	0.57652	0.48904	0.9914721	0.98
TWAS21190218	1.047116	0.86254	1.015537	0.58825	1.13158	1.16165	0.982074	1.046465	0.972349	1.1112	0.953262	0.73349	1.059678	0.71013	0.62108	1.058444	1.084512
TWAS21190219	1.057723	0.96927	1.082772	1.2132	1.16142	0.921805	0.71083	1.015254	1.082008	1.039838	1.12765	0.85646	1.045262	1.032197	1.32095	1.052884	1.039228
TWAS21190221	0.8635	0.921851	0.81211	1.28832	0.5304	0.86939	0.88763	1.012153	0.87306	0.9943471	0.917577	0.82347	0.934531	0.9308	1.26605	0.961655	0.89802
TWAS21190302	1.051702	0.928541	1.021343	1.34608	1.14381	1.002731	1.20323	1.18393	1.043292	1.10275	1.13761	0.85717	1.058845	1.009949	1.29006	1.05923	1.06055
TWAS21190303	1.033842	0.74115	0.951684	0.5544	1.0784	1.18134	0.970563	1.014334	0.984005	1.06125	0.932107	0.70556	1.005966	0.70822	0.57726	1.074726	1.058875
TWAS21190305	0.945244	0.71138	0.92225	0.5908	0.54934	1.18863	1.082662	0.968134	0.926468	1.047848	0.81321	0.59334	1.02871	0.55299	0.52306	0.991668	1.0082623
TWAS21190306	1.063646	0.916293	1.085849	1.3564	1.16412	1.10737	1.0017275	1.17094	1.038272	1.063726	1.13766	0.8495	1.045735	0.981016	1.289	1.068223	1.011957
TWAS21190307	0.88075	0.56801	0.918572	0.59344	0.5277	0.67023	0.63456	0.68531	0.82133	0.77377	0.78615	0.55314	0.944268	0.48379	0.46713	0.69301	0.849
TWAS21190314	0.985385	0.6785	0.954722	0.35302	0.99967256	1.04347	1.0083838	0.906308	0.94058	1.091477	0.85894	0.72036	1.04442	0.67045	0.3754	1.021095	1.020395
TWAS21190315	1.03592	0.88098	1.10377	1.33878	0.6297	1.014018	1.14448	1.12907	1.08417	1.072317	1.10447	0.87555	1.056711	1.012779	1.36934	1.013005	0.967504
TWAS21190316	1.055843	0.77275	1.045166	0.60914	1.17866	1.20468	1.037576	1.10041	1.063666	1.059375	0.98578	0.75936	1.056907	0.78594	0.5949	1.072267	1.053237
TWAS21190321	0.953277	1.0012344	0.922828	1.12435	0.55439	0.67115	0.66286	0.969796	0.969251	0.9929092	1.038772	0.86144	0.97783	1.035098	1.35562	0.965127	0.946945
TWAS21190401	1.0036748	0.86986	1.056268	1.34178	0.60899	0.936025	1.047311	1.12057	0.9911317	1.036917	1.084298	0.85501	1.050069	0.978385	1.34545	1.002358	0.949311
TWAS21190402	0.924735	0.64165	0.969014	0.60531	0.22918	1.11754	1.24204	1.01315	0.923544	0.9922421	0.85137	0.5788	1.043261	0.52521	0.47292	0.981283	0.963927
TWAS21190403	1.060061	0.66626	1.10606	0.66001	1.17593	0.935015	0.66763	0.68794	0.948901	1.094648	1.0053286	0.71759	1.083336	0.6388	0.4629	0.994849	1.068275
TWAS21190405	1.01233	0.69377	0.963539	0.56568	1.051733	0.951426	0.60576	0.54791	0.84037	1.039504	0.89518	0.62806	1.028995	0.52891	0.57707	0.936766	1.034671
TWAS21190406	0.972239	1.26927	0.926959	1.35134	0.60203	0.931568	0.980837	1.10989	0.967394	1.064109	1.055285	0.84435	1.0081118	1.00023596	1.34774	1.0058389	0.952643
TWAS21190407	1.063941	0.916996	1.081641	1.35298	1.16139	1.08554	1.039559	1.17735	1.02615	1.067199	1.1367	0.84056	1.064591	0.978025	1.2969	1.074689	1.043864
TWAS21190408	1.068709	0.80342	1.087473	0.64512	1.18777	1.20608	1.08733	1.10122	1.0025854	1.076398	1.0062497	0.75091	1.076916	0.73082	0.59497	1.077749	1.081814
TWAS21190409	1.05988	0.934018	1.08957	1.35924	1.17182	1.084819	1.042273	1.18459	1.0462	1.028702	1.12774	0.86355	1.062259	1.012158	1.30284	1.0593	1.011772
TWAS21190411	0.960581	0.65152	1.0099883	0.64617	0.61294	1.1375	1.26225	1.012285	0.97072	1.0018791	0.86502	0.63164	1.06572	0.53747	0.47084	0.96647	1.0019829
TWAS21190415	1.039446	0.87002	1.041065	1.26792	1.13383	1.06093	0.96969	1.11666	0.975314	1.04018	1.089471	0.78249	1.038495	0.83676	1.29259	1.044108	1.018528
TWAS21190416	1.060152	0.956833	1.080767	1.21436	1.16133	0.937277	0.70975	1.0085561	1.093394	1.043602	1.13374	0.86412	1.051116	1.021519	1.31838	1.046258	1.024615
TWAS21190419	1.056574	0.80249	1.059884	0.55546	1.15999	1.21988	1.04238	1.069293	1.066433	1.086677	0.977929	0.73967	1.055361	0.73988	0.60044	1.069713	1.075304
TWAS21190422	1.04499	0.76512	1.057048	0.62194	1.15404	0.969669	0.63262	0.60092	0.982175	1.064467	0.976603	0.6958	1.056161	0.63662	0.58769	0.988811	1.057283
TWAS21190424	1.068567	0.72785	1.11704	0.71014	1.20365	1.20479	1.1119	1.0961	1.0078329	1.090145	1.015181	0.74681	1.1013	0.75245	0.60513	1.052628	1.064409
TWAS21190502	0.9967647	0.951627	1.040668	1.14492	0.56244	0.72202	0.66906	0.939396	0.963459	1.03125	1.059618	0.81677	1.02303	0.952433	1.35512	1.0023663	0.957372
TWAS21190505	1.045958	0.80364	0.961917	0.5888	1.092224	1.17642	1.012144	1.056737	1.017332	1.044158	0.928898	0.70223	1.014626	0.7073	0.57317	1.080268	1.054382
TWAS21190509	1.028288	0.87539	1.069265	1.35204	0.61016	0.89104	1.13148	1.12899	1.009262	1.068216	1.11273	0.8558	1.06985	0.9916288	1.35192	1.016513	0.953996
TWAS21190511	0.68848	0.47703	0.73179	0.58024	0.21927	0.86807	0.88554	0.80451	0.69597	0.50647	0.61787	0.49537	0.87414	0.49103	0.4181	0.77557	0.7579
TWAS21190513	1.062238	0.84365	1.10685	0.71366	1.16957	1.20371	1.14656	1.064489	0.981004	1.089464	0.985119	0.89456	1.092676	0.965505	0.73654	1.050326	1.069517
TWAS21190515	1.067129	0.944397	1.037259	1.36679	1.16969	1.015383	1.094051	1.20366	1.06895	1.055472	1.13745	0.86929	1.065013	1.50787	1.33453	1.066811	1.045036
TWAS21190601	1.064737	0.7697	1.076653	0.60342	1.15949	1.19574	1.1361	1.10151	0.982184	1.10344	0.989749	0.71215	1.086622	0.66671	0.57491	1.081122	1.075576
TWAS21190602	1.052077	0.96868	1.039043	1.20612	1.14177	0.87023	0.6954	1.034496	1.043569	1.041006	1.12382	0.86666	1.036908	1.045528	1.32661	1.039028	1.033719
TWAS21190603	0.945026	0.89535	0.911802	1.34153	0.52979	0.954507	0.98961	1.051977	0.957716	1.013546	0.985353	0.78641	0.982934	0.88501	1.2659	0.984302	0.908151
TWAS21190604	1.064182	0.925239	1.0749	1.35001	1.16564	1.093012	1.093676	1.16796	1.10412	1.09144	1.13128	0.86407	1.050229	1.013513	1.29777	1.078697	1.031873
TWAS21190605	0.9919722	0.56748	1.034059	0.62741	0.63078	1.13167	1.13853	1.02323	0.923929	1.023696	0.919689	0.61315	1.04139	0.58266	0.4848	0.967038	1.0063235
TWAS21190606	1.054896	0.94384	1.029004	1.33755	1.13759	1.031252	0.9932433	1.15851	1.038478	1.055241	1.11957	0.8614	1.037018	1.033351	1.30683	1.063712	1.03894
TWAS21190607	1.046296	0.947879	1.065381	1.18373	1.12739	0.89075	0.68695	0.974039	1.011459	1.081312	1.11066	0.81617	1.045854	0.972418	1.30603	1.058123	1.044799
TWAS21190608	1.065573	0.81543	1.08001	0.60362	1.19306	1.23955	1.1684	1.10735	1.05216	1.051144	1.0051069	0.73409	1.069354	0.7051	0.64931	1.073004	1.066247
TWAS21190609	1.042855	0.8903	1.074876	1.30199	1.18468	0.930247	1.06234	1.13949	1.064441	1.078926	1.094654	0.86222	1.066119	1.042752	1.28834	1.0051022	1.032426
TWAS21190613	1.012909	0.75018	0.962758	0.62518	0.68648	1.20996	1.067368	1.10208	0.978047	1.018211	0.947292	0.68534	1.057701	0.66689	0.5082	1.020554	1.016439
TWAS21190614	0.926974	0.53809	0.959457	0.62862	0.61426	0.76942	0.56344	0.558	0.82427	0.977719	0.80666	0.58125	1.010431	0.54524	0.47775	0.73171	0.935688
TWAS21190615	1.051078	0.910227	1.10486	1.35028	0.67551	0.977272	1.32685	1.11736	1.019572	1.075343	1.11734	0.86608	1.061421	1.01724	1.38925	1.048032	0.9924811
TWAS21190618	1.03852	0.79218	1.047031	0.26856	1.15655	0.97969	0.60832	0.63968	0.981388	1.058219	0.966315	0.67866	1.057803	0.63465	0.52601	0.984874	1.055105
TWAS21190622	1.033646	0.80004	0.989547	0.64193	0.67381	1.24957	1.093016	1.099471	0.986705	1.047058	0.936054	0.67837	1.052232	0.63801	0.56724	1.043719	1.032734
TWAS21190624	1.059548	0.68107	1.10127	0.61895	1.1959	0.88255	0.68539	0.67349	0.944094	1.10926	1.0041518	0.71304	1.0957	0.65901	0.67525	0.9939097	1.056627
TWAS21190702	1.053752	0.914574	0.986145	1.36156	1.095339	1.069288	1.09365	1.18161	1.055061	1.059918	1.10482	0.8367	1.042362	0.955205	1.27205	1.083544	1.041891
TWAS21190705	1.050477	0.87672	1.046308	1.28349	1.12821	1.041357	0.979591	1.11986	0.971079	1.10644	1.097881	0.79136	1.061629	0.84548	1.30746	1.044906	1.050512
TWAS21190706	0.82388	0.49251	0.87309	0.6032	0.53809	0.73506	0.60974	0.61552	0.75585	0.931913	0.71681	0.50796	0.948877	0.44707	0.45724	0.65253	0.83816
TWAS21190711	1.04132	0.73629	1.089971	0.68867	1.17691	0.953851	0.66324	0.70908	1.00081729	1.087982	1.0012019	0.73186	1.060696	0.69809	0.30466	0.960213	1.029537
TWAS21190712	1.05969	0.907031	1.067073	1.36229	1.15343	1.09554	1.12419	1.17126	1.031759	1.069932	1.12109	0.84129	1.059839	0.968484	1.28366	1.07454	1.033674
TWAS21190714	1.055689	0.924501	1.075014	1.34296	1.14998	1.059023	1.018659	1.15207	1.019398	1.063554	1.12178	0.84297	1.048292	0.988439	1.28363	1.075278	1.018198
TWAS21190715	0.974686	0.975363	0.952845	1.31588	0.63837	0.83166	1.03221	1.1306	1.066149	1.040489	1.079166	0.8673	1.013615	1.056491	1.34045	0.964019	0.941644
TWAS21190717	1.020996	0.956048	1.048435	1.37778	0.61105	0.943804	1.11549	1.15488	1.091765	1.067046	1.1032	0.87311	1.045239	1.018438	1.35827	1.046225	0.958781
TWAS21190718	1.040622	0.71842	1.051284	0.67694	0.73943	1.2627	1.087485	1.11348	0.997507	1.073383	0.975211	0.71776	1.098981	0.71365	0.59921	1.0053915	1.028447
TWAS21190719	1.053074	0.78155	0.980868	0.57411	1.10625	1.21126	1.077592	1.035951	1.0061508	1.050951	0.94184	0.68768	1.022976	0.6613	0.56296	1.072925	1.073637
TWAS21190722	1.056173	0.72623	1.098261	0.7104	1.19387	0.966069	0.68607	0.72432	0.9929813	1.10557	1.011593	0.73294	1.079	0.74507	0.70024	0.975957	1.060362
TWAS21190801	1.038766	0.904243	1.033561	1.27321	1.12649	1.075817	0.967925	1.10019	0.975163	1.096388	1.083708	0.79665	1.037509	0.88309	1.32497	1.043175	1.033223
