CTRL_A	itraconazole_A	methotrexate_A	tamoxifen_A	beauvericin_A	benomyl_A	bisantrene_A	camptothecin_A	cisplatin_A	colchicine_A	cycloheximide_A	fluconazole_A	imatinib_A	ketoconazole_A	miconazole_A	mitoxantrone_A	valinomycin_A
TWAS21041609	1.059084	0.54612	1.050929	0.52172	1.1197	0.84601	0.63536	0.58062	0.953458	1.097776	0.927298	0.62123	1.1155	0.58947	0.52812	0.73665	1.096924
TWAS21041611	1.11613	0.87806	1.15319	1.47201	1.11803	1.14312	1.23147	1.25739	1.068356	1.036988	1.24927	0.943978	1.075078	0.9986483	1.27916	1.12958	1.045737
TWAS21041613	1.1197	0.86851	1.12473	1.37045	1.14025	0.973671	0.69533	1.10572	1.15137	1.1392	1.17302	0.955636	1.12931	0.938869	1.28245	1.14344	1.12682
TWAS21041614	1.12953	0.60877	1.13683	0.52275	1.15878	1.43466	1.4069	1.19416	1.11323	1.14815	1.028967	0.71235	1.18782	0.68236	0.60004	1.20189	1.1942
TWAS21041615	0.98627	0.54604	1.018884	0.56395	0.972921	0.83935	0.69804	0.5354	0.87993	0.961421	0.908325	0.60883	0.979432	0.58777	0.7086	0.80731	1.0060275
TWAS21041617	1.081774	0.54891	1.11582	0.5419	1.12186	0.88974	0.7105	0.62397	0.948815	1.10249	0.970531	0.65824	1.109	0.60098	0.74285	0.9926438	1.1359
TWAS21041618	0.82007	0.46997	0.81468	0.52115	0.36146	1.024842	1.06782	0.89269	0.73402	0.83862	0.74011	0.55554	0.8064	0.49954	0.28866	0.84623	0.87052
TWAS21041621	1.10497	0.59876	1.10258	0.51104	1.17284	1.34624	1.24367	1.18014	1.090707	1.11706	1.0053064	0.71011	1.12535	0.69566	0.908804	1.1681	1.13987
TWAS21050103	1.091739	0.8565	1.052681	1.54155	1.11812	1.022043	1.28202	1.24288	1.10851	1.11416	1.16682	0.920874	1.13139	0.928045	1.22983	1.1017	1.091061
TWAS21050104	0.85165	0.75533	0.79171	1.11806	0.53574	0.58124	0.64556	0.944584	0.87633	0.926312	0.908477	0.979454	0.8543	0.83164	1.25937	0.79812	0.81876
TWAS21050105	0.52466	0.4464	0.47598	0.48144	0.56607	0.2339	0.67031	0.56135	0.48831	0.43551	0.5518	0.47867	0.53171	0.52506	0.55263	0.56864	0.46594
TWAS21050106	1.10137	0.59502	1.13642	0.50661	1.1492	1.28367	1.27446	1.15461	1.01885	1.10029	0.988771	0.67854	1.13516	0.67951	0.911359	1.17178	1.12826
TWAS21050107	1.085129	0.89068	1.1174	1.45889	1.089617	1.052286	1.24969	1.23715	1.086492	1.01979	1.18486	0.925478	1.056522	1.0012362	1.27393	1.15886	1.01911
TWAS21050108	1.11833	0.5889	1.12893	0.52575	1.15057	1.37792	1.29	1.19482	1.041445	1.15367	1.017141	0.6807	1.18142	0.62806	0.59763	1.15498	1.16655
TWAS21050111	1.090757	0.88914	1.067325	1.46725	1.14162	1.031848	1.21084	1.2406	1.15759	1.10202	1.19814	0.98496	1.090814	0.973833	1.30385	1.12346	1.084191
TWAS21050112	1.10417	0.62415	1.083321	0.54543	1.14327	1.31658	1.30973	1.18681	1.12148	1.12375	0.975322	0.7421	1.1602	0.69012	0.64101	1.14469	1.14182
TWAS21050113	1.11764	0.6555	1.12845	0.53237	1.18145	1.2823	1.25992	1.21707	1.091195	1.028615	1.027287	0.77419	1.081238	0.79141	0.88866	1.16318	1.087698
TWAS21050114	0.87939	0.76569	0.88932	1.1398	0.57768	0.5529	0.70895	0.910384	0.930439	0.897	0.963544	1.43132	0.83001	0.88026	1.33085	0.89557	0.85456
TWAS21050115	1.13773	0.61571	1.15261	0.49669	1.17214	1.44927	1.39871	1.20639	1.12124	1.16126	1.047616	0.71597	1.1888	0.68357	0.63146	1.22598	1.18903
TWAS21050116	1.11972	0.91134	1.074382	1.3721	1.1314	0.86382	0.84801	1.13583	1.095368	1.13243	1.18191	0.968047	1.12569	0.968941	1.30033	1.043292	1.1397
TWAS21050117	1.13507	0.89117	1.14857	1.37849	1.17999	0.941466	0.7585	1.13256	1.13008	1.12669	1.19816	0.934785	1.11938	1.0094873	1.35185	1.16875	1.1263
TWAS21050118	1.13067	0.900776	1.14336	1.50365	1.19263	1.19978	1.34435	1.25812	1.17543	1.11829	1.21909	0.957948	1.12299	0.9953918	1.34328	1.19374	1.10064
TWAS21050119	1.13288	0.911151	1.1509	1.51656	1.18668	1.18217	1.38862	1.26197	1.18149	1.13303	1.1953	0.950192	1.14793	1.001259	1.35706	1.20021	1.12714
TWAS21050121	0.76696	0.73826	0.74429	1.37044	0.48455	0.77678	0.955753	1.023211	0.906117	0.82143	0.85251	0.7527	0.78839	0.7611	1.17579	0.7304	0.78884
TWAS21050122	0.916224	0.81269	0.962782	1.22264	0.45293	0.57561	0.67571	1.011473	0.89561	0.950945	1.0093907	1.033787	0.88198	0.972974	1.35326	0.903584	0.8784
TWAS21050203	1.10421	0.88055	1.10528	1.4331	1.14681	1.094525	1.16414	1.25259	1.15716	1.098257	1.2038	0.943556	1.10572	0.981994	1.31007	1.14946	1.082892
TWAS21050204	0.75503	0.23187	0.80302	0.49307	0.42602	1.013255	1.074297	0.85003	0.68081	0.77102	0.63055	0.53742	0.76698	0.49132	0.59949	0.80522	0.77504
TWAS21050205	1.075263	0.56588	1.066057	0.55394	1.11039	1.24213	1.13632	1.11935	1.00071232	1.07969	0.934296	0.67484	1.1073	0.65015	0.82266	1.10536	1.0897
TWAS21050206	1.107	0.61191	1.11843	0.53986	1.16863	0.987511	0.66402	0.67032	1.0021669	1.11112	0.9908495	0.63803	1.12045	0.67606	0.76316	1.034836	1.15576
TWAS21050208	1.059291	0.8889	1.040541	1.30542	1.067372	0.73569	0.72839	1.10747	1.022724	1.06683	1.18823	1.014891	1.027319	0.9932723	1.35159	0.978023	1.065711
TWAS21050212	1.12363	0.88193	1.14969	1.56576	1.17284	1.13816	1.33084	1.28018	1.12337	1.10582	1.233	0.929395	1.12019	0.9911083	1.35765	1.18604	1.098696
TWAS21050213	0.88724	0.78371	0.929002	1.21518	0.59594	0.5801	0.7029	1.0063529	0.88648	0.915697	0.960991	1.032474	0.904471	0.89405	1.19365	0.83734	0.84836
TWAS21050216	0.77478	0.4459	0.72026	0.51157	0.5378	0.916618	0.930186	0.85649	0.75288	0.83299	0.65626	0.59061	0.81172	0.09773	0.58721	0.80064	0.79241
TWAS21050217	1.11063	0.5923	1.12575	0.51474	1.183	0.9919082	0.69457	0.62539	1.035207	1.121	1.018358	0.63676	1.12032	0.64451	0.78034	1.056733	1.16569
TWAS21050218	1.098918	0.89836	1.080517	1.39793	1.12263	0.78835	0.73291	1.13996	1.1508	1.1189	1.22621	0.966709	1.086982	1.0015582	1.37182	1.017218	1.12118
TWAS21050219	1.083622	0.60565	1.088611	0.50362	1.14069	0.937494	0.70918	0.547	1.0012566	1.020059	1.0027404	0.68352	1.043724	0.69718	0.77105	0.87174	1.077
TWAS21050221	1.1244	0.90303	1.088361	1.53621	1.17404	1.04697	1.30575	1.27064	1.12292	1.11418	1.23509	1.13443	1.11778	1.021437	1.37594	1.18121	1.119
TWAS21050222	0.78861	0.70509	0.72237	1.2391	0.2419	0.59409	0.926279	0.986532	0.84457	0.79442	0.85103	0.76079	0.82353	0.75525	1.092744	0.81606	0.77472
TWAS21050302	1.10685	0.86362	1.14837	1.49572	1.13824	1.0773	1.25295	1.2581	1.083371	1.033644	1.1961	0.922974	1.059199	0.979056	1.2878	1.15171	1.046339
TWAS21050303	1.12909	0.60773	1.14752	0.53086	1.16905	1.39787	1.27059	1.20953	1.060979	1.16422	1.028234	0.70822	1.19838	0.65353	0.61435	1.20625	1.17784
TWAS21050304	1.060123	0.55756	1.054219	0.55686	1.12098	0.84358	0.67236	0.60444	0.981309	1.087896	0.924677	0.66346	1.073013	0.62699	0.67363	0.79327	1.11081
TWAS21050305	0.66846	0.56365	0.61133	1.10166	0.53894	0.57942	0.79098	0.84294	0.53188	0.7141	0.69735	0.70652	0.65053	0.68087	0.87726	0.66587	0.49615
TWAS21050308	0.20312	0.51495	0.43559	0.61268	0.42495	0.56667	0.7336	0.54161	0.51737	0.38731	0.56431	0.51131	0.53909	0.23162	0.59031	0.66202	0.5026
TWAS21050309	1.10976	0.59022	1.12722	0.51766	1.16779	0.974679	0.68564	0.63168	1.021013	1.11553	0.9900009	0.63376	1.13079	0.64662	0.79128	1.056478	1.15383
TWAS21050311	1.099139	0.59197	1.11774	0.55886	1.16243	0.934855	0.67188	0.6403	1.0089433	1.10204	0.989276	0.6594	1.11045	0.66161	0.76113	1.03258	1.1428
TWAS21050312	0.913879	0.74475	0.948198	1.47264	0.24757	0.78799	1.068644	1.12714	0.96167	0.953538	0.968408	0.80406	0.950725	0.82438	1.12854	0.88077	0.8532
TWAS21050313	1.13478	0.63939	1.16492	0.59586	1.17711	1.34268	1.35329	1.21407	1.046264	1.038328	1.056274	0.72518	1.11165	0.73591	0.89502	1.18682	1.10018
TWAS21050316	0.84052	0.72678	0.78797	1.37351	0.55766	0.6841	0.95767	1.055418	0.88025	0.87157	0.928103	0.83883	0.8509	0.85356	1.18496	0.84727	0.82782
TWAS21050317	1.12455	0.913437	1.1089	1.49056	1.17193	1.12049	1.23874	1.26487	1.16938	1.11193	1.19711	0.962399	1.12104	1.016739	1.35506	1.1752	1.11784
TWAS21050318	1.11029	0.89075	1.14172	1.35818	1.12051	0.85366	0.80288	1.1094	1.070671	1.011415	1.24991	0.88605	1.065361	1.005537	1.32349	1.15554	1.06468
TWAS21050321	0.65155	0.53997	0.61756	0.46773	0.56483	0.55349	0.65049	0.57891	0.60727	0.67877	0.60288	0.51506	0.53575	0.50396	0.43098	0.55035	0.51999
TWAS21050322	1.10502	0.61213	1.14323	0.60098	1.16763	1.050144	0.73086	0.64857	1.039737	1.036549	1.062736	0.67384	1.073421	0.72282	0.80026	1.057623	1.083837
TWAS21050323	1.12516	0.86862	1.13649	1.36789	1.14346	0.948025	0.75689	1.13526	1.10505	1.14552	1.20564	1.073417	1.15548	0.942914	1.2998	1.15267	1.13081
TWAS21050324	1.099875	0.903406	1.078759	1.35531	1.1431	0.82284	0.76113	1.11452	1.12858	1.097437	1.20779	0.9970918	1.083086	1.017751	1.36089	1.057994	1.11481
TWAS21050402	1.075242	0.87253	1.077155	1.47369	1.13714	0.967021	1.3514	1.25599	1.1622	1.090416	1.18841	0.940888	1.066699	1.009239	1.33719	1.13416	1.082604
TWAS21050404	1.10408	0.8877	1.12753	1.32946	1.13694	0.91091	0.68832	1.057977	1.1285	1.10396	1.16004	0.89912	1.090527	0.961762	1.31863	1.11441	1.099044
TWAS21050405	1.077805	0.60524	1.1194	0.47901	1.14034	0.9901184	0.70419	0.60803	1.0062186	1.011779	0.981298	0.62553	1.059619	0.6608	0.82169	1.035643	1.081389
TWAS21050406	1.089852	0.64665	1.10258	0.59361	1.12015	1.31121	1.21302	1.15503	1.056856	1.023862	0.9901283	0.75	1.069207	0.73996	0.948578	1.14876	1.073723
TWAS21050409	1.16484	0.77312	1.18012	0.976324	1.16439	0.63285	0.75847	0.988286	1.30434	1.19343	1.18448	0.86959	1.21621	0.86843	1.056231	1.11842	1.093718
TWAS21050411	1.12691	0.8919	1.14774	1.53061	1.18604	1.16273	1.37645	1.27494	1.17343	1.11001	1.23391	0.951178	1.13157	1.000071219	1.34632	1.18641	1.10539
TWAS21050413	0.80165	0.67642	0.82673	1.25951	0.5671	0.73239	0.927338	0.981434	0.93912	0.85401	0.8188	0.77726	0.83213	0.74709	0.965482	0.79135	0.75314
TWAS21050414	1.084116	0.57973	1.065065	0.46044	1.12754	0.86656	0.6549	0.65643	1.026229	1.11428	0.959623	0.68383	1.12582	0.64222	0.56377	0.77894	1.13334
TWAS21050416	1.12231	0.59174	1.13415	0.51652	1.19051	1.018655	0.69237	0.74591	1.031878	1.13879	1.043069	0.66555	1.15154	0.62215	0.75026	1.06148	1.18092
TWAS21050417	0.89667	0.48073	0.89052	0.50807	0.61105	0.63817	0.58133	0.64003	0.84258	0.929753	0.80113	0.5296	0.96283	0.55279	0.44772	0.7058	0.934235
TWAS21050421	1.11212	0.89563	1.098259	1.46789	1.14981	1.089726	1.24446	1.2665	1.078185	1.023669	1.2454	0.920032	1.077222	1.033093	1.29055	1.13654	1.050117
TWAS21050423	1.11359	0.91049	1.097285	1.37566	1.15808	0.86276	0.76798	1.12628	1.15963	1.11054	1.18928	0.964764	1.10193	1.024485	1.37472	1.086848	1.12928
TWAS21050424	1.10387	0.8374	1.10088	1.35402	1.11501	1.21998	1.18214	1.21862	1.076104	1.019695	1.17792	0.933854	1.070915	0.955707	1.25927	1.13751	1.069782
TWAS21050501	1.075744	0.83511	1.083685	1.26214	1.08351	0.85721	0.599	1.030574	1.048977	1.099004	1.15347	0.95807	1.10588	0.89965	1.19865	1.062872	1.046924
TWAS21050504	0.89952	0.45964	0.900715	0.5252	0.5567	1.16351	1.079415	1.019458	0.84141	0.903738	0.77051	0.58948	0.947796	0.24265	0.50603	0.86716	0.913446
TWAS21050505	1.10259	0.65537	1.14766	0.58918	1.1541	1.32733	1.33665	1.15008	1.090434	1.031739	1.020732	0.7034	1.08747	0.7551	0.9363	1.16431	1.086447
TWAS21050506	0.83855	0.47341	0.85001	0.55664	0.49757	1.12129	1.16956	0.985187	0.79762	0.89363	0.70801	0.56141	0.89216	0.49801	0.60173	0.85842	0.84487
TWAS21050507	1.094145	0.89578	1.061306	1.34522	1.11899	0.83851	0.72633	1.10015	1.071907	1.098281	1.2023	1.011465	1.093002	1.021394	1.35527	1.0092366	1.099406
TWAS21050508	1.093274	0.63172	1.10239	0.50814	1.12753	1.2558	1.2225	1.18284	1.025487	1.015205	1.0077698	0.74216	1.087606	0.73244	0.89771	1.12727	1.079674
TWAS21050509	0.907443	0.903984	0.87957	1.23039	0.62728	0.60006	0.72334	1.08756	1.0035651	0.932202	1.0023924	1.21449	0.84482	1.20589	1.24736	0.79889	0.86107
TWAS21050511	1.094027	0.62136	1.099539	0.52356	1.13823	1.27406	1.2776	1.15783	1.085141	1.021878	0.977581	0.72413	1.076485	0.73352	0.947579	1.14316	1.072716
TWAS21050513	1.124	0.900476	1.095438	1.54945	1.17754	1.020451	1.26193	1.27319	1.11483	1.11155	1.22906	0.928622	1.12472	1.020018	1.37884	1.17027	1.11966
TWAS21050514	1.13216	0.907168	1.14813	1.55498	1.19733	1.13581	1.37737	1.2902	1.19968	1.11383	1.20191	0.939437	1.12988	1.0027639	1.36361	1.19683	1.1134
TWAS21050515	0.84874	0.83614	0.8025	1.42753	0.45852	0.68645	1.1628	1.077478	0.82767	0.8743	0.940846	1.29196	0.79043	1.051739	1.30345	0.88017	0.85877
TWAS21050516	1.14829	0.88587	1.16332	1.55634	1.1933	1.18501	1.27251	1.28239	1.11882	1.1214	1.21479	0.917689	1.14526	0.9914495	1.37064	1.21129	1.12136
TWAS21050517	1.12314	0.63047	1.1165	0.58928	1.19661	1.35439	1.33965	1.21825	1.13542	1.12063	1.04007	0.76555	1.14054	0.74274	0.94397	1.19947	1.15726
TWAS21050518	0.82216	0.68877	0.78005	1.29261	0.5648	0.69612	0.948422	1.034288	0.82255	0.84935	0.924554	0.81108	0.85168	0.79618	1.11477	0.80761	0.80356
TWAS21050521	1.094618	0.58979	1.069356	0.52454	1.13575	0.89714	0.6736	0.66873	0.976617	1.13729	0.9914387	0.69898	1.15131	0.64601	0.58624	0.78158	1.16535
TWAS21050522	0.89686	0.43925	0.922805	0.57823	0.51024	0.63985	0.69622	0.45258	0.76015	0.951237	0.82663	0.53012	0.89284	0.49032	0.70438	0.7971	0.908986
TWAS21050523	0.72137	0.44535	0.70187	0.54543	0.57608	0.23279	0.68058	0.56163	0.67278	0.75257	0.63648	0.50006	0.73449	0.23166	0.56528	0.56714	0.75913
TWAS21050524	1.12435	0.89693	1.097469	1.50478	1.16373	1.14189	1.26074	1.26495	1.17353	1.10968	1.19332	0.959066	1.11201	0.997882	1.3584	1.16982	1.11871
TWAS21050602	1.095678	0.87142	1.085927	1.42144	1.13642	1.096318	1.26372	1.23029	1.16321	1.088429	1.19862	0.941415	1.094887	0.973316	1.30845	1.12979	1.087542
TWAS21050603	0.77446	0.47528	0.74619	0.56095	0.47997	0.981091	0.933659	0.926086	0.76436	0.87323	0.70116	0.56294	0.80824	0.542	0.6496	0.85492	0.82311
TWAS21050604	1.12797	0.85742	1.15613	1.51136	1.15306	1.14717	1.23311	1.24621	1.090144	1.12596	1.23415	0.91082	1.13785	0.958165	1.31724	1.18457	1.093539
TWAS21050605	1.10215	0.6093	1.087066	0.52935	1.15663	1.31159	1.19903	1.18724	1.038367	1.1176	1.0074303	0.72578	1.13217	0.67824	0.86943	1.15987	1.14525
TWAS21050606	0.5128	0.43734	0.49938	0.55661	0.56214	0.6725	0.68771	0.59315	0.44102	0.43564	0.56496	0.45204	0.50214	0.53984	0.54571	0.54347	0.51751
TWAS21050607	1.085999	0.89848	1.065436	1.52172	1.1117	0.988116	1.25193	1.24586	1.14315	1.10171	1.1441	0.964269	1.1036	0.956137	1.24943	1.073179	1.088792
TWAS21050608	0.74039	0.46569	0.7739	0.59121	0.43434	0.974781	1.067929	0.937027	0.6944	0.81405	0.72508	0.55356	0.80283	0.53606	0.61642	0.814	0.81089
TWAS21050609	0.54882	0.23438	0.51181	0.43795	0.52887	0.53448	0.84677	0.59722	0.48798	0.50404	0.57137	0.48227	0.50165	0.52777	0.54518	0.56293	0.50911
TWAS21050611	1.10519	0.87475	1.13967	1.35489	1.086909	0.905964	0.75987	1.040818	1.034048	1.0222	1.20259	0.921521	1.048575	0.987471	1.29563	1.12362	1.043842
TWAS21050614	1.12036	0.60908	1.13966	0.56361	1.18493	0.935822	0.71285	0.61124	0.9939664	1.11029	1.035446	0.66075	1.13604	0.66632	0.81056	1.069285	1.16065
TWAS21050615	0.84339	1.83154	0.79989	1.15686	0.56881	0.53693	0.71127	0.9961632	0.8245	0.88256	0.958882	1.30221	0.79662	1.13767	1.33601	0.81238	0.82423
TWAS21050616	1.10161	0.924441	1.095964	1.37288	1.11936	0.82841	0.75764	1.11298	1.13659	1.11232	1.18158	0.947843	1.074208	1.0043636	1.37058	1.041727	1.11608
TWAS21050617	1.14202	0.63613	1.16064	0.6098	1.20898	1.35994	1.32709	1.21623	1.068995	1.13072	1.06168	0.73959	1.16975	0.74085	0.980806	1.22415	1.16803
TWAS21050621	1.12408	0.88247	1.14879	1.3783	1.1621	0.931998	0.77387	1.13558	1.10487	1.1161	1.23331	0.964349	1.12447	0.9919196	1.37977	1.17215	1.12121
TWAS21050622	1.13535	0.909754	1.13206	1.51026	1.18613	1.11883	1.19891	1.26044	1.13762	1.11879	1.21378	0.935311	1.1388	1.013457	1.35684	1.19661	1.11618
TWAS21050702	0.81687	0.68529	0.7748	1.28175	0.57566	0.6104	0.9942834	1.0021288	0.906107	0.81617	0.87355	0.79641	0.80601	0.79675	1.17958	0.81345	0.726
TWAS21050703	0.74164	0.68315	0.81177	1.065094	0.2328	0.70116	0.967012	0.91396	0.79495	0.78169	0.82278	0.67963	0.80662	0.67777	0.99968165	0.80349	0.70963
TWAS21050704	1.10431	0.58806	1.083113	0.40408	1.15379	1.31532	1.28958	1.19194	1.094251	1.12675	0.98596	0.73469	1.15486	0.64655	0.60684	1.14277	1.15211
TWAS21050705	1.080568	0.86776	1.058217	1.34259	1.088457	0.8108	0.72631	1.11325	1.044719	1.084137	1.19143	0.955702	1.085066	0.983409	1.3502	0.997841	1.09732
TWAS21050706	1.11032	0.87529	1.12507	1.3288	1.14671	0.84844	0.73397	1.090678	1.063355	1.11675	1.17034	0.963643	1.10427	0.970823	1.32832	1.13461	1.098158
TWAS21050707	1.089167	0.903419	1.078708	1.36442	1.098382	0.8379	0.77265	1.10563	1.042147	1.0011514	1.18872	0.967116	1.034495	1.028325	1.29306	1.05004	1.045403
TWAS21050709	1.12332	0.6158	1.14993	0.55578	1.18651	1.39993	1.35435	1.17675	1.11378	1.13201	1.024413	0.69186	1.15257	0.69704	0.919846	1.18978	1.15984
TWAS21050711	0.52892	0.48639	0.51748	0.89018	0.56258	0.54791	0.76101	0.68917	0.58278	0.58736	0.5854	0.82494	0.5392	0.57148	0.54414	0.53363	0.50814
TWAS21050713	1.1474	0.88127	1.16508	1.56037	1.19488	1.15865	1.28479	1.26939	1.12616	1.12977	1.24921	0.910008	1.14917	0.989974	1.35939	1.21642	1.11775
TWAS21050715	0.65783	0.4286	0.67978	0.48886	0.51393	0.57886	0.61915	0.55793	0.63395	0.70069	0.6086	0.5271	0.71424	0.55617	0.51743	0.53883	0.51309
TWAS21050717	0.87087	0.47293	0.924515	0.50778	0.56033	1.2385	1.29694	1.0020254	0.88657	0.962322	0.77245	0.59521	0.928846	0.53528	0.59527	0.952414	0.89787
TWAS21050718	1.1205	0.62134	1.11181	0.5003	1.18768	1.33741	1.32459	1.21106	1.097306	1.12473	1.052399	0.75691	1.14079	0.72032	0.959916	1.19304	1.15244
TWAS21050719	0.76276	0.43569	0.75364	0.55571	0.40826	0.59581	0.66083	0.45298	0.69591	0.79854	0.68752	0.46979	0.77922	0.52105	0.6482	0.67382	0.83318
TWAS21050722	0.69654	0.70969	0.67532	1.074564	0.40848	0.60994	0.926406	0.54439	0.75237	0.53276	0.76205	0.65876	0.58782	0.73328	1.14894	0.73513	0.69769
TWAS21050723	0.77082	0.46461	0.74633	0.42068	0.50801	1.09297	1.17837	0.974296	0.81244	0.79007	0.70362	0.55189	0.80145	0.22695	0.55468	0.83265	0.7541
TWAS21050801	1.059792	0.56781	1.093645	0.55509	1.078246	0.948689	0.69776	0.40853	0.948567	1.0065714	0.969377	0.6316	1.036204	0.64902	0.75072	0.979804	1.069658
TWAS21050804	1.083627	0.62282	1.095156	0.53436	1.11722	1.29772	1.22866	1.13573	1.082773	1.014639	0.9925731	0.73354	1.062043	0.71845	0.83202	1.11034	1.064906
TWAS21050805	1.062507	0.60501	1.099051	0.62102	1.11351	1.27214	1.24913	1.13609	1.048319	1.0021979	0.94616	0.71567	1.064265	0.70679	0.8918	1.13768	1.08175
TWAS21050806	1.11231	0.5945	1.098645	0.55582	1.16538	1.29289	1.23447	1.17673	1.043288	1.11817	0.973824	0.73454	1.14522	0.69648	0.88378	1.15493	1.13892
TWAS21050809	1.10761	0.86462	1.12981	1.33809	1.13306	0.922241	0.70741	1.081133	1.13144	1.11876	1.20723	0.927547	1.10167	0.964165	1.3299	1.13882	1.10474
TWAS21050811	0.83378	0.66123	0.8625	1.39862	0.41937	0.79739	0.986439	1.012001	0.82024	0.89318	0.909914	0.82907	0.83582	0.81589	1.21509	0.8864	0.79528
TWAS21050812	1.13675	0.62784	1.14797	0.5484	1.18168	1.43568	1.41581	1.2137	1.13257	1.16316	1.067708	0.72839	1.18602	0.68165	0.48831	1.2093	1.19993
TWAS21050813	1.11736	0.909972	1.080906	1.37966	1.14199	0.87287	0.72729	1.15212	1.10648	1.13632	1.17921	0.961445	1.13023	0.97986	1.3092	1.032978	1.13533
TWAS21050814	0.47509	0.51236	0.53526	0.41692	0.47533	0.56673	0.61056	0.57153	0.58157	0.54192	0.54734	0.50436	0.50584	0.49819	0.61904	0.59178	0.54691
TWAS21050816	1.12761	0.85724	1.15915	1.50669	1.16994	1.34789	1.2797	1.26781	1.12911	1.021936	1.2095	0.920125	1.068496	0.986564	1.31245	1.18404	1.04235
TWAS21050817	1.12215	0.92219	1.098203	1.5227	1.14905	1.15253	1.27769	1.24857	1.21189	1.12647	1.17529	0.9946643	1.13439	0.970265	1.28593	1.16381	1.12963
TWAS21050819	0.88886	0.74414	0.89962	1.49691	0.62568	0.82503	1.16252	1.12823	0.9946224	0.937408	0.985063	0.936834	0.920384	0.83996	1.10909	0.88098	0.8384
TWAS21050821	0.48829	0.5673	0.49132	0.42041	0.58802	0.59135	0.73328	0.22703	0.56876	0.40283	0.55374	0.418	0.41922	0.47366	0.33724	0.49084	0.35421
TWAS21050823	1.11811	0.907016	1.07937	1.37565	1.13791	0.831	0.7543	1.15892	1.16383	1.14378	1.1882	0.976006	1.12786	0.96711	1.29485	1.051523	1.13718
TWAS21050824	1.13402	0.906233	1.15829	1.49955	1.17479	1.20119	1.3415	1.26503	1.18117	1.12831	1.22338	0.951047	1.14364	0.967945	1.30783	1.20598	1.10951
TWAS21050903	0.56299	0.4354	0.51413	0.52841	0.63709	0.53847	0.72766	0.65877	0.4839	0.50631	0.56682	0.47169	0.52691	0.53752	0.52803	0.21373	0.51141
TWAS21050904	0.51189	0.48499	0.49081	0.61979	0.50717	0.52642	0.64653	0.48989	0.50748	0.55846	0.59434	0.50155	0.44359	0.76121	0.81116	0.58222	0.56278
TWAS21050905	0.8204	0.46975	0.82812	0.53734	0.60354	0.56534	0.67663	0.60975	0.70227	0.84874	0.72874	0.22895	0.76505	0.51044	0.58656	0.58496	0.8489
TWAS21050906	1.11802	0.86807	1.14205	1.50641	1.16842	1.1641	1.19896	1.23452	1.11068	1.1121	1.18423	0.938616	1.12009	0.975828	1.32681	1.17062	1.09363
TWAS21050907	0.69646	0.61189	0.68642	1.12458	0.5641	0.58194	0.933908	0.912449	0.8205	0.79844	0.77319	0.6573	0.71994	0.69969	1.0015473	0.7177	0.6903
TWAS21050908	1.13047	0.86796	1.12998	1.53845	1.15163	1.11863	1.30341	1.26721	1.13043	1.13916	1.20878	0.924879	1.15707	0.937661	1.25369	1.17677	1.11059
TWAS21050911	0.971759	0.50464	0.932921	0.55938	1.010488	0.976525	0.60078	0.6179	0.86708	1.0076349	0.81039	0.61863	1.0000066295	0.53558	0.47528	0.48098	0.983437
TWAS21050912	0.81647	0.75595	0.8039	1.11336	0.22854	0.56846	0.66216	0.87941	0.88577	0.908636	0.915105	0.918105	0.824	0.8824	1.25556	0.80211	0.81106
TWAS21050913	0.85399	0.76375	0.946417	1.13843	0.40119	0.57634	0.69803	0.88374	0.84424	0.922829	0.9914796	0.87554	0.86245	0.88804	1.24222	0.928856	0.82816
TWAS21050914	1.10752	0.56608	1.07492	0.43084	1.15582	0.97496	0.68432	0.66873	1.041283	1.12981	0.9956498	0.70661	1.13282	0.66192	0.56808	0.76551	1.16454
TWAS21050915	0.52955	0.24895	0.54488	0.55818	0.56957	0.55756	0.2462	0.67135	0.52499	0.45146	0.57878	0.46846	0.49766	0.51586	0.43415	0.38442	0.47028
TWAS21050916	0.52615	0.46244	0.46764	0.5618	0.5006	0.52683	0.67796	0.57027	0.60991	0.40796	0.57248	0.55857	0.51657	0.51308	0.54129	0.49708	0.49494
TWAS21050917	1.15008	0.64395	1.16935	0.54857	1.21263	1.35977	1.3311	1.22421	1.070659	1.14943	1.087125	0.75083	1.18453	0.7453	0.976408	1.2114	1.1812
TWAS21050918	1.14218	0.88529	1.15781	1.3786	1.16591	0.87728	0.78597	1.12773	1.086528	1.131	1.2414	1.047027	1.14886	1.12133	1.3718	1.18484	1.13432
TWAS21050919	0.87887	0.8214	0.80096	1.15989	0.56535	0.54641	0.70627	1.045849	0.89917	0.916883	0.943293	1.2639	0.82149	1.11222	1.31024	0.86402	0.86224
TWAS21050921	0.80632	0.44481	0.86686	0.52537	0.61431	1.033939	1.21462	0.976272	0.75053	0.88605	0.75135	0.57854	0.86605	0.51426	0.53617	0.85838	0.83136
TWAS21050923	1.13037	0.64074	1.12062	0.56717	1.20055	1.35792	1.30706	1.20348	1.12384	1.10772	1.05222	0.7799	1.13347	0.76886	0.983595	1.19451	1.15534
TWAS21050924	0.88174	0.72159	0.90571	1.45744	0.53095	0.76724	1.06712	1.044697	0.911667	0.932686	0.94775	0.931448	0.89038	0.8396	1.22038	0.86632	0.84389
