CTRL_alpha	itraconazole_alpha	methotrexate_alpha	tamoxifen_alpha	beauvericin_alpha	benomyl_alpha	bisantrene_alpha	camptothecin_alpha	cisplatin_alpha	colchicine_alpha	cycloheximide_alpha	fluconazole_alpha	imatinib_alpha	ketoconazole_alpha	miconazole_alpha	mitoxantrone_alpha	valinomycin_alpha
TWAS21210609	1.064035	0.976782	1.083067	1.38254	1.18425	1.12526	1.14187	1.18328	1.11283	1.072075	1.1384	0.87006	1.030192	1.055707	1.32068	1.072363	1.050359
TWAS21210611	1.038687	0.920812	1.059979	0.66037	0.67732	1.26035	1.2564	1.11497	1.044019	1.064029	0.966846	0.68177	1.080642	0.63488	0.58757	1.069888	1.045335
TWAS21210612	0.931375	0.9972538	1.070582	1.15478	0.53326	0.74936	0.67348	0.944185	0.98091	1.0079236	1.023897	0.968095	0.985019	1.0036314	1.34224	0.978386	0.957447
TWAS21210613	1.060405	0.83986	1.040839	0.61967	1.17524	1.2139	1.067077	1.11054	1.017602	1.06504	0.985523	0.73888	1.071202	0.76375	0.56675	1.048811	1.078339
TWAS21210614	1.068406	1.13518	1.077857	1.24415	1.1724	0.89199	0.76122	1.073612	1.036871	1.08808	1.12866	0.978443	1.062905	1.063912	1.35563	1.025658	1.064155
TWAS21210615	0.971257	0.973807	1.003688	1.12845	0.56639	0.80131	0.65515	0.963634	0.964126	1.028576	1.050237	0.81305	0.9912438	0.952039	1.33838	0.9966568	0.958504
TWAS21210617	1.045377	0.985639	1.04822	1.36097	1.16119	1.061329	1.096119	1.18533	1.092641	1.048901	1.1258	0.87062	1.017971	1.053191	1.32232	1.048455	1.047624
TWAS21210619	1.063574	0.999912332	1.057591	1.36757	1.17568	1.12773	1.08788	1.17871	1.1129	1.065409	1.13411	0.88393	1.036166	1.058919	1.33633	1.067215	1.058185
TWAS21210621	1.024602	1.017884	1.055612	1.20906	0.62197	0.83319	0.68568	1.022049	1.0095239	1.04282	1.10755	0.84909	1.022484	1.014812	1.37712	1.031262	0.977537
TWAS21210702	0.923102	0.960189	0.8745	1.30865	0.56028	0.968405	0.908943	1.079806	0.943963	1.01667	0.984306	0.82201	0.9960411	0.955262	1.28168	0.954652	0.925166
TWAS21210703	1.064814	0.75596	1.087416	0.65998	1.1805	1.1827	1.10687	1.1212	1.012354	1.063146	0.9917377	0.73569	1.082993	0.72791	0.59587	1.073195	1.08925
TWAS21210704	1.059924	0.941145	1.087078	1.28117	1.1536	1.036856	1.00070443	1.091717	0.9921512	1.09751	1.09332	0.81838	1.061517	0.89948	1.31853	1.044767	1.037156
TWAS21210706	1.053869	1.0099147	1.076455	1.40055	0.63778	1.12519	1.11656	1.17693	1.11525	1.061727	1.12266	0.87208	1.036351	1.037429	1.38655	1.067194	0.982343
TWAS21210707	1.082652	0.86482	1.087385	0.62334	1.19666	1.2513	1.17928	1.11294	1.061428	1.11508	1.02484	0.75621	1.072931	0.76235	0.62359	1.1051	1.11466
TWAS21210708	1.030336	1.018095	1.058318	1.40793	0.61728	1.017259	1.19945	1.19413	1.094093	1.046984	1.10001	0.88868	1.045646	1.052034	1.37857	1.054496	0.989971
TWAS21210709	1.070706	1.078402	1.084236	1.35759	1.20953	1.080586	1.088846	1.1652	1.082633	1.10577	1.15155	0.88966	1.080374	1.076188	1.35801	1.032928	1.05555
TWAS21210711	1.06487	1.031535	1.050188	1.38507	1.16806	1.067586	1.041945	1.2014	1.05991	1.053879	1.13768	0.87855	1.043287	1.066591	1.34278	1.063792	1.054637
TWAS21210712	0.87517	1.33316	0.80589	1.040962	0.57045	0.58357	0.67135	0.96058	0.950387	0.984014	0.962887	1.049386	0.45376	1.39355	1.20234	0.900581	0.83336
TWAS21210713	1.039786	0.85467	1.028347	0.65834	1.1484	0.85819	0.61904	0.67193	0.963234	1.048709	0.978496	0.71241	1.058114	0.69715	0.6051	0.933679	1.068548
TWAS21210714	1.079132	0.89873	1.10441	0.6498	1.19158	1.20989	1.11835	1.11435	1.012142	1.094323	1.021354	0.72212	1.070162	0.67916	0.56566	1.091333	1.10206
TWAS21210715	0.949437	0.80603	0.9970289	0.79995	0.9976536	0.67329	0.71821	0.84026	1.11227	0.986961	0.933439	0.73627	0.937004	0.8765	1.17305	1.1411	0.988289
TWAS21210716	1.081829	0.85193	1.085552	0.61828	1.20535	1.241	1.12991	1.10212	1.062967	1.083495	1.026081	0.74188	1.083048	0.7115	0.68831	1.099616	1.10627
TWAS21210717	1.003798	0.971123	1.037148	1.40969	0.58518	1.02455	1.037117	1.16167	1.013092	1.043124	1.076889	0.86433	1.038404	0.982116	1.35608	1.017897	0.978305
TWAS21210718	0.9921304	0.949302	1.037601	1.37071	0.57726	0.986223	1.048348	1.15425	0.985697	1.029984	1.081119	0.82926	1.038169	0.96023	1.33032	1.010403	0.957391
TWAS21210719	1.078737	0.87749	1.06678	0.6736	1.20468	1.23738	1.15081	1.1005	1.071245	1.10843	1.006864	0.74113	1.090322	0.70253	0.58331	1.090569	1.094135
TWAS21210721	1.076331	0.83685	1.084438	0.65044	1.20568	1.26857	1.15128	1.10973	1.070956	1.067743	1.032852	0.74782	1.067881	0.70991	0.59701	1.085822	1.084767
TWAS21210723	0.930575	1.025876	0.915537	1.3147	0.5876	0.939969	1.016838	1.10488	1.004558	1.023024	1.0073241	0.954531	1.012866	0.9949821	1.33427	0.967514	0.94377
TWAS21210724	1.062811	0.966574	1.10105	1.28378	1.17864	1.099861	1.025994	1.1044	1.0092548	1.1131	1.095634	0.81349	1.071609	0.922284	1.33573	1.034358	1.045577
TWAS21210802	1.03386	1.0086655	1.022254	1.18887	1.12054	0.87066	0.69434	1.020624	1.024449	1.031362	1.10809	0.901944	1.037023	1.04157	1.31943	1.020302	1.041854
TWAS21210804	0.927784	0.962326	1.072191	1.063378	0.54662	0.7907	0.61877	0.85005	0.88452	1.0043788	1.00045244	0.8278	0.973837	0.904732	1.30898	0.957461	0.927346
TWAS21210805	0.76462	1.022157	0.77897	1.067617	0.52621	0.48695	0.61374	0.960654	0.86106	0.909134	0.87307	1.16074	0.85831	1.40223	1.22167	0.84656	0.87935
TWAS21210806	0.86573	1.016281	0.83883	1.28719	0.54435	0.82136	0.949526	1.0033347	0.86198	0.921724	0.861	1.008035	0.900591	1.13998	1.19552	0.925778	0.86301
TWAS21210807	1.070281	1.0071148	1.045435	1.36792	1.17497	1.081827	1.063897	1.19442	1.058762	1.072184	1.14546	0.88083	1.061523	1.042815	1.33285	1.075216	1.069256
TWAS21210808	1.01303	0.961292	1.039458	0.64737	0.64398	1.19149	1.19651	1.08701	0.96182	1.044533	0.937253	0.66968	1.062687	0.64829	0.5611	1.022191	1.017911
TWAS21210809	1.070018	0.89172	1.068815	0.61887	1.199	1.22533	1.070102	1.11426	1.081907	1.074354	1.012449	0.76926	1.073035	0.79508	0.59274	1.088773	1.086529
TWAS21210811	0.88916	0.70799	0.87084	0.61395	0.61416	0.73939	0.57974	0.57959	0.85115	0.986736	0.83149	0.5717	0.970132	0.52764	0.51066	0.76722	0.920236
TWAS21210812	1.073785	0.85008	1.081912	0.65947	1.20984	1.23326	1.17986	1.14058	1.093893	1.071227	1.019337	0.7519	1.067978	0.76789	0.63495	1.087991	1.091924
TWAS21210813	1.057566	0.936428	1.062164	0.59531	1.16681	0.97338	0.65275	0.65815	0.942693	1.064383	0.9917082	0.70275	1.053252	0.60908	0.56417	0.9962452	1.072146
TWAS21210814	1.012478	0.63072	1.069395	0.65332	0.6868	0.95402	0.58314	0.67494	0.966878	1.042525	0.971765	0.61009	1.061066	0.57927	0.60707	0.925778	1.0299
TWAS21210815	0.986068	0.980537	1.022189	1.37304	0.60168	0.9981573	1.0059121	1.12803	0.9966091	1.060624	1.067855	0.84148	1.021089	0.975611	1.34229	1.030509	0.974192
TWAS21210816	0.986141	0.930276	1.0072904	0.61613	0.62526	1.20462	1.33924	1.11647	0.9969136	1.029719	0.88255	0.58295	1.052338	0.55406	0.52864	1.017804	1.0077207
TWAS21210817	1.0692	1.014338	1.086523	1.37807	1.19871	1.11739	1.19041	1.21634	1.11903	1.058801	1.14617	0.88147	1.058733	1.059925	1.32831	1.066325	1.044651
TWAS21210818	1.03603	1.18204	1.034344	1.34291	0.73152	1.01088	1.098015	1.14124	1.08156	1.088947	1.11159	0.902153	1.047534	1.093113	1.37614	0.984282	0.972734
TWAS21210821	0.8788	0.970871	0.923952	1.33072	0.54682	0.929297	0.954331	1.014281	0.9181	0.989174	0.925116	0.79295	0.974938	0.957433	1.24623	0.965424	0.935225
TWAS21210823	0.946308	0.72297	0.906075	0.61544	0.62386	1.11708	1.081236	1.056312	0.903627	1.017565	0.87718	0.60304	1.035837	0.5903	0.43416	0.97937	0.985801
TWAS21210901	1.058445	0.9964812	1.074559	1.17843	1.13715	0.86519	0.66042	0.978206	1.017472	1.08169	1.11402	0.85334	1.067437	0.9918047	1.31963	1.049472	1.062964
TWAS21210902	0.92458	0.80135	0.93629	0.63901	0.62116	0.89065	0.58256	0.63113	0.908986	0.96012	0.87627	0.57054	1.0041938	0.44141	0.45325	0.81678	0.983226
TWAS21210903	1.071271	0.86863	1.090585	0.60109	1.16761	1.19746	1.066657	1.066223	0.989617	1.062497	1.011286	0.73757	1.078055	0.73096	0.58506	1.091818	1.10666
TWAS21210904	1.082413	0.80291	1.087449	0.61137	1.18063	1.18822	1.059652	1.1116	0.9913614	1.079523	1.0061704	0.74329	1.10077	0.70267	0.61152	1.07983	1.10555
TWAS21210905	1.0090148	0.986983	1.03232	1.3796	0.60763	0.950596	1.012181	1.146	1.01297	1.046754	1.080479	0.85066	1.033273	0.9980162	1.35554	1.04375	0.952027
TWAS21210908	1.042127	0.992434	1.060488	0.70961	0.64809	1.2931	1.28559	1.13453	1.048819	1.065477	0.952977	0.62913	1.066765	0.61939	0.55339	1.063548	1.043926
TWAS21210909	1.043131	1.007872	1.073472	0.67615	0.68748	1.25522	1.17797	1.12894	0.989849	1.047756	0.982024	0.69013	1.077632	0.65121	0.48046	1.065075	1.051914
TWAS21210911	1.071432	0.83828	1.084947	0.63397	1.19464	1.23974	1.10745	1.11232	1.0068683	1.066223	1.016665	0.73497	1.07487	0.70519	0.58138	1.073403	1.091212
TWAS21210912	1.12522	0.922563	1.15485	1.17447	1.24193	0.76534	0.74339	0.944372	1.25024	1.092691	1.16853	0.83493	1.094868	0.983444	1.2496	1.088844	1.052173
TWAS21210914	0.971684	0.51832	0.988991	0.64044	0.63147	0.955833	0.62434	0.60315	0.913948	1.017608	0.90909	0.5699	0.9976244	0.57066	0.52184	0.83611	0.9903569
TWAS21210915	0.947442	0.97341	1.091051	1.07222	0.50945	0.70746	0.67316	0.981691	0.901248	1.051605	0.9909875	0.75995	0.961594	0.969995	1.33053	1.0030278	0.942812
TWAS21210916	1.069794	0.86904	1.064093	0.63388	1.18617	1.19567	1.035559	1.10307	1.019626	1.04912	1.014554	0.75058	1.063048	0.75054	0.59383	1.059642	1.071907
TWAS21210918	0.988135	0.961952	1.024083	1.36797	0.5658	0.984635	1.039102	1.13019	0.981762	1.044948	1.063589	0.82024	1.037432	0.960891	1.34532	1.010663	0.958971
TWAS21210919	1.073425	0.86248	1.079347	0.67292	1.18886	1.21961	1.0543	1.096069	1.0074072	1.11992	1.014818	0.73314	1.081997	0.71944	0.54771	1.097333	1.11822
TWAS21210921	1.001411	0.60684	1.040474	0.70033	0.67296	0.969937	0.59487	0.70895	0.942217	1.017078	0.95301	0.60923	1.059584	0.54309	0.42693	0.929149	1.047555
TWAS21210923	0.78489	0.89086	0.73238	1.11451	0.55022	0.68878	0.88932	0.987644	0.75851	0.4956	0.84248	0.84262	0.47898	0.976832	1.093856	0.79046	0.77728
TWAS21210924	1.067657	0.9959832	1.085961	1.23052	1.16885	0.939725	0.68926	1.031207	1.095847	1.072488	1.14611	0.86469	1.046237	1.028731	1.32302	1.063427	1.057837
TWAS21211001	1.016301	0.916772	1.092884	0.59473	1.064122	0.923309	0.59282	0.51423	0.930771	1.046882	0.89055	0.68193	1.012772	0.62896	0.4793	0.944415	1.052885
TWAS21211002	1.036788	0.953781	1.032298	0.58423	1.1534	0.929118	0.61016	0.62112	0.968703	1.072887	0.953841	0.70442	1.054072	0.6643	0.57288	0.930382	1.064008
TWAS21211005	1.062209	1.021145	1.048824	1.22956	1.14472	0.901239	0.72422	1.042589	1.045346	1.076105	1.14166	0.900437	1.057189	1.055061	1.34541	1.057485	1.073123
TWAS21211006	1.049106	0.83868	1.038765	0.60876	1.1745	1.16302	1.046668	1.12336	1.037377	1.055867	1.00017518	0.76072	1.066344	0.7511	0.62762	1.06997	1.085933
TWAS21211007	1.006573	0.980271	1.023581	0.61648	0.65966	1.21593	1.29843	1.096036	0.966809	1.081818	0.926959	0.614	1.06022	0.60173	0.50184	1.032779	1.028749
TWAS21211008	1.070502	0.973836	1.090538	1.37473	1.17363	1.1069	1.23037	1.18744	1.045152	1.061274	1.13299	0.86928	1.053693	1.014918	1.29883	1.068111	1.035055
TWAS21211009	1.034975	0.969173	0.9929051	0.59625	0.68508	1.21753	1.021806	1.11144	0.982257	1.08281	0.946776	0.71043	1.078703	0.66682	0.52665	1.038842	1.035434
TWAS21211011	1.060921	0.982331	1.073364	1.3548	1.18387	1.12249	1.14812	1.18317	1.11847	1.057502	1.13671	0.86582	1.04129	1.032359	1.30836	1.067995	1.027832
TWAS21211012	1.04888	1.024835	1.038583	1.23469	1.14939	0.87311	0.70461	1.066466	1.082221	1.056351	1.12856	0.929493	1.031272	1.05745	1.35677	1.04977	1.074189
TWAS21211013	1.066257	0.84645	1.057914	0.63792	1.18925	1.19877	1.067031	1.12735	1.020759	1.067994	0.9956182	0.74358	1.060399	0.74796	0.68198	1.069506	1.069222
TWAS21211014	1.008169	0.62494	1.070025	0.68572	0.62836	1.21375	1.19501	1.091868	0.970566	1.040212	0.918709	0.67553	1.069265	0.60621	0.46713	1.0063139	1.02423
TWAS21211015	1.077985	0.980124	1.088837	1.38335	1.18476	1.09142	1.089217	1.19494	1.059379	1.058972	1.14151	0.86935	1.058302	1.027314	1.31846	1.076111	1.042276
TWAS21211017	0.83235	0.85471	0.912101	1.16209	0.50482	0.75504	0.87133	0.947837	0.87912	0.911946	0.979716	0.68119	0.978092	0.80146	1.091404	0.940498	0.84855
TWAS21211018	1.050737	0.67918	1.10363	0.71907	1.19201	0.936824	0.70093	0.72551	0.968812	1.076139	1.012711	0.74757	1.071189	0.68849	0.65142	0.970282	1.065415
TWAS21211019	1.055398	0.944658	1.05618	1.29663	1.16633	1.09157	1.0085936	1.15068	1.0091143	1.050751	1.10653	0.7912	1.038534	0.89336	1.32479	1.054668	1.040325
TWAS21211021	1.047587	0.977458	1.06255	0.62412	1.16227	0.935057	0.65276	0.65622	0.937934	1.080628	0.9888	0.69761	1.062838	0.62201	0.5314	1.0034671	1.078787
TWAS21211022	1.058079	0.83031	1.13489	0.58852	1.10663	1.20365	1.055345	1.078551	1.030195	1.085252	0.968346	0.72554	1.037187	0.68257	0.5519	1.095719	1.098944
TWAS21211023	0.85122	0.932623	0.925114	1.31885	0.54462	0.87268	0.87572	0.944163	0.924488	0.968914	0.86909	0.80258	0.96068	0.904151	1.21132	0.9927907	0.910078
TWAS21211101	0.956588	0.9923173	0.972082	1.12954	0.55202	0.77762	0.65244	0.919691	1.01562	1.018404	1.038051	0.82162	1.020498	0.95956	1.35013	0.985844	0.936035
TWAS21211102	1.03959	0.969173	1.054852	0.58844	1.16483	0.963763	0.65881	0.6359	0.978987	1.058819	0.974235	0.69487	1.043273	0.61046	0.57288	0.977016	1.062198
TWAS21211104	0.88918	1.029597	0.86541	1.32898	0.55976	0.85782	1.17003	1.099567	0.975171	0.979856	0.976484	0.88287	0.948657	1.046433	1.30313	0.975107	0.8988
TWAS21211105	0.82707	1.091295	0.76059	1.0086487	0.58369	0.59352	0.69285	0.92206	0.85422	0.909573	0.84746	1.14454	0.924987	1.44222	1.25162	0.86052	0.88962
TWAS21211106	1.074346	0.981777	1.083299	1.37332	1.1942	1.14022	1.11682	1.18618	1.12009	1.093292	1.14543	0.87215	1.063536	1.024102	1.31732	1.076355	1.047468
TWAS21211107	1.063554	0.967142	1.064341	1.3341	1.1426	1.078115	0.978842	1.15873	1.022785	1.093524	1.1316	0.86516	1.048206	1.018303	1.29804	1.069966	1.035038
TWAS21211108	1.064175	1.0073924	1.075165	1.22829	1.173	0.98475	0.67401	1.019092	1.086155	1.057529	1.13803	0.87183	1.038662	1.025952	1.32164	1.064348	1.035901
TWAS21211109	1.00054082	0.938395	1.018351	0.64507	0.64843	0.943233	0.67475	0.60856	0.89906	1.021626	0.931221	0.60268	1.029102	0.59886	0.53302	0.94085	1.0057598
TWAS21211112	0.71893	0.49369	0.49791	0.55373	0.50114	0.905147	0.922605	0.88165	0.74547	0.8433	0.68719	0.48412	0.441	0.4321	0.45834	0.42802	0.43709
TWAS21211114	1.061186	0.929665	1.021378	1.22835	1.1356	0.987678	0.68552	0.966466	1.081115	1.086045	1.15228	0.84172	1.016725	1.011123	1.30336	1.060842	1.058153
TWAS21211115	1.070366	1.08314	1.12122	1.33225	1.19745	1.15544	1.20491	1.16428	1.1189	1.097457	1.13309	0.88668	1.068708	1.054965	1.32474	1.032533	1.028325
TWAS21211116	1.037473	1.030753	1.049988	1.20498	0.62585	0.899	0.6999	1.016918	1.016226	1.051952	1.11951	0.86216	1.035513	0.9906051	1.41406	1.046127	0.9951457
TWAS21211118	1.071974	0.83277	1.09537	0.65358	1.21398	1.22478	1.07179	1.11624	1.062871	1.1292	1.029197	0.78667	1.095529	0.82364	0.67492	1.061364	1.079864
TWAS21211121	0.932415	1.069011	0.977572	1.1259	0.938203	0.8706	0.85331	0.920582	0.84708	0.983598	0.957608	1.027033	0.906131	1.54683	1.38023	1.038154	0.947956
TWAS21211122	0.989937	0.85574	1.11207	0.56364	0.5655	1.17283	1.096934	1.017591	0.8934	1.040518	0.85833	0.60469	1.017617	0.55815	0.51194	1.026809	1.015668
TWAS21211123	1.055873	0.957493	1.064215	0.66363	1.1766	1.0043189	0.62372	0.60878	0.99939456	1.073025	0.977813	0.70461	1.048354	0.67454	0.60754	0.9952286	1.088375
TWAS21211124	1.05607	1.017914	1.045246	1.23036	1.15478	0.89274	0.70209	1.033934	1.0944	1.064068	1.1398	0.8723	1.038845	1.064934	1.33629	1.059173	1.069891
TWAS21211201	1.0095594	0.88759	1.017642	0.59069	1.11227	1.14556	1.061276	1.063442	1.031209	1.039153	0.931577	0.69363	1.049696	0.67218	0.55748	1.047407	1.039575
TWAS21211202	1.0075163	0.969782	1.032919	0.62324	0.63417	1.21358	1.13595	1.085471	0.935802	1.039348	0.92126	0.67506	1.057481	0.60211	0.54771	1.026075	1.027225
TWAS21211203	1.0462	1.024615	1.036896	1.3307	1.14523	1.055076	1.017395	1.18002	1.07788	1.05131	1.11304	0.86484	1.041885	1.040943	1.31492	1.061846	1.053579
TWAS21211205	0.933015	0.7498	1.055226	0.57495	0.57349	0.87003	0.56786	0.51401	0.85907	1.048068	0.85422	0.58857	1.0039297	0.53531	0.43476	0.9931265	0.992544
TWAS21211206	0.8245	0.53863	0.82628	0.62722	0.55805	0.9960065	0.953509	0.937063	0.80029	0.8831	0.76843	0.55009	0.948398	0.44201	0.47209	0.912723	0.935225
TWAS21211207	1.068316	0.968876	1.088494	1.3772	1.18838	1.12706	1.078956	1.2092	1.059742	1.038976	1.14318	0.85797	1.056635	1.0031281	1.30445	1.062005	1.037728
TWAS21211208	0.49069	0.39739	0.48985	0.57028	0.49082	0.52174	0.59056	0.42205	0.49359	0.60949	0.47821	0.50511	0.50797	0.44937	0.4001	0.46545	0.76504
TWAS21211209	1.065737	0.980711	1.054326	1.36717	1.15895	1.090308	1.01719	1.18663	1.043072	1.072886	1.14097	0.86698	1.063951	1.029276	1.31624	1.07634	1.07304
TWAS21211211	1.077652	0.84909	1.070217	0.67716	1.18275	1.22809	1.057313	1.091001	0.9972027	1.085016	1.00079143	0.71388	1.06704	0.67617	0.58708	1.086773	1.089847
TWAS21211213	0.79151	0.48865	0.74479	0.57073	0.49121	0.88813	0.9917215	0.85076	0.79676	0.81727	0.50694	0.48838	0.48618	0.48553	0.38294	0.945087	0.82443
TWAS21211215	0.66663	1.01553	0.47856	1.15978	0.53436	0.53297	0.89402	1.023511	0.51496	0.87078	0.80946	0.80963	0.83867	0.9176	1.13561	0.43844	0.44773
TWAS21211217	0.9958967	0.99959036	1.010575	1.18355	0.58221	0.75559	0.71058	1.018961	0.978645	1.035487	1.090023	0.87517	1.022138	1.034947	1.37762	1.014333	0.97297
TWAS21211218	1.060598	1.013629	1.051668	1.35938	1.18503	1.073173	1.11965	1.19994	1.11274	1.056517	1.13732	0.88469	1.039954	1.099953	1.32575	1.059727	1.052951
TWAS21211219	1.058488	1.033949	1.046678	1.22425	1.15506	0.89946	0.71684	1.033569	1.044377	1.077456	1.13886	0.87847	1.033465	1.062376	1.34907	1.053319	1.060912
TWAS21211221	1.075148	0.942018	1.08679	1.36439	1.16984	1.097541	1.12282	1.18029	1.059944	1.069499	1.14216	0.84786	1.050867	0.970452	1.3046	1.082805	1.06798
TWAS21211222	1.010318	0.978925	1.027901	1.19185	0.59483	0.85867	0.65485	0.99922648	0.983922	1.073089	1.08463	0.82758	1.024322	0.9646	1.38131	1.031804	0.97933
TWAS21211223	1.080856	0.84727	1.083211	0.61234	1.18004	1.21929	1.088233	1.10499	1.00049801	1.10786	1.0081079	0.71443	1.078216	0.67772	0.59107	1.08781	1.098194
TWAS21211301	1.049288	0.971961	1.045671	1.30708	1.13919	1.063436	1.014483	1.14317	1.074608	1.099224	1.1131	0.86639	1.04291	1.019677	1.31955	1.081903	1.068904
TWAS21211302	1.046005	1.053792	1.038155	1.22158	1.13477	0.84357	0.72002	1.044341	1.09168	1.077334	1.13544	0.87728	1.041149	1.069448	1.33874	1.031786	1.05822
TWAS21211304	1.033604	1.029285	1.022587	1.20925	1.13446	0.84542	0.6961	1.039085	1.063452	1.032653	1.11671	0.86969	1.016439	1.064988	1.33442	1.033254	1.030218
TWAS21211305	1.0082398	0.87949	0.980087	0.63604	0.64819	1.21933	1.23402	1.13476	1.025916	1.047777	0.910188	0.65678	1.042173	0.62285	0.52745	1.034193	1.030753
TWAS21211306	1.074429	0.97223	1.080451	1.3543	1.1791	1.11361	1.14295	1.18786	1.10735	1.096618	1.14048	0.8716	1.059942	1.02021	1.31153	1.08749	1.061485
TWAS21211308	1.063859	0.957964	1.085219	1.37891	1.18089	1.13134	1.033424	1.15971	1.065505	1.0836	1.12781	0.85268	1.069852	1.5699	1.30399	1.077242	1.041808
TWAS21211309	1.065918	0.915959	1.063059	0.62586	1.19123	1.20317	1.054379	1.13993	1.077853	1.036607	1.016542	0.76177	1.060695	0.79889	0.61919	1.072495	1.082756
TWAS21211311	1.039713	1.0061715	1.054612	1.38049	0.63504	1.040812	1.076698	1.17896	1.097119	1.061637	1.1093	0.86245	1.052208	1.049571	1.37605	1.056239	0.973209
TWAS21211312	1.058048	0.9929282	1.039421	1.38032	1.16902	1.086827	1.047792	1.1855	1.055782	1.058877	1.13037	0.87291	1.03476	1.051438	1.34301	1.067901	1.057092
TWAS21211313	1.076138	0.967098	1.082706	1.38182	1.1678	1.12056	1.48349	1.15304	1.044042	1.10955	1.14202	0.86345	1.064659	1.0091273	1.31243	1.081906	1.047659
TWAS21211314	1.073798	1.022786	1.060215	1.37074	1.17698	1.050639	1.090125	1.20321	1.065114	1.049477	1.14723	0.86736	1.058221	1.050795	1.34795	1.080046	1.070432
TWAS21211315	0.979183	0.87601	1.010382	0.6412	0.62092	0.89877	0.601	0.59742	0.926466	1.03155	0.89018	0.5928	1.042525	0.52742	0.50248	0.92818	1.0093947
TWAS21211316	1.044941	0.914984	1.050019	0.58053	1.14589	0.931512	0.61917	0.61386	0.975923	1.083351	0.966547	0.69375	1.049325	0.6669	0.63049	0.941357	1.090564
TWAS21211317	1.083057	0.83835	1.08318	0.60288	1.18911	1.24628	1.19532	1.11494	1.070388	1.10353	1.018188	0.74533	1.071069	0.70572	0.5411	1.089055	1.11069
TWAS21211318	1.069464	0.7881	1.083645	0.63068	1.18933	1.22611	1.081892	1.10768	1.0078877	1.076649	1.004939	0.73139	1.068392	0.71184	0.6838	1.077627	1.091167
TWAS21211319	1.068581	1.025778	1.053707	1.36631	1.17455	1.067174	1.085538	1.19201	1.10709	1.092079	1.14279	0.88619	1.045363	1.068924	1.3603	1.083859	1.08074
TWAS21211321	1.056283	0.939849	1.053063	1.29885	1.16179	1.10402	0.9960965	1.13778	1.018645	1.064642	1.099616	0.79233	1.039147	0.8765	1.31784	1.060402	1.047171
TWAS21211322	0.934711	1.038253	0.907864	1.16238	0.58934	0.73336	0.66213	1.012747	0.947436	1.0068723	1.048433	1.081688	0.957565	1.21773	1.36445	0.959646	0.943582
TWAS21211323	1.079868	1.075623	1.09463	1.35136	1.18282	1.049015	1.11184	1.14695	1.050256	1.14933	1.12946	0.89172	1.080522	1.063828	1.37783	1.067797	1.081044
TWAS21211324	1.072311	0.988458	1.086806	1.37525	1.18033	1.10981	1.040548	1.18845	1.049454	1.043519	1.13796	0.85007	1.078576	1.04166	1.31813	1.062921	1.055301
TWAS21211401	1.052026	0.83979	1.045754	0.59393	1.16492	1.19185	1.079487	1.087134	1.048197	1.084937	0.975916	0.73623	1.072408	0.71702	0.58681	1.076781	1.093813
TWAS21211402	1.046573	1.042427	1.047498	1.23186	1.15006	0.908312	0.71294	1.034671	1.08116	1.051859	1.12855	0.86537	1.017263	1.063802	1.35385	1.051685	1.061112
TWAS21211404	0.926907	0.77479	0.89277	0.59241	0.49264	1.039114	0.76615	0.85131	0.933655	1.0013369	0.6477	0.70289	0.9984572	0.74242	0.50027	0.941258	0.912499
TWAS21211405	1.073217	0.79407	1.069983	0.64087	1.17435	1.20698	1.057663	1.10764	1.0083069	1.12316	1.0085636	0.73699	1.084398	0.67581	0.59145	1.087144	1.10864
TWAS21211406	1.064025	0.83517	1.082308	0.64972	1.1974	1.22066	1.11354	1.13213	1.010516	1.054351	1.0065398	0.75019	1.077264	0.75199	0.69492	1.067147	1.072631
TWAS21211407	1.017095	0.89155	1.048947	0.64385	0.675	0.936102	0.63054	0.64295	0.89931	1.061843	0.944816	0.68562	1.064721	0.58413	0.40612	0.908835	1.037251
TWAS21211408	1.063374	0.82771	1.051673	0.66683	1.176	1.19919	1.089982	1.12509	1.0010441	1.082068	0.993698	0.74687	1.061642	0.71137	0.61516	1.074318	1.089929
TWAS21211409	0.934072	0.948426	0.89849	1.35691	0.57668	0.938364	0.959707	1.077536	0.907876	1.041207	1.0098355	0.8227	1.026158	1.038752	1.28175	0.98408	0.949633
TWAS21211411	0.87162	0.78118	0.929165	0.48341	0.52665	0.79389	0.54972	0.48012	0.86013	1.0088106	0.8643	0.54802	0.954521	0.52034	0.38958	0.76921	0.925925
TWAS21211412	0.9929038	1.0072333	1.018266	1.38564	0.57591	0.964811	1.18585	1.14844	1.056738	1.031997	1.07157	0.910312	1.026283	1.013815	1.35897	1.021369	0.96268
TWAS21211413	0.934231	0.52567	1.065341	0.5883	0.55883	0.910911	0.56139	0.52156	0.81926	0.989118	0.84056	0.56535	0.958398	0.52521	0.4181	0.79538	0.956967
TWAS21211414	1.079597	0.9977664	1.088261	1.37642	1.19287	1.14414	1.10764	1.17886	1.10431	1.084208	1.14564	0.87347	1.069668	1.029997	1.32753	1.080484	1.042985
TWAS21211415	1.061788	0.84731	1.05348	0.64316	1.18003	1.17899	1.04918	1.12567	1.016172	1.072203	0.9979916	0.74149	1.068476	0.76583	0.59661	1.074488	1.072492
