itraconazole_A	methotrexate_A	tamoxifen_A	beauvericin_A	benomyl_A	bisantrene_A	camptothecin_A	cisplatin_A	colchicine_A	cycloheximide_A	fluconazole_A	imatinib_A	ketoconazole_A	miconazole_A	mitoxantrone_A	valinomycin_A
TWAS21010219	0.543446007543392	1.03247055038164	0.485047280267415	1.04003181810057	1.22542587991348	1.10122803567917	1.04071108092165	0.948762132885258	1.01482759237081	0.913769372396904	0.560043258316501	1.03945980730386	0.613642457501385	0.997640455463597	1.04331194251291	1.04050551454159
TWAS21010222	0.552716403485812	0.977757907780843	0.475665761839478	1.03339745830809	1.17343212606323	1.1123700187982	1.0722476749358	0.966061658817306	1.0247579755056	0.889329506579369	0.662512881432251	1.05700045210853	0.609348945415675	0.482987357434806	1.01682319627917	1.03303137852832
TWAS21010302	0.795085477711553	1.00801242014347	1.21022341982226	1.03540454691459	0.834733573646454	0.709839751597131	0.94844034405225	0.958048110210928	0.988257967807559	1.08601306256469	0.922769370784111	0.998233341661016	0.865504657553803	1.1684214283165	1.03489596345337	0.992076805025161
TWAS21010305	0.746083835111265	1.00106393975115	1.34426020687833	0.588695927272044	0.812384300467444	1.0912231757192	1.14618469534675	1.06477503260208	1.07356845810176	1.00999518669063	0.85438851655058	1.04997133940513	0.843978821438751	1.22592170698118	1.00535102181024	0.943215478600611
TWAS21010306	0.513625908872182	0.994689140329423	0.552861374642963	0.255444403731287	0.569537827182949	0.648185345912227	0.608828476449891	0.865299293209781	1.09510080921079	0.840687453921781	0.529993333833664	0.989826370647678	0.595683767664237	0.611885642137235	0.823801304096381	1.10422449529174
TWAS21010307	0.813295064601121	0.994957762546742	1.296621909151	1.01311036062546	0.98985124086666	1.11682526460655	1.1243039647976	1.01932148451293	0.91638070748866	1.0801108223854	0.84477984915842	0.950947513286916	0.924681521453729	1.13955109690621	1.04674640325224	0.961501896837397
TWAS21010308	0.782178913794164	1.01786326213217	1.31535291585024	1.03687757558717	0.99627445984061	1.150436257238	1.11332144206521	0.994209596780571	0.988129234067604	1.08941296382536	0.818816613800315	1.00434939240306	0.85747172894938	1.14559481236106	1.06221827799207	0.979087769860029
TWAS21010309	0.829565514700572	0.979990291342016	1.2386126675132	1.02824926933664	0.744129324443786	0.681772680275243	1.030324472126	0.988537018600948	1.00833829279374	1.10699727298241	0.909543830202702	0.992564923222068	0.917077456258473	1.21272291288993	0.918805908202902	1.01055062352073
TWAS21010312	0.813131664969723	0.975700659128664	1.38612614543701	1.04956861904507	0.97211564224854	1.09495739778147	1.13661290034475	1.00627869174571	0.982266938177661	1.07153064323098	0.853619848882696	0.991488487576586	0.895588839469124	1.18643159530572	1.04062840505153	0.999526642016326
TWAS21010313	0.809549578801162	1.01102151992352	1.35887584104479	1.05112109241121	1.07780002525389	1.18110648123095	1.12607103558995	1.08445622959395	0.999431787434385	1.05380882803904	0.833078990565868	1.00882082363764	0.860085322077313	1.15192921694897	1.06391940400815	0.987611162220178
TWAS21010314	0.801464782596858	0.978463884124262	1.38695127374373	1.0304845399185	0.974460689555029	1.18965032172579	1.14322016208809	1.00118888798134	0.993603601150771	1.0731029976313	0.856280686469366	0.999500848557452	0.892021744851934	1.18630146932034	1.03083848366867	1.00042654759636
TWAS21010319	0.765902494874457	0.998562185478073	1.34082416948461	1.00164194868245	1.00932804359596	1.10846624242263	1.07789049533598	0.970247889874058	1.01184865670847	1.03885649368515	0.822925153766275	1.04710173869052	0.805221396810182	1.07296464928864	1.02116782490614	0.982506589983225
TWAS21010321	0.544385723722973	1.02496920137835	0.464398578799836	1.05532146619293	1.25542323555143	1.15966184006142	1.07520219964649	0.941057687157421	0.998348479708618	0.92602260351015	0.577175096859433	1.03895802460319	0.611366030459391	0.990796122051813	1.06997089753432	1.0289596314878
TWAS21010323	0.813236515914146	0.987050545995104	1.25060076226952	1.04524252167401	0.78285377912067	0.76216706593296	1.0201539441673	1.0503373582853	1.0217177888968	1.09897581675726	0.856835091222723	0.991565111453044	0.933185362636871	1.22559228639874	0.931107954651297	1.03065657261865
TWAS21010324	0.802782126403364	1.01695218499799	1.19024019322807	1.02082569217695	0.859065169745494	0.696945028402737	0.946036588093215	1.02934204052422	1.00018786062531	1.09070984479134	0.817252761998479	1.00199490092588	0.880946459721787	1.17201771257324	1.03274142326788	0.999427472380015
TWAS21010401	0.779750319990181	1.01461434608034	1.34612417372398	1.03966124875072	1.00639103676819	1.19181877158838	1.12415619027581	0.99279364578402	0.981791243665948	1.08886960180948	0.821024669927936	0.998781407255449	0.869366682447004	1.14297862640927	1.05114582785405	0.97487419564112
TWAS21010402	0.772019746958375	0.977968653052416	1.16152148695676	0.576352208044458	0.604095065958078	0.751344789446708	1.04059456688878	1.12664166824031	1.01870026167418	0.99078475275837	0.761326175510534	0.99845369446168	0.834249642558472	1.27501686044943	0.972548490652567	0.918740726752812
TWAS21010403	0.703888247891982	0.947668053029147	1.41610939952551	0.56991613931122	0.826924681344616	1.07796803453736	1.1095190714038	1.05144397822106	1.0545693215372	0.959771948802881	0.803055855373073	1.08342578384024	0.872987681930441	1.09644064959928	1.00886255863928	0.542163332782178
TWAS21010405	0.726138304568945	0.977343878168909	1.15615715706166	0.542353444122497	0.531466259306996	0.730109981522721	1.05777532602678	1.01614556535325	0.96867304875902	0.965311094071264	0.821727986830797	0.902201346857525	0.852782908137707	1.20312872344714	0.989413485100623	0.940401295046101
TWAS21010407	0.706804724769541	0.886776554902528	1.19697920462412	0.545511876136113	0.566226856178107	0.740445685301448	1.07426487401345	0.995865356806134	0.994899562625749	1.0312927755463	0.822501647070616	0.947274946463679	0.872086042342505	1.185233059187	0.917525353402362	0.962285998281408
TWAS21010408	0.782997002103002	0.976146583739765	1.30913239965994	0.998827688039733	1.0045639625934	1.12827419571345	1.11246140766925	0.978318492997449	1.00248780706072	1.05630676987785	0.850727996778379	1.02838605754172	0.834298626336749	1.04890599131952	1.01687771264934	0.965106268736856
TWAS21010409	0.777061650029256	1.01874146704729	1.32711572900229	1.04633947410415	1.01890104434476	1.13071153743861	1.11120764552563	0.982508555116225	0.987003315661625	1.09547155091402	0.819274277912729	1.0097608113619	0.851800563839784	1.14462135853473	1.05466408978883	0.980602492952003
TWAS21010412	0.549549549549549	1.03503603603604	0.462675675675676	1.02724324324324	1.20223423423423	1.12589189189189	1.05099099099099	0.944763963963964	0.924951351351351	0.94653963963964	0.650855855855856	0.983191891891892	0.638648648648649	1.00554054054054	1.04745045045045	0.988337837837838
TWAS21010414	0.560013665009484	0.998993104564293	0.492407828612013	1.05658392743161	1.22758533888325	1.10114804059946	1.06371310672193	0.959858135625219	0.993625992286462	0.915453147896757	0.667041255742451	1.02987422797191	0.634856562351101	0.945711254753535	1.04522938336645	1.02739294993392
TWAS21010416	0.589934803965348	1.01526301687952	0.520076806287398	1.06598195945343	1.18188800571582	1.25335357685094	1.08685362150576	0.985531838885416	0.910734125212111	0.955239796374029	0.679619540948468	0.977280521568277	0.685237117084934	0.815458604983478	1.05442529248906	0.984495847101902
