CTRL_A	itraconazole_A	methotrexate_A	tamoxifen_A	beauvericin_A	benomyl_A	bisantrene_A	camptothecin_A	cisplatin_A	colchicine_A	cycloheximide_A	fluconazole_A	imatinib_A	ketoconazole_A	miconazole_A	mitoxantrone_A	valinomycin_A
TWAS21050504	0.952202	0.48116	0.956964	0.5252	0.55678	1.16456	1.081466	1.11986	0.951256	1.0042129	0.917596	0.58948	0.985333	0.59172	0.50603	0.928439	0.915643
TWAS21050505	1.10291	0.66163	1.1478	0.58918	1.15483	1.32749	1.33684	1.151	1.10028	1.029355	1.02157	0.70398	1.087858	0.75673	0.88606	1.16458	1.086729
TWAS21050506	0.909915	0.4933	0.88615	0.55664	0.49757	1.12206	1.17034	1.047767	0.908829	0.952765	0.8129	0.56141	0.93058	0.51516	0.60173	0.943846	0.908489
TWAS21050507	1.094524	0.915342	1.061651	1.34589	1.11988	0.87153	0.77735	1.10148	1.083713	1.097202	1.20253	1.011366	1.093546	1.02304	1.31734	1.010295	1.099813
TWAS21050508	1.093643	0.64017	1.10264	0.50814	1.1284	1.25608	1.22298	1.18365	1.036291	1.012854	1.0087629	0.74361	1.08807	0.73439	0.84954	1.12763	1.079985
TWAS21050509	0.908132	0.912819	0.88017	1.23196	0.63002	0.60603	0.78712	1.088228	1.011377	0.938723	1.0027403	1.21419	0.84574	1.2074	1.24146	0.8508	0.86208
TWAS21050511	1.094361	0.62775	1.099792	0.52356	1.13898	1.27428	1.27787	1.15865	1.095545	1.01933	0.97864	0.7248	1.076962	0.73613	0.89093	1.14345	1.073028
TWAS21050513	1.12411	0.9076	1.095532	1.54874	1.17802	1.020909	1.26206	1.27328	1.12651	1.10937	1.22912	0.928272	1.12486	1.020821	1.33443	1.17041	1.11978
TWAS21050514	1.13254	0.925966	1.14832	1.55436	1.19816	1.13669	1.37758	1.2906	1.2106	1.11181	1.20217	0.939381	1.13041	0.998425	1.32094	1.19723	1.11383
TWAS21050515	1.022051	0.84514	0.984652	1.42852	0.45852	0.77735	1.16416	1.085031	0.985935	1.013626	0.94378	1.29187	0.926297	1.055588	1.26184	0.951703	0.947433
TWAS21050516	1.14847	0.89881	1.16341	1.55568	1.19392	1.1854	1.27278	1.28259	1.13103	1.11874	1.21492	0.917576	1.1455	0.9930814	1.32604	1.2115	1.12157
TWAS21050517	1.1234	0.63688	1.11669	0.58928	1.19726	1.35453	1.33983	1.21875	1.14619	1.11855	1.040755	0.76337	1.14083	0.74001	0.983147	1.19972	1.15746
TWAS21050518	0.975396	0.70416	0.903935	1.29507	0.56488	0.82324	1.034586	1.063111	0.9901911	0.9930242	0.984697	0.81266	0.967307	0.80167	1.10077	0.948813	0.92164
TWAS21050521	1.094944	0.6012	1.069626	0.52454	1.13643	0.90967	0.72705	0.6937	0.988029	1.13627	0.9921497	0.6991	1.15164	0.67984	0.58624	0.88371	1.1656
TWAS21050522	0.959906	0.46821	0.924888	0.57823	0.51024	0.71829	0.73665	0.45258	0.83997	0.9988916	0.935309	0.53012	0.956338	0.25118	0.68837	0.89676	0.9956164
TWAS21050523	0.8523	0.46889	0.81491	0.54543	0.58833	0.23346	0.73459	0.56163	0.77032	0.89029	0.7057	0.50006	0.86621	0.58169	0.56528	0.57495	0.86996
TWAS21050524	1.12488	0.916123	1.09795	1.50485	1.16484	1.14305	1.26143	1.26562	1.18479	1.1085	1.19372	0.959064	1.11282	0.9929994	1.31635	1.17053	1.11931
TWAS21050602	1.096056	0.89434	1.086206	1.4223	1.13723	1.097067	1.2641	1.23077	1.17307	1.087784	1.19885	0.941453	1.095437	0.970526	1.27302	1.13028	1.087974
TWAS21050603	0.910965	0.49507	0.86901	0.56095	0.47997	1.058371	1.032736	1.1049	0.87624	1.022334	0.79359	0.56294	0.936604	0.53893	0.70315	0.916151	0.946449
TWAS21050604	1.12825	0.8692	1.15627	1.51142	1.1538	1.14773	1.23355	1.24658	1.10178	1.12401	1.23432	0.910983	1.13822	0.957987	1.27932	1.18488	1.093899
TWAS21050605	1.10252	0.61882	1.087358	0.52935	1.15742	1.31182	1.19962	1.18799	1.049966	1.11667	1.008462	0.72806	1.13257	0.68516	1.039299	1.16029	1.14555
TWAS21050606	0.5128	0.46317	0.49938	0.55661	0.56214	0.82624	0.7349	0.59315	0.44102	0.43564	0.56829	0.45204	0.50214	0.53984	0.54571	0.54347	0.51751
TWAS21050607	1.086293	0.916431	1.065658	1.52169	1.11237	0.989069	1.25218	1.24611	1.1537	1.10306	1.14429	0.964111	1.10402	0.95776	1.23858	1.073739	1.089149
TWAS21050608	0.88788	0.47376	0.970166	0.59121	0.43434	1.052204	1.068534	1.048815	0.80452	0.966621	0.84059	0.55356	0.976564	0.54282	0.66201	0.910909	0.928437
TWAS21050609	0.54882	0.58078	0.51181	0.43795	0.52887	0.53448	1.054424	0.59722	0.48798	0.50404	0.57137	0.48227	0.50165	0.52777	0.54518	0.56293	0.50911
TWAS21050611	1.10539	0.88098	1.13976	1.35497	1.087598	0.932716	0.78637	1.042167	1.044267	1.019715	1.20271	0.921421	1.048927	0.989248	1.23314	1.12386	1.044069
TWAS21050614	1.12064	0.62227	1.13981	0.56361	1.18562	0.951875	0.76672	0.61124	1.0068153	1.10792	1.036229	0.66571	1.13636	0.67064	0.977295	1.069961	1.16086
TWAS21050615	0.89967	1.82275	0.86394	1.15941	0.56881	0.5699	0.7713	1.055859	0.942686	0.940701	0.960347	1.3019	0.88431	1.14049	1.31083	0.87829	0.89196
TWAS21050616	1.1022	0.946281	1.096365	1.37351	1.12061	0.8487	0.79735	1.11515	1.14676	1.11225	1.18197	0.947825	1.075305	1.0056253	1.32917	1.043211	1.11668
TWAS21050617	1.14222	0.64521	1.16075	0.6098	1.2096	1.36006	1.32729	1.2167	1.081084	1.12809	1.062262	0.73869	1.16996	0.74508	0.928177	1.22436	1.16821
TWAS21050621	1.12449	0.89536	1.149	1.37867	1.16299	0.950362	0.81061	1.13707	1.11793	1.11395	1.23353	0.964425	1.12502	0.989189	1.3372	1.17265	1.12161
TWAS21050622	1.13556	0.924239	1.1322	1.51012	1.18678	1.11944	1.1994	1.26071	1.14915	1.1166	1.21392	0.93511	1.13909	1.014496	1.31111	1.19686	1.11643
TWAS21050702	0.943315	0.70478	0.910252	1.28426	0.57574	0.72009	1.012576	1.12283	1.037347	0.952942	0.959363	0.80718	0.964169	0.79939	1.16327	0.9970888	0.82947
TWAS21050703	0.88908	0.68897	0.88208	1.069008	0.2328	0.8127	1.046348	1.030933	0.930351	0.925336	0.9916517	0.7074	0.952157	0.85703	1.016618	0.980823	0.83802
TWAS21050704	1.10464	0.59268	1.083369	0.40408	1.15452	1.31553	1.28987	1.19262	1.10527	1.12708	0.986779	0.73363	1.15519	0.67487	0.60684	1.14327	1.1524
TWAS21050705	1.080967	0.88312	1.058542	1.34337	1.089422	0.83678	0.77963	1.11442	1.05565	1.084025	1.19166	0.955612	1.085606	0.985597	1.30996	0.9988665	1.09769
TWAS21050706	1.11096	0.88714	1.12544	1.33014	1.14797	0.8885	0.76076	1.093479	1.076792	1.11581	1.17082	0.963972	1.10526	0.970255	1.29234	1.13552	1.098956
TWAS21050707	1.089469	0.908387	1.078952	1.36455	1.099211	0.85279	0.80125	1.10673	1.052136	0.9985375	1.18889	0.966916	1.035028	1.029043	1.22826	1.050604	1.045681
TWAS21050709	1.12354	0.62889	1.15005	0.55578	1.18711	1.40002	1.3545	1.17733	1.12512	1.12989	1.02508	0.69353	1.15283	0.696	0.950842	1.19002	1.16002
TWAS21050711	0.52892	0.56703	0.51748	1.14189	0.56258	0.54791	0.89624	0.84229	0.67791	0.67546	0.64969	0.8245	0.5392	0.68055	0.54414	0.53363	0.50814
TWAS21050713	1.14762	0.89544	1.1652	1.5598	1.19557	1.15923	1.28511	1.26968	1.13824	1.12762	1.24934	0.909908	1.14946	0.987129	1.31667	1.21669	1.11803
TWAS21050715	0.76689	0.44241	0.81925	0.48886	0.51393	0.58315	0.64515	0.55793	0.72776	0.82709	0.67138	0.5271	0.84951	0.55617	0.51743	0.53883	0.51309
TWAS21050717	0.8729	0.5048	0.9256	0.50778	0.62189	1.23891	1.2973	1.0049216	0.971283	0.969398	0.88946	0.59521	0.930016	0.54491	0.59527	0.953947	0.89974
TWAS21050718	1.12091	0.62821	1.11211	0.5003	1.18848	1.33766	1.32488	1.21184	1.10856	1.12286	1.053399	0.75567	1.14124	0.75483	1.023424	1.19343	1.15277
TWAS21050719	0.903733	0.44304	0.88391	0.55571	0.40826	0.59581	0.66083	0.45298	0.70052	0.912528	0.72038	0.46979	0.8705	0.52381	0.63827	0.67382	0.954311
TWAS21050722	0.82617	0.71572	0.78797	1.13319	0.40848	0.72761	1.07264	0.54439	0.89986	0.53276	0.919196	0.69344	0.66255	0.80278	1.14527	0.81551	0.81676
TWAS21050723	0.918513	0.49081	0.88427	0.42068	0.50801	1.09297	1.17998	1.12676	0.975325	0.936519	0.78336	0.55189	0.969806	0.22695	0.55468	0.958052	0.929962
TWAS21050801	1.060724	0.55416	1.094156	0.55509	1.080009	0.970945	0.7145	0.40853	0.969802	1.0057113	1.0058276	0.59265	1.037615	0.62987	0.76955	1.021292	1.070375
TWAS21050804	1.0841	0.62893	1.095458	0.53436	1.11818	1.29796	1.22915	1.13697	1.092378	1.012853	0.9937738	0.73273	1.062722	0.72074	0.950842	1.11085	1.065348
TWAS21050805	1.063149	0.6171	1.099406	0.62102	1.11459	1.27249	1.24964	1.13758	1.057791	1.00050673	0.947157	0.7189	1.065058	0.75408	1.035875	1.13816	1.082216
TWAS21050806	1.11253	0.60651	1.098823	0.55582	1.16598	1.29306	1.23477	1.17727	1.053919	1.1169	0.974629	0.73342	1.14546	0.69681	0.966186	1.1552	1.13913
TWAS21050809	1.10797	0.88219	1.13002	1.33881	1.13394	0.952417	0.75779	1.082979	1.14276	1.11747	1.20744	0.92768	1.1022	0.962743	1.29131	1.13934	1.10515
TWAS21050811	0.909761	0.67249	0.86395	1.39963	0.41937	0.981397	1.0029759	1.025559	0.98571	1.040182	0.911594	0.83003	0.923583	0.82126	1.18386	0.945762	0.85509
TWAS21050812	1.13686	0.64016	1.14803	0.5484	1.18219	1.43573	1.41586	1.21398	1.14519	1.16154	1.067967	0.72574	1.18613	0.68044	1.066213	1.20949	1.20003
TWAS21050813	1.11752	0.917314	1.081054	1.37999	1.14259	0.88521	0.78422	1.15265	1.11903	1.13503	1.17931	0.961235	1.13045	0.980959	1.29585	1.033573	1.13553
TWAS21050814	0.47509	0.62108	0.53526	0.41692	0.47533	0.56673	0.75845	0.57153	0.58504	0.53243	0.54734	0.50436	0.50584	0.50084	0.61606	0.59178	0.54691
TWAS21050816	1.12789	0.86424	1.15929	1.50604	1.17071	1.34804	1.28006	1.26814	1.13841	1.018681	1.20969	0.920274	1.068961	0.983206	1.25146	1.18428	1.042698
TWAS21050817	1.12241	0.968796	1.098441	1.52254	1.14975	1.15311	1.278	1.24886	1.22396	1.1255	1.17546	0.9945175	1.13476	0.971463	1.27518	1.16428	1.12997
TWAS21050819	0.940726	0.76179	0.901018	1.4976	0.645	0.98572	1.16332	1.12964	0.9986436	0.945608	0.986061	0.937399	0.953379	0.84112	1.10311	0.959304	0.87034
TWAS21050821	0.48829	0.5673	0.49132	0.42041	0.60339	0.68478	0.910804	0.22703	0.57208	0.40283	0.0933	0.418	0.41922	0.47366	0.33724	0.49084	0.35421
TWAS21050823	1.11834	0.926994	1.079579	1.37617	1.13858	0.84518	0.8318	1.15968	1.17525	1.14273	1.18834	0.975813	1.12821	0.968286	1.28556	1.052251	1.13744
TWAS21050824	1.13428	0.933444	1.15843	1.49959	1.17551	1.20165	1.34173	1.26539	1.1926	1.12697	1.22354	0.951093	1.14398	0.967248	1.27358	1.2063	1.10986
TWAS21050903	0.6252	0.4644	0.51413	0.52841	0.63253	0.53847	0.82201	0.65877	0.4839	0.50631	0.56682	0.47169	0.52691	0.53752	0.52803	0.21373	0.51141
TWAS21050904	0.51189	0.57103	0.49081	0.61979	0.50717	0.52642	0.63962	0.48989	0.50748	0.56212	0.59424	0.50155	0.44359	0.962949	0.983014	0.57969	0.5716
TWAS21050905	0.919755	0.47622	0.902053	0.53734	0.60127	0.56534	0.72493	0.60975	0.79067	0.944553	0.81177	0.56589	0.8744	0.52039	0.58656	0.58496	0.965573
TWAS21050906	1.11842	0.88336	1.14225	1.50651	1.1693	1.16477	1.19969	1.23511	1.12253	1.11101	1.18453	0.938725	1.12061	0.97404	1.28599	1.17108	1.094098
TWAS21050907	0.82996	0.6509	0.81705	1.12745	0.59423	0.71291	1.045131	1.0020133	0.971429	0.930869	0.904339	0.68108	0.87038	0.76753	0.96703	0.85666	0.82866
TWAS21050908	1.13062	0.88149	1.13007	1.53833	1.15219	1.11903	1.30357	1.26738	1.14314	1.13821	1.20887	0.924783	1.15724	0.936813	1.24149	1.17701	1.1108
TWAS21050911	0.972434	0.53176	0.933566	0.55938	1.011501	1.0020919	0.60077	0.62567	0.916344	1.012106	0.84394	0.61759	1.00096743	0.57753	0.47528	0.48098	0.984171
TWAS21050912	0.87077	0.77886	0.82361	1.11598	0.56854	0.59197	0.71643	1.02381	0.955224	0.905531	0.916624	0.918685	0.931135	0.889	1.23491	0.85386	0.89148
TWAS21050913	0.85612	0.7741	0.947348	1.14083	0.40119	0.60767	0.73655	1.0030365	0.967917	1.067714	0.9926241	0.87629	0.921043	0.88652	1.20395	1.0074312	0.86307
TWAS21050914	1.10781	0.57652	1.075143	0.43084	1.1565	0.9917844	0.72402	0.68202	1.052965	1.12895	0.9963539	0.70584	1.13314	0.67377	0.56808	0.82217	1.16477
TWAS21050915	0.52955	0.44113	0.57213	0.55818	0.56965	0.55756	0.2462	0.67135	0.52499	0.45146	0.60172	0.46846	0.49766	0.51586	0.43415	0.38442	0.47028
TWAS21050916	0.52615	0.52878	0.46764	0.5618	0.5006	0.52683	0.70767	0.57027	0.72167	0.40796	0.57996	0.55857	0.51657	0.51308	0.54129	0.49708	0.49494
TWAS21050917	1.15026	0.65227	1.16945	0.54857	1.21322	1.35989	1.33129	1.22463	1.08278	1.14691	1.087597	0.75069	1.18471	0.74267	0.924015	1.21162	1.18136
TWAS21050918	1.14248	0.89902	1.15798	1.37892	1.16673	0.88615	0.84126	1.12913	1.099345	1.12841	1.24158	1.047009	1.14928	1.12383	1.33147	1.18525	1.13464
TWAS21050919	0.958268	0.84174	0.910021	1.16307	0.56535	0.54641	0.79027	1.047783	1.021265	0.971357	0.945695	1.26365	0.9937089	1.11484	1.28873	0.952482	0.92869
TWAS21050921	0.971382	0.46266	0.88692	0.52537	0.6103	1.035251	1.21531	1.085031	0.87499	0.966411	0.86897	0.23009	0.938204	0.54392	0.53617	0.924427	0.977822
TWAS21050923	1.1307	0.64562	1.12084	0.56717	1.20134	1.3581	1.30739	1.20438	1.13424	1.10573	1.053179	0.78043	1.13386	0.76668	0.9955179	1.19485	1.15561
TWAS21050924	0.88174	0.74401	0.907268	1.45836	0.53095	0.901784	1.068725	1.047617	0.971429	0.934585	0.949676	0.932169	0.942697	0.84295	1.20022	0.923154	0.905061
TWAS21051003	1.086648	0.59168	1.074437	0.54348	1.14283	1.23714	1.26622	1.15823	1.046416	1.10427	0.974794	0.73627	1.12555	0.68739	1.023533	1.13611	1.10494
TWAS21051004	1.10287	0.89644	1.070386	1.34172	1.13083	0.87257	0.77063	1.096288	1.059728	1.10961	1.1727	1.066566	1.10499	0.9977289	1.31666	1.028911	1.11147
TWAS21051005	0.955206	0.72289	0.934685	1.34893	0.60156	0.912276	1.021564	1.035448	1.056973	0.9907314	0.8436	0.78539	0.91953	0.75461	1.015245	0.985268	0.96626
TWAS21051006	0.89755	0.71912	0.88805	1.16169	0.55342	0.56597	0.75125	0.942103	0.96953	0.951757	0.916687	0.72911	0.959717	0.78969	1.042017	0.956502	0.912234
TWAS21051008	0.52518	0.21814	0.49067	0.49784	0.53344	0.50583	0.70353	0.55536	0.53049	0.39714	0.54035	0.48819	0.43778	0.5364	0.54651	0.55384	0.46078
TWAS21051009	0.979512	0.72456	0.965533	1.30509	0.3402	0.82568	1.12695	1.046552	0.950414	0.985219	0.940873	0.80897	0.93387	0.82767	1.1735	0.935759	0.87099
TWAS21051014	0.86802	0.4892	0.93266	0.55325	0.46689	1.25493	1.28468	1.052893	0.98571	1.027949	0.86602	0.60651	0.989533	0.54409	0.83766	1.010852	0.920999
TWAS21051015	0.88975	0.84546	0.972581	1.1938	0.5385	0.54592	0.75031	1.0057272	0.98571	1.095304	0.9946	1.068954	0.924072	0.978597	1.29092	0.91621	1.031939
TWAS21051016	0.953439	0.49594	1.023169	0.58459	0.6162	0.81753	0.68785	0.63539	0.954517	0.986358	0.934701	0.5763	0.983539	0.55051	0.56325	0.87456	0.982912
TWAS21051017	1.13038	0.64219	1.12152	0.52147	1.19612	1.40903	1.22765	1.19478	1.13317	1.13529	1.039409	0.76283	1.15696	0.71979	1.048945	1.20483	1.16144
TWAS21051018	1.13031	0.65285	1.14647	0.56757	1.21564	1.36698	1.39564	1.21126	1.1262	1.10492	1.05198	0.70994	1.13569	0.74357	1.0060306	1.20154	1.13841
TWAS21051019	1.1308	0.912684	1.1523	1.48776	1.19324	1.14435	1.37447	1.2951	1.15846	1.023351	1.21562	1.12879	1.072061	1.028935	1.23931	1.15323	1.058171
TWAS21051021	1.12952	0.66453	1.16592	0.61695	1.20358	1.35305	1.37606	1.19494	1.10643	1.051523	1.076129	0.71394	1.10717	0.75731	0.904688	1.1899	1.1082
TWAS21051022	1.1272	0.88873	1.13336	1.36548	1.14584	0.94701	0.80177	1.14486	1.088267	1.14008	1.22022	0.970284	1.15468	1.29161	1.27585	1.16384	1.13944
TWAS21051023	0.54344	0.58888	0.48186	0.50706	0.46406	0.76821	1.021269	0.923357	0.71801	0.73022	0.583	0.46487	0.49385	0.54634	0.5367	0.54588	0.5198
TWAS21051024	1.11108	0.59542	1.12223	0.60947	1.17251	1.047984	0.74166	0.63327	1.032068	1.093427	1.031129	0.60709	1.1194	0.6262	0.83502	1.040781	1.14055
TWAS21051101	1.083226	0.57	1.096161	0.45868	1.11715	0.96255	0.69749	0.61178	0.984264	1.11666	0.9965641	0.57982	1.14833	0.60424	0.54298	0.94833	1.13116
TWAS21051102	0.8351	0.54906	0.85686	0.44126	0.50308	0.61386	0.70794	0.44808	0.5332	0.78544	0.72513	0.55817	0.76488	0.55916	0.53651	0.57811	0.75881
TWAS21051103	1.10517	0.88947	1.077966	1.33454	1.12037	0.913621	0.73262	1.065516	1.068945	1.10985	1.23742	0.9932823	1.096401	0.972329	1.29669	0.9954273	1.099692
TWAS21051104	1.072129	0.87588	1.065519	1.49123	1.064175	0.9922728	1.14971	1.25149	1.026997	1.020417	1.21919	0.916317	1.039527	0.988731	1.24268	1.1186	1.042127
TWAS21051105	1.10885	0.89715	1.12892	1.33241	1.14532	0.84305	0.78127	1.063835	1.11156	1.10925	1.21465	0.971525	1.099772	0.989313	1.30397	1.14973	1.089256
TWAS21051106	1.082048	0.89247	1.060383	1.50161	1.12036	1.046077	1.36183	1.26598	1.15867	1.093016	1.19772	0.913702	1.074443	0.962837	1.28756	1.143	1.074712
TWAS21051107	1.10458	0.87065	1.14016	1.54505	1.12597	1.0427	1.29846	1.2475	1.095549	1.11554	1.15983	0.957533	1.12242	0.920812	1.25185	1.15211	1.09628
TWAS21051109	1.1273	0.60446	1.13053	0.54883	1.16384	1.43943	1.40618	1.18709	1.12579	1.14881	1.017541	0.68535	1.18492	0.70055	0.57553	1.18377	1.17477
TWAS21051111	1.11855	0.8922	1.13507	1.54649	1.16544	1.15403	1.35136	1.27253	1.1619	1.094815	1.24925	0.8878	1.10984	0.966016	1.2813	1.18165	1.090875
TWAS21051112	0.900243	0.47837	0.902053	0.56044	0.60322	0.60901	0.73947	0.57986	0.82614	0.924233	0.80869	0.54253	0.925292	0.5701	0.5932	0.63296	0.931365
TWAS21051114	1.12778	0.6435	1.10066	0.50948	1.16293	1.31355	1.28287	1.21902	1.074329	1.14163	1.037084	0.75596	1.18788	0.69604	1.061414	1.18735	1.18113
TWAS21051115	0.87521	0.45792	0.81801	0.47694	0.57065	1.01298	0.978252	1.044561	0.81772	0.951428	0.75222	0.57697	0.958297	0.57058	0.5646	0.88373	0.900121
TWAS21051116	0.8833	0.45927	0.87645	0.40632	0.54071	1.034334	1.0062936	1.020014	0.88565	0.959951	0.75837	0.50873	0.967522	0.48244	0.481	0.53056	0.960484
TWAS21051118	0.925983	0.48625	0.952608	0.51753	0.59003	1.21989	1.23815	1.042688	0.968158	0.965945	0.902683	0.54945	0.9980362	0.57952	0.60051	0.970164	0.955797
TWAS21051119	1.1294	0.88415	1.13803	1.39391	1.16703	0.963774	0.977252	1.17805	1.10492	1.12439	1.22716	0.910185	1.13263	1.63454	1.32086	1.18097	1.12501
TWAS21051121	1.10422	0.911476	1.08328	1.37914	1.14198	0.81129	0.79442	1.16312	1.10398	1.10107	1.22125	1.0084654	1.095662	1.015414	1.33492	1.070029	1.11434
TWAS21051122	0.928875	0.52418	0.84319	0.46051	0.23426	1.24214	1.062851	1.045006	0.966157	0.957632	0.86129	0.5714	0.98194	0.53911	0.52861	0.955561	0.929276
TWAS21051123	0.78471	0.48037	0.89178	0.54281	0.51522	0.53478	0.59995	0.61607	0.73227	0.83075	0.65912	0.49765	0.79215	0.52806	0.57454	0.59195	0.82438
TWAS21051124	1.10048	0.63177	1.11458	0.59316	1.15057	0.89808	0.80557	0.66291	1.022945	1.0049169	1.019552	0.73063	1.082904	0.75483	0.74004	0.910734	1.084754
TWAS21051202	1.091393	0.55083	1.10732	0.56136	1.14474	1.025173	0.71158	0.62211	0.974842	1.11953	0.983884	0.5966	1.14104	0.62043	0.59417	0.976801	1.15403
TWAS21051203	1.11317	0.87506	1.13928	1.4923	1.14472	1.067523	1.25901	1.24931	1.098943	1.10348	1.21842	0.911569	1.12746	0.953681	1.27345	1.16222	1.081811
TWAS21051204	1.090919	0.915111	1.088458	1.44023	1.12658	1.089774	1.22054	1.23713	1.16991	1.095248	1.19895	0.939839	1.078799	0.978605	1.28894	1.13531	1.084999
TWAS21051205	0.75916	0.56038	0.51697	0.51231	0.59968	0.54736	0.71543	0.52022	0.68246	0.52505	0.20527	0.45989	0.81612	0.47052	0.42621	0.43351	0.41279
TWAS21051206	0.925915	0.69773	0.89798	1.26346	0.54716	0.77442	1.054516	1.044673	0.92619	0.932733	0.99904311	0.78286	0.95042	0.83056	1.055526	0.929305	0.84057
TWAS21051207	1.037616	0.8631	1.037373	1.29358	1.05574	0.80151	0.80732	1.14318	1.050967	1.002255	1.12516	1.021869	0.9987824	0.972993	1.20283	0.9975418	1.0082136
TWAS21051209	1.098797	0.88853	1.13218	1.3411	1.10713	0.918526	0.76818	1.037937	1.098104	1.0097505	1.19258	0.921218	1.032335	0.993682	1.22215	1.11311	1.052408
TWAS21051212	1.12225	0.89556	1.098496	1.55089	1.15193	1.095724	1.21929	1.27355	1.1455	1.10824	1.22504	0.97137	1.1289	0.9939457	1.2965	1.1727	1.10409
TWAS21051214	0.931233	0.52489	1.0089924	0.60123	0.54214	1.21796	1.28698	1.074061	0.93532	0.952233	0.927608	0.64197	0.979843	0.56774	0.88839	1.029657	0.948187
TWAS21051217	1.15167	0.64357	1.16554	0.57513	1.2019	1.38794	1.30628	1.21979	1.089572	1.16434	1.060642	0.74367	1.17573	0.70661	0.983147	1.22962	1.18451
TWAS21051218	0.970312	0.82368	1.010044	1.25874	0.57167	0.69057	0.72581	1.021998	1.0096713	1.012021	1.107	0.89121	0.984878	0.911268	1.3558	0.98486	0.950404
TWAS21051219	0.902434	0.46738	0.82923	0.47474	0.55819	1.0049499	1.070234	0.999922519	0.81337	0.970703	0.79825	0.51744	0.9937089	0.54515	0.51446	0.902988	0.923634
TWAS21051222	1.13458	0.63343	1.15637	0.53952	1.19881	1.37097	1.41804	1.204	1.1331	1.12117	1.050834	0.72541	1.15751	0.70123	1.043724	1.20491	1.16542
TWAS21051223	1.11928	0.57656	1.1299	0.58608	1.15295	1.047974	0.76011	0.69666	0.984255	1.14194	1.023988	0.63039	1.15914	0.62826	0.8682	1.018258	1.18244
TWAS21051224	1.12413	0.930165	1.10201	1.54059	1.16542	1.095519	1.22166	1.27823	1.13756	1.10359	1.24264	0.949758	1.11916	1.011146	1.32561	1.17656	1.11292
TWAS21051303	1.094629	0.87708	1.16093	1.45633	1.11474	1.064845	1.23899	1.22905	1.064392	1.017084	1.22707	0.905687	1.050106	0.97997	1.21963	1.12992	1.036327
TWAS21051304	1.081505	0.903654	1.08037	1.30069	1.11284	0.84129	0.74548	1.081533	1.12541	1.089355	1.16015	0.950063	1.065857	0.983803	1.28738	0.975841	1.092042
TWAS21051305	0.8332	0.70245	0.81765	1.1847	0.23079	0.62784	1.060482	1.052124	0.924052	0.927282	0.9939334	0.80022	0.8409	0.81536	1.051938	0.8246	0.79548
TWAS21051306	1.083273	0.87241	1.14361	1.49461	1.082952	1.063934	1.33421	1.23602	1.11754	1.017504	1.22023	0.929828	1.018783	0.970072	1.20629	1.13267	1.023648
TWAS21051307	1.096576	0.8667	1.051368	1.55428	1.12728	1.042277	1.271	1.25366	1.1245	1.10925	1.17556	1.041437	1.11405	0.946225	1.24808	1.098226	1.083501
TWAS21051308	1.12329	0.88528	1.14383	1.51042	1.169	1.16575	1.22112	1.25074	1.10549	1.10701	1.20833	0.912701	1.13202	0.989388	1.28424	1.18187	1.098057
TWAS21051309	1.11431	0.63903	1.14112	0.55751	1.14791	1.31602	1.26669	1.20741	1.050673	1.029785	1.034101	0.71628	1.094214	0.72891	0.85459	1.15625	1.087183
TWAS21051311	0.868	0.44958	0.87701	0.32154	0.56071	1.019124	1.21523	1.0096897	0.921859	0.963732	0.77198	0.50325	0.86278	0.51488	0.50923	0.89986	0.906376
TWAS21051312	1.12855	0.934665	1.085988	1.41363	1.13853	0.89668	0.81255	1.14178	1.11012	1.14726	1.21257	0.9966171	1.1635	0.9913855	1.29509	1.043806	1.14445
TWAS21051314	1.14755	0.910829	1.16543	1.54291	1.19907	1.17892	1.41319	1.29041	1.19549	1.12834	1.2575	0.927611	1.14524	1.0018062	1.31764	1.21705	1.12198
TWAS21051315	1.12261	0.931482	1.079253	1.37695	1.12791	0.902336	0.80534	1.13487	1.11539	1.13058	1.18529	1.23583	1.1371	1.36143	1.28491	1.018718	1.1409
TWAS21051316	1.15756	0.63483	1.17643	0.48253	1.23345	0.89514	0.977439	0.977684	1.096808	1.072006	1.12996	0.72411	1.1265	0.73045	0.936853	1.19788	1.099084
TWAS21051317	1.19437	0.74579	1.18494	1.12671	1.23481	0.69189	0.80828	0.9970997	1.37249	1.21835	1.23026	0.87432	1.20203	0.87032	1.035798	1.11158	1.12545
TWAS21051318	0.971135	0.72387	0.8633	1.059802	0.54238	0.55326	0.71132	0.991445	0.9756	1.0023098	0.912971	0.73545	0.919244	0.79363	1.1829	0.88003	0.87242
TWAS21051319	1.10347	0.659	1.11794	0.60524	1.15945	1.29136	1.28173	1.18204	1.10268	1.010231	1.014574	0.75526	1.075756	0.74973	0.94815	1.15269	1.076792
TWAS21051322	1.11122	0.85941	1.14498	1.34762	1.13526	0.916256	0.83397	1.11569	1.10032	1.12498	1.15562	0.920858	1.11138	0.914396	1.27864	1.16421	1.12647
TWAS21051323	0.949198	0.46885	0.965533	0.629	0.45476	0.58377	0.67891	0.47637	0.69305	1.13271	0.81807	0.57216	0.902289	0.25239	0.61947	0.68677	0.975161
TWAS21051324	1.12097	0.911497	1.095129	1.38442	1.15002	0.868	0.81656	1.15376	1.095021	1.10689	1.24986	0.93997	1.1179	1.023298	1.32762	1.084996	1.12708
