itraconazole_both	methotrexate_both	tamoxifen_both	beauvericin_both	benomyl_both	bisantrene_both	camptothecin_both	cisplatin_both	colchicine_both	cycloheximide_both	fluconazole_both	imatinib_both	ketoconazole_both	miconazole_both	mitoxantrone_both	valinomycin_both
TWAS21010519	0.861854846154116	1.01699637075155	1.02899875726701	1.01242196078596	0.933356086666664	0.942433286843213	1.05835033847296	1.04534716076984	0.99091773536608	1.040741383224	0.636030508757257	0.990225392619893	0.743612952589159	0.906868909705461	1.01561642292546	0.962282367979559
TWAS21010522	0.479995671792796	1.01289752866489	0.00867386101631521	1.00870957706975	0.805123787648872	0.0351294650517322	0.0205074054029285	0.827817840235871	1.00598609380399	0.867139352946413	0.314121873421421	1.01660339638897	0.136733385568362	0.231097607886358	0.940090844558891	1.02896436718647
TWAS21010523	0.409939451479561	0.941463084590509	0.00867386101631521	0.0120640396693867	1.1529734588021	1.08310267266891	1.07700016504707	0.918570654531216	1.00244969868819	0.787045925074503	0.259753854889407	1.01150772102417	0.0176301552027724	0.3335821013526	1.02049048230468	0.985089482511581
TWAS21010524	0.874922772595914	1.00551910870031	1.01062418631707	1.0112057560638	0.909251142604753	0.92663669395044	1.02995627640341	1.03345196768204	0.998015934875895	1.054550679029	0.618498447760706	0.993536791434451	0.736069225291246	0.906041366566842	1.01124906302144	0.954421811600922
TWAS21010602	0.955759882811375	0.983330961305632	0.990805124464314	0.0112103078522249	0.368989237919107	0.198876188552057	0.97495983662249	1.03301887685131	0.999088073530969	1.0590836486768	1.02948566223013	0.962139334332713	1.05759380044539	1.22108787212627	1.01898702786619	0.963061205702412
TWAS21010603	0.849054156520949	1.01720834675217	1.05606610833742	0.996919285075247	0.8953443598909	0.853915638099596	1.04530415868854	0.996777317385662	0.990497784054523	1.05793413851685	0.645718268228658	1.00480794574299	0.699910489688063	0.909908465701675	1.00678653868277	0.955011762631746
TWAS21010604	0.568370947198321	0.997612882236767	0.00867386101631521	1.03578994303379	1.04562340541247	0.884608108749561	0.978325863281897	1.00834038127489	0.999501048109605	0.858992112518069	0.393432189292806	1.01209062360511	0.21250418409105	0.380886727370911	1.01147255836007	1.01797201908192
TWAS21010606	0.421502009263149	0.996986398835845	0.00867386101631521	0.51747106732147	1.12913586586357	1.17157774891839	1.07474416029322	0.884622649045529	0.991548081665327	0.545907970292558	0.21224370145701	0.969525790166922	-0.12522915936185	0.143956503424887	1.00201673459044	1.00393941326974
TWAS21010608	0.553222438209394	0.989633313595754	0.00867386101631521	1.0171808642579	1.01836844204687	0.812726282859567	0.972436910674533	0.9574175710613	0.994083800391934	0.866802973344507	0.368273443914483	1.0255607541952	0.243192393947763	0.423390970786928	1.01393578404796	1.0088581817112
TWAS21010609	0.546241394495385	0.985699563298904	0.438028747161613	1.02375284032351	1.05604835313991	0.897463913163145	0.989639275236624	1.02156043305248	1.00131274142376	0.835324804852986	0.375216875497765	1.01551461824509	0.249513934127444	0.412919956734493	1.0166822908428	1.01681696508775
TWAS21010615	0.544641679103994	0.984961709654805	0.00867386101631521	1.01712638825893	1.01975469705814	0.883769987352681	0.991126639852524	1.00430302614273	1.00200182114441	0.845728523627782	0.373377654659072	1.00701266644289	0.182712047384681	0.44312123661121	1.01836340991427	1.01345162399588
TWAS21010617	0.89086863648244	0.977285578383144	1.05771927579071	0.996709159732885	0.902925567583066	0.937957205299024	1.07579873913763	1.06808121392848	0.991184986899166	1.05963339483868	0.848726806568776	0.98263064583702	0.792044087597157	0.946433694630551	1.00354354371563	0.976019274745293
TWAS21010619	0.463602322658739	0.968889486687072	0.00867386101631521	0.295730521718359	0.74674840213512	0.0467363455746241	0.0205074054029285	0.883443986976283	0.999960313031462	0.809924337121742	0.21224370145701	0.999409229316339	0.10295543161055	-0.202091900151091	0.76105530505851	0.986586981517638
TWAS21010621	0.903013715643177	0.973969757806218	0.935847848910893	0.97322459436546	0.799617652112409	0.08578579487889	0.911986987640359	1.02698530715797	0.987382257681631	1.06730418177992	0.712692848846577	0.979290364783915	0.763826609702785	0.952908580177509	0.938261405185568	0.987497494383665
TWAS21010622	0.513361968829256	0.985638034552083	0.00867386101631521	1.01199139030092	0.699648840114336	-0.0211995821911387	0.152725922905339	0.844029840125282	1.01046387484638	0.86306220337441	0.360892913439375	1.01407958983082	0.126580751103944	-0.104027745957562	0.797067449546808	1.03249971952426
TWAS21010623	0.905307926411501	0.982327157455322	1.07961534775169	1.01670277744569	0.882989669304531	1.00491225688377	1.08433540029747	1.06678682842086	0.984004251068815	1.0703554999759	0.670683180903832	0.973717550077464	0.762036653363328	0.950016395693118	1.01567192766188	0.983529249268965
TWAS21010624	0.878976549916453	0.972396458693716	1.04271944867409	1.00069448368275	0.87956302997601	0.821944005757355	1.05380554641489	1.00965958078904	0.988950370933085	1.03388946536402	0.694895129179507	0.994747132225494	0.75727362177392	0.924542734118502	0.999341107042618	0.968182364813073
TWAS21010701	0.433150505053483	1.02574059238817	0.00867386101631521	0.0112103078522249	0.792946606486192	0.012506336462635	0.0205074054029285	0.782322613280068	0.986383627632299	0.807685982935338	0.21224370145701	1.0011065331653	0.0541154853480723	-0.0937772489386774	0.860579474830478	1.02418301594178
TWAS21010702	0.871976568516584	0.98111202703968	1.05974843784506	1.01138051937604	0.903394013412654	0.894406225129706	1.07018906560034	1.05931111192004	0.993842043251574	1.03610739199522	0.680360598621743	0.984802622043501	0.802886083616513	0.955767394131695	1.00927751981181	0.985393015740569
TWAS21010705	0.552090286593947	0.992557273790537	0.00867386101631521	1.01898756240116	1.05564012998928	0.881028967072372	0.961272792527326	1.00242569009077	0.997242418513025	0.848196919491266	0.374766660336664	1.01159371396464	0.228223734732684	0.469492750769795	1.01871383875025	1.01649235110536
TWAS21010708	0.864607538737942	1.0083869176963	0.89894929222665	0.98778821714644	0.796809479756236	0.228835503517248	0.857208803362287	1.03159538151923	1.00124142218617	1.05941473927963	0.643310731880275	0.989648736889055	0.745565935844024	0.928729531275384	1.00172504659785	0.974838561196962
TWAS21010712	0.903387300408339	0.983399442331736	1.08070418961201	1.01873877112436	0.854619757000448	0.973935726799482	1.09332659090208	1.08239837958367	0.985171284236638	1.0792911010856	0.662701878866631	0.983104957062579	0.830597434609505	0.966927699317145	1.01289025095922	0.969109436422997
TWAS21010714	0.480219281967186	1.00159822900263	0.00867386101631521	0.0112103078522249	1.14534803878483	1.04931212712134	1.06044139073911	0.908832912142852	0.95702004016859	0.835453886874672	0.21224370145701	1.04102862162439	-0.0306803876889614	0.143201923677398	1.00532763529438	1.02782522525468
TWAS21010715	0.875475023266625	0.984669374422362	0.927329651784427	0.98274403473524	0.737174624654062	0.161242755672964	0.932223444748276	1.00451213949051	0.994629473957773	1.07535155409364	0.715220279617646	0.985369262099446	0.896472874180592	0.959405994727622	0.967553267889789	0.979757640697531
TWAS21010716	1.00430835453864	0.891418276927664	1.17494717141483	0.0112103078522249	0.842508568437025	0.920939126271876	1.0461155538946	1.0462024799303	0.940226212752137	1.09861123861264	0.701084502624163	0.928570775750435	0.804132365066381	1.14287683438031	0.972634239499195	0.861306697972758
TWAS21010719	0.892028680195643	0.984938517237483	1.02798102978004	1.00981349953382	0.914970948530991	0.731692735556833	1.05086931626875	1.06679314956939	0.995240716134271	1.04421692248288	0.633567411737888	0.995553002941411	0.789681261457585	0.939731234310754	1.0010165859867	0.985228613409268
TWAS21010721	0.463245516310152	1.0025700403205	0.00867386101631521	1.02228230028014	0.849971873475045	0.0736671140639742	0.254287420592636	0.912810042149842	1.00289127671014	0.85554039530596	0.241801350977436	1.01222513892274	0.0409994098607527	0.268342293227758	0.936186415403791	1.03273521722374
TWAS21010722	0.893939858374297	0.989082748741972	0.918707635982932	0.991900989586528	0.651429877717281	0.159879862157662	0.921239664889096	1.03987379126117	0.998744105443302	1.04687512672045	0.635662134778443	0.972231784594245	0.838228565837446	0.981208310897222	0.970367531274166	0.985782126915213
TWAS21010724	0.897635621692538	0.981745692068761	0.930999585161019	0.992059257680568	0.754678024458587	0.0793268186087581	0.924824624961238	1.05286814028348	0.986783449788746	1.06928265796731	0.773837898497332	0.982449687898576	0.813379380146898	0.968420642227092	0.953453076469474	0.993343550910555
TWAS21010803	0.525476706822622	0.990696247521363	0.00867386101631521	0.997097764517373	1.03151666624452	0.734114343461114	0.983621964870986	0.944941553987183	0.985496116837856	0.863633453470614	0.408671212466959	1.01984139546766	0.216129506414605	0.434224808888593	1.00829809301111	1.00461195857793
TWAS21010807	0.537583735035111	0.979401110887599	0.00867386101631521	1.01878159501482	1.04936655669088	0.781291771836839	0.980431658092159	0.948437378510465	1.00725820355854	0.866234172320737	0.38044500595308	1.02550327448542	0.279019465494861	0.436963095107376	1.01482627199624	1.01396921244069
TWAS21010813	0.52740017446569	1.00992096263376	0.00867386101631521	1.00104950284627	1.03890239786269	0.862438204829911	0.971263838801334	0.957255819462205	0.987611717490701	0.871657730330745	0.366685868324468	1.01636885100526	0.200260007970689	0.465031449066776	1.01164870401557	1.01118735539678
TWAS21010815	0.524884469912873	1.01052632526974	0.00867386101631521	1.00611602553975	1.05365924085943	0.909928286804175	0.985618647436763	0.940982335004107	1.00309152566958	0.874690241170509	0.343435147503659	1.02483589387525	0.294305009909334	0.469244380854445	1.01277331190846	1.01470511654896
TWAS21010816	0.882894040151657	1.00695014248327	1.02413276516655	1.01638109301753	0.926325362416765	0.958705550172492	1.05619192025221	1.04944529184109	1.00072925910437	1.02989117448388	0.631497391239354	0.986607347527423	0.761089078784721	0.929838768283427	1.01147332908757	0.93313259081592
TWAS21010817	0.855710453690347	1.0119881195784	1.03121626340075	1.00230232451472	0.896542778363112	0.829849480534248	1.03778949887021	0.987618782701453	0.983313347229122	1.0282669146743	0.605349568455958	0.997405362558079	0.761760696538905	0.902196535360987	1.01023706208454	0.945712717252281
TWAS21010819	0.488605152879789	0.986232034325211	0.00867386101631521	1.01572868197289	0.654697942618347	0.0740021726168533	0.231160935015683	0.830851350815192	1.00246614495188	0.832188583966957	0.283330851293462	1.02248862283852	0.0460786459480581	-0.17986790847481	0.803267768449272	1.01412716895881
TWAS21010822	0.539187492127076	0.99377918357985	0.00867386101631521	1.02852713952817	1.03856806386941	0.838562860063826	0.997267412584149	1.00140741815488	1.00101776587783	0.851406535216685	0.411631416084102	1.01365087146061	0.124644538762342	0.472646717731464	1.01912908366983	1.02966221997976
TWAS21010823	0.887982809234114	0.987282741646923	0.916547719709343	0.978584142412239	0.67940039413781	0.322941073596082	0.909330346270362	0.99378199617675	1.00599257251865	1.07023989031802	0.705056459591452	0.998493855686645	0.760254999381577	0.958375376008858	0.964995725213298	0.97729073425869
TWAS21010824	0.485886780153156	1.00352484109033	0.00867386101631521	1.01959633214573	0.819763432128875	-0.133853051188805	0.0520581076059134	0.900998932723155	1.0082037921558	0.853481388733228	0.271423193396151	1.00396414656495	0.118595761915202	0.226585848208597	0.921829814885629	1.03062044292207
TWAS21010901	0.516291754604561	0.98075238516	0.00867386101631521	1.04018966188672	0.738846550843446	0.0103923361342736	0.13500872522696	0.922599793208542	1.02111503304918	0.820816275908223	0.351784997469497	0.996663231112928	0.254656584554709	0.0416090268360275	0.746051794450587	1.03696193736778
TWAS21010902	0.447386513951934	1.03693988471268	0.00867386101631521	0.206695394606853	1.15876723865209	1.17376753392635	1.0449385570834	1.0093896125791	0.990953357605805	0.81207905290905	0.21224370145701	1.01788194673908	0.0569671989683848	0.331455806001097	1.04462570041706	1.02085619854173
TWAS21010903	0.510220307601682	1.01854380307202	0.038316696828661	1.03515788733597	0.861309526300321	0.065728130103654	0.0205074054029285	0.933028705121456	1.00112520046544	0.814712338366283	0.308730587068626	1.01202900953356	0.225423344984825	0.172765501250812	0.888005535072954	1.02258559225243
TWAS21010904	0.874651132720426	0.965416330011879	0.946838570184924	0.988518112180759	0.682007319235171	0.113719100418865	0.961028380276233	0.98253333589073	0.999703940440619	1.07213191725956	0.653730561805797	0.99533218848461	0.763837403745316	0.996016782139297	0.964220702809912	0.993630567729884
