itraconazole_A	methotrexate_A	tamoxifen_A	beauvericin_A	benomyl_A	bisantrene_A	camptothecin_A	cisplatin_A	colchicine_A	cycloheximide_A	fluconazole_A	imatinib_A	ketoconazole_A	miconazole_A	mitoxantrone_A	valinomycin_A
TWAS21010417	0.139510685720817	0.888789153773547	-0.172203700744753	-0.343950230194395	1.16565005699539	1.20216827150559	1.07866268776021	0.679563913728236	0.993568132842721	0.87644474903101	-0.141178595772475	0.995500719832174	0.0113809184917146	0.347680458810629	1.05071650880454	1.00377282510182
TWAS21010419	0.846504849764037	1.01408356899054	1.05452671912916	0.98243839993844	0.841073514559668	1.01513213503084	1.04929792036303	0.984503067673594	0.984257243798509	1.05980846810599	0.704767112393436	0.991946100718685	0.678307931292024	1.01863402614206	1.03221644437782	0.938977928904614
TWAS21010422	0.359164533259771	1.01836954262812	-0.327800745037157	1.00556801805457	1.06665331582818	0.971566097807557	0.955052492661977	0.916554282688759	0.992266739795521	0.845931241084108	0.268033281813136	1.01990786713027	0.232315555300113	0.621678344303191	1.02784078560885	1.02394419398258
TWAS21010423	0.23125328532862	1.00601393336593	-0.096426546840289	1.02611474494825	0.673145144992112	0.179198224429524	0.111083154994824	0.851786996983966	1.01628364331084	0.829572351223458	0.12435381086887	1.00036145255532	0.149430167473448	0.413026080636229	0.886663164022804	1.03219566769101
TWAS21010504	0.992736147637626	1.01618924779264	1.17072401483281	-0.247729630423132	0.818602862796275	1.13949121503394	1.07367008963983	1.05916977482114	0.998544521105177	1.03000393105436	0.678136116359859	0.972664329717112	0.840028237809105	1.19720728327716	1.05930292743437	0.807190040236049
TWAS21010506	0.871490124315966	1.01143586915865	1.05693571887569	0.995860654293165	0.89951975429043	1.05844848224882	1.0433353030569	1.06372189584269	0.985754432785262	1.04525512734594	0.791781713301529	0.988970136916701	0.710389945471798	1.01252350694138	1.03237726715252	0.939912912250779
TWAS21010507	0.323417697354317	1.00825712045887	-0.295358803843001	1.00365668701815	0.633794481132313	0.201025707415789	0.17300672128787	0.794072386542565	1.00480195262849	0.873777460705648	0.123978742485247	1.01871329071172	0.0954623430753796	0.413126660254736	0.885563476121624	1.03622725125208
TWAS21010508	0.399841637422629	0.9804594684434	-0.138030519318607	1.00761102400816	1.07189426222561	0.98727142699664	0.945309809473928	1.01416283479381	0.996336289906274	0.856728006911187	0.317974783961367	1.00490854691022	0.249594933065979	0.63588150531457	1.02114263382946	1.01286832831619
TWAS21010511	0.391781251123995	1.01473050606353	-0.273151964618952	1.02067173107423	1.05337204229351	1.10079558058761	0.980214920122029	0.994974180430764	0.99526167357385	0.860145422550126	0.398259951925465	1.0057997351221	0.211124335118561	0.608768146343006	1.02926192692766	1.01918472140606
TWAS21010512	0.881489561955076	1.02106726214766	1.20625397069204	-0.209896289613737	0.849201378572523	1.06860752777877	1.09083646308708	0.957822777901698	0.97655206253987	1.04586700786311	0.655071803928985	0.95795118845321	0.790399462748469	1.23479770497961	1.04892561444107	0.869171210287675
TWAS21010514	0.952863839708946	1.01083250877096	0.959237280955114	-0.148130776777732	0.323114243267687	0.176082298315118	0.922490778378871	0.912151145155811	1.00674584353392	1.05222952887402	0.886896373282037	0.98398302876857	0.694981951280994	1.23455485185911	0.970183793235788	0.893365920750876
TWAS21010518	0.913019000947539	0.935688143943198	0.939191241685987	0.978687947550801	0.398861042704281	0.229433926030772	0.918589164665417	0.983752587381248	0.988072902337535	1.06825244392958	0.63280421815462	0.960480806159815	0.734296008246612	1.09028857216078	0.922387320061571	0.989789686281941
TWAS21010519	0.863260470424771	1.02294924446052	1.03571746137059	1.00638038576683	0.884940611652655	1.05108648993793	1.05178286144174	1.04843230507224	0.992680686415002	1.03586960137109	0.697515429809795	0.981300211091816	0.716375029427617	1.01507925935701	1.0293690355759	0.952381391697378
TWAS21010522	0.277813518159077	1.01746513684535	-0.152325814234646	1.00264883695246	0.683869323751423	0.165026009882197	-0.00752434316371527	0.779582771988879	1.00914700840751	0.857029068008267	0.167682418805563	1.01594260119592	0.215992552906892	0.39651688416001	0.884522408568296	1.03688429498358
TWAS21010523	0.17040690487491	0.921888344558187	-0.175910419606158	0.000858139188631243	1.22930586283348	1.18846228461689	1.07068318569551	0.891746280289333	1.00528252503267	0.774518792428164	0.0781974910989836	1.00925042026453	0.11778992324098	0.490325324276796	1.03871674367934	0.98128375540061
TWAS21010524	0.883295546760384	1.00759306852453	1.01706569265655	1.00515790241491	0.847143487336549	1.03565975377123	1.02300742066948	1.03373076001274	1.00043741978296	1.05009559759465	0.668659215197157	0.98564909095886	0.710155098567105	1.01432177372833	1.02099310036682	0.942420085147787
TWAS21010602	1.0072308689502	0.977906101932192	0.996947641529585	-0.287619947558512	-0.212798501826673	0.32493881631761	0.967272288735038	1.03319549300902	1.00160902585988	1.05476535121581	1.34510765249801	0.944414622774039	0.975257553684677	1.30269731476088	1.03583334564407	0.953368375434409
TWAS21010603	0.843635107893751	1.02323286094895	1.06319314900664	0.990797677838439	0.825337322023635	0.964641367085577	1.0385614501209	0.988403709001992	0.992221774215257	1.05358115417743	0.713460621106892	1.00045156531963	0.680341608952025	1.01786149496172	1.01243465417714	0.943167701828364
TWAS21010604	0.413305969606242	0.997014813534614	-0.297648791945863	1.02986900470195	1.06097843162737	0.994615213359592	0.970683526638877	1.00269476788086	1.00206031406188	0.848635981698675	0.298220151718486	1.01001594971015	0.278466858968734	0.533625271683449	1.02142173059586	1.02295421880388
TWAS21010606	0.188134026990332	0.996176600615662	-0.40499915100704	0.508874319351322	1.19192795142326	1.27486583175482	1.06839687910728	0.849789152847688	0.993369512949953	0.526104413988773	-0.311358838395429	0.954115299395949	-0.0380682764111558	0.316752904233845	1.00328689193284	1.00517136967063
TWAS21010608	0.390081050540805	0.986338429271735	-0.299065972747025	1.01116385697183	1.01824200229094	0.924416407154179	0.96471547576441	0.939758085526458	0.996140482409353	0.856682538032085	0.256811092272227	1.02770635277249	0.303769807498493	0.572531223582544	1.026145824607	1.0114046892897
TWAS21010609	0.379378071431199	0.981075208707715	0.435832110281277	1.01776976071733	1.07732499705522	1.00717001579359	0.982148896223476	1.01903373652665	1.00404008681453	0.824254504596607	0.26823936370904	1.0145127023481	0.308982024390326	0.562946656576576	1.03141320890103	1.02149047420833
TWAS21010615	0.376925469625969	0.980087986291496	-0.350514658884133	1.01110909974173	1.0204156830454	0.993796715487735	0.983656238579309	0.997704907022065	1.0047930957508	0.834972159290313	0.265212169630044	1.00334703820018	0.253902737920536	0.590591179752158	1.03463734080927	1.0172257386546
TWAS21010617	0.907742929566425	0.969817590635354	1.06487125605297	0.990586467728683	0.837224835592263	1.04671521003526	1.06946562267072	1.07652984871274	0.992972732148777	1.0553316861639	1.04759463716427	0.971325984721336	0.756307320104296	1.05129459917914	1.006215080722	0.969789515594121
TWAS21010619	0.252680073862463	0.958583913066255	-0.434932830364318	0.285989043125941	0.592335333977501	0.17636113035789	-0.209002643344841	0.848332417055924	1.00256218718325	0.798087568706185	-0.314684670332873	0.993361398749374	0.188142058061291	-0.330775449785826	0.541159344398838	0.983181464155372
TWAS21010621	0.926363143658627	0.965381138463732	0.941161283547737	0.966980663816211	0.675235572565837	0.214496287474424	0.903453611375412	1.02573846426963	0.988817205585995	1.06323394183274	0.823694829867763	0.966939173637676	0.733041531903075	1.0572213388502	0.881013820772323	0.984335313493631
TWAS21010622	0.328969017934771	0.98099288539253	-0.319380629738627	1.00594759247126	0.51848210302366	0.11001583419204	0.133994428485342	0.799619558707637	1.01404021457591	0.852828888996011	0.244663394897301	1.01262807094942	0.207621533922921	0.0897623145231934	0.61022518637257	1.0413644776451
TWAS21010623	0.929880510249116	0.976563047424786	1.08709765094811	1.01068330204711	0.805964873998837	1.11210259596316	1.07811694515485	1.07493008763915	0.985125805171766	1.06637733464189	0.754550649146511	0.959620362755367	0.73156568260006	1.05457399869332	1.02947548525861	0.979306546553053
TWAS21010624	0.889510590778752	0.963276119177454	1.04964514237162	0.994592365824574	0.800591822215189	0.933418309030563	1.04717702539162	1.00432519716071	0.99053080019058	1.02881092444964	0.794401364688195	0.987238638758204	0.727638482423995	1.03125686674921	0.998155443305592	0.959858175053323
TWAS21010701	0.205992904861571	1.03464870773633	-0.247622813434321	-0.0530750378027988	0.664775214715391	0.142932572494886	-0.0477387338281895	0.723354165681625	0.987725927859131	0.795781671385103	-0.187358856994202	0.995590478044971	0.147872695584765	0.0991450328568707	0.732031637057535	1.03082511759519
TWAS21010702	0.878778577377937	0.974937245350695	1.06693102993417	1.00533356793885	0.837959369769602	1.00418391955802	1.06378060204111	1.0656906762082	0.995876296304838	1.03109577780676	0.770478818836266	0.974178454062854	0.765246729360115	1.05983813353353	1.01721197892306	0.981668408521368
TWAS21010705	0.388345293598799	0.990250585932487	-0.269812718356663	1.01297988215397	1.07668489346762	0.991119872640741	0.953401405247392	0.995384663848541	0.999592140614032	0.837515039878	0.267498349557131	1.00936335530754	0.291427894579913	0.614730154567402	1.03530941027231	1.02107910645862
TWAS21010708	0.867480757881321	1.01143009684162	0.903706077272095	0.981619470975056	0.67083229167148	0.35419667279592	0.847939666472262	1.03143616210853	1.00396215095076	1.05510643259549	0.709498030195856	0.980542885671805	0.717985297182173	1.03508922125562	1.00272747851582	0.968293253874766
TWAS21010712	0.926935904709982	0.977997727154342	1.08820291901669	1.01272980649775	0.761480178268352	1.0818513411379	1.08722890215773	1.09422476584863	0.986401109578446	1.07558257069714	0.741414135161129	0.97194890049049	0.78809520736322	1.07005363819443	1.02414065040503	0.961033008494499
TWAS21010714	0.278156345839755	1.00234706837286	-0.343095883385368	-0.196174267767445	1.21734902328989	1.15546290084916	1.05390199996052	0.879711178593748	0.95563814019301	0.824387481714265	-0.20855191004276	1.04802039557313	0.0779570628055947	0.3160622051177	1.00963669831227	1.03544071498244
TWAS21010715	0.884142229238539	0.979696851956352	0.93251458136915	0.976549248084634	0.577323423694827	0.288186521438973	0.923961877206588	0.997963355059205	0.996736780717157	1.07152414647179	0.827854756345483	0.974922625837129	0.842410622456676	1.06316870028141	0.937191179532599	0.974526967684154
TWAS21010716	1.08166290232329	0.854930139045143	1.18386764524604	-0.206769210007641	0.742489547194006	1.03009558724711	1.03938374369192	1.04948941386273	0.937286269226745	1.09548570025418	0.804588523429651	0.900328834030509	0.766274309513107	1.2311074068371	0.94693571397326	0.824419762197232
TWAS21010719	0.909521449245901	0.980056955646802	1.03468438050287	1.00375845839164	0.856112278763849	0.845280155218297	1.04420135687131	1.07493790009325	0.997404730748681	1.03945001626478	0.693461390971085	0.988296993588943	0.754359129953306	1.04515955058516	1.00136875830325	0.981460069322376
TWAS21010721	0.252133036621106	1.00364731798877	-0.225826060660144	1.01629162904378	0.754192186603023	0.20266134984647	0.236920063228423	0.884626605823358	1.00576507035598	0.845080107690496	0.0486492648054532	1.01019260948126	0.137058269311038	0.430608537602861	0.877034304461878	1.04166291259847
TWAS21010722	0.912451569863799	0.985601792718425	0.923762494312727	0.985753475511158	0.44287362571568	0.28685553830694	0.912830567215816	1.04166764073555	1.00123314621048	1.04218843276184	0.696909118972042	0.957669098060605	0.79438720424365	1.08312529275339	0.942588510709059	0.982161510473163
TWAS21010724	0.918117725127918	0.975785067037403	0.936239879158286	0.985912560660705	0.604769169956132	0.208188539752959	0.916463679166271	1.05772765811066	0.988162843425941	1.06527211924364	0.924334148631811	0.971088331578555	0.773898629984346	1.07142019269286	0.910149146733044	0.991743740882927
TWAS21010803	0.34754271450125	0.98776059775557	-0.38780216346301	0.990977078676705	1.03885872984932	0.847645064315602	0.976050763536064	0.924338686629414	0.986756078450959	0.853417376767296	0.323302229820246	1.02019508475087	0.281455998595483	0.582447898958705	1.01533358657506	1.00602365412235
TWAS21010807	0.36610459082608	0.972648099269879	-0.240542959165767	1.01277285146559	1.06684778165948	0.893717894419912	0.972817605718257	0.92865925724729	1.01053713785755	0.856096573234867	0.276844401899994	1.02763086432588	0.333309834484783	0.584954369450867	1.02785364569872	1.01788165369635
TWAS21010813	0.350491676697325	1.01348259541211	-0.305409520790437	0.994949217766608	1.05043973229515	0.972964388974165	0.963526647616956	0.939558172973128	0.989067953477084	0.861683789039216	0.254198083912954	1.01563457134078	0.268371328482943	0.610646534309392	1.02175955129995	1.01435633952561
TWAS21010815	0.346634727166884	1.01429254948492	-0.114163707510669	1.00004189627052	1.07357881230414	1.01934255229868	0.978074264815021	0.919445396049726	1.00598389736746	0.86480780697348	0.215929463353409	1.02675438937926	0.345913024614628	0.614502810961136	1.02391637900672	1.01881422972029
TWAS21010816	0.8955166864096	1.00950774176657	1.03077806118163	1.01035995693026	0.873916269184854	1.06697775933506	1.04959545213338	1.05349728032392	1.00340247205459	1.02469198371836	0.690054321159384	0.976548610834085	0.730784391319058	1.03610455333099	1.02142320873454	0.915441275477559
TWAS21010817	0.853840202213448	1.01624837923647	1.03796842067958	0.996208507098982	0.827216470627364	0.941138687373125	1.03094585612817	0.977084463543342	0.984370802884216	1.02301871129061	0.647017328187516	0.990729708551587	0.73133815152681	1.01080243528273	1.01905223575634	0.931383467076844
TWAS21010819	0.291013134146828	0.981787636351546	-0.35933103831236	1.00970417782815	0.447998029033997	0.202988563438081	0.213482951118148	0.783331958079526	1.00530049709476	0.8210236471285	0.117003132277774	1.02367170428882	0.141246185448462	0.0203425700982468	0.622116459485824	1.01808182442507
TWAS21010822	0.368563389159879	0.99188545857187	-0.326138263169548	1.02256870713518	1.0499154886597	0.949648054426866	0.989879491934252	0.99412615794303	1.00371774497887	0.840821506900914	0.328174461949156	1.01206503254987	0.206025094070255	0.617617115422133	1.03610578717248	1.03776865039884
TWAS21010823	0.903318526852719	0.983193446066217	0.921569993661341	0.972367880410273	0.48673205922281	0.446098883055907	0.900761286965885	0.984701722040078	1.00915408818346	1.06625823642142	0.811126011674917	0.992159233087087	0.73009667873152	1.06222533088871	0.932286199814077	0.971400775327943
TWAS21010824	0.286845464139707	1.00492480808527	-0.237381311207795	1.01359179465877	0.706824633704978	-0.105957287877765	0.0319744797465537	0.870028981711047	1.01157045322359	0.842958969861197	0.0974041854177166	0.999343398812742	0.201037775163554	0.392387077559639	0.849500517825272	1.03898296043129
TWAS21010901	0.333460815613359	0.974456057071325	-0.361809028706756	1.03429143700535	0.579945043635749	0.14086806874124	0.116039259859034	0.896725986241009	1.02567953157803	0.809308175624288	0.229672574482497	0.989755062886338	0.313222226724551	0.223069881525119	0.512384882132788	1.04701923256184
TWAS21010902	0.227818825466897	1.04963296988232	-0.429319306966192	0.196494274156041	1.23839064712868	1.27700434578812	1.03819093788813	1.00399153718783	0.992719613499981	0.800307303809693	-0.0881563708671982	1.01762172901711	0.150223981739718	0.488379035200217	1.08500443867326	1.02660920127067
TWAS21010903	0.324152383651175	1.02501965488212	0.0300900259987819	1.02923368603068	0.771969895283415	0.194908246894532	-0.00895568146836004	0.909615320384434	1.00383514678611	0.80302004959334	0.158808840504356	1.00993503158149	0.28911892582663	0.343123012100633	0.78463066912252	1.02880077907604
TWAS21010904	0.882879082398923	0.953936950687993	0.952317810236834	0.982353134076214	0.490819779639612	0.241775570909408	0.953153710139939	0.970799241867353	1.00228202968313	1.06820735594969	0.726648144413301	0.988006996642241	0.733050431773868	1.09668011983746	0.930799824159448	0.99210746354892
