itraconazole_alpha	methotrexate_alpha	tamoxifen_alpha	beauvericin_alpha	benomyl_alpha	bisantrene_alpha	camptothecin_alpha	cisplatin_alpha	colchicine_alpha	cycloheximide_alpha	fluconazole_alpha	imatinib_alpha	ketoconazole_alpha	miconazole_alpha	mitoxantrone_alpha	valinomycin_alpha
TWAS21160103	0.562023600419079	1.04300455366996	0.632961622490128	0.69274881840675	0.791768553971446	0.632202927066908	0.671475398053048	0.937617766250931	1.02457624115334	0.941015923120195	0.644042568802943	1.0565832051787	0.557980552440079	0.459130525062156	0.914208019310795	1.01840485285551
TWAS21160106	0.711198379173105	0.967000941379645	0.542230829366045	1.02589803675708	1.11123184190207	0.906080312472655	1.00443958102356	0.89577225343594	1.02254695599747	0.894322201847566	0.672648930779268	0.986460095214926	0.651792419538003	0.514431763437738	1.02472203338003	1.01175137961639
TWAS21160108	0.763293062147852	1.01335531230275	0.591637053608482	1.09977203896763	0.931752597616929	0.581773540692299	0.611142102144301	0.942380484528182	1.03804304815363	0.922684342493597	0.654533838026062	1.00183179525586	0.591096587147322	0.553148120624393	0.95787121842373	1.02419938579847
TWAS21160113	0.678340622818149	1.01440997026499	0.635012736781428	1.11075387668056	0.828413961567071	0.575314424428747	0.664947502392308	0.947775105917895	1.04910557165224	0.941090245661029	0.715067070235883	1.0328588034084	0.709959040641652	0.593444600232477	0.898841038499514	1.00717216818259
TWAS21160116	0.821208601463568	0.997723275421298	0.567470529695236	1.10856356541307	1.13290911341944	1.10702306683968	1.00282960290105	0.984498614968921	1.05508085727328	0.930843900239959	0.666005732922912	1.01331444411156	0.664210059739212	0.528220894264147	1.02968625809116	1.0141565203256
TWAS21160118	0.954961504961464	0.99629633166837	1.16068648705435	1.08617379926843	0.851213385924532	0.641055516823135	0.977860123964969	1.0279436904887	1.01808093059681	1.07505706399763	0.83367874163141	0.987865185708692	1.00178307085486	1.27395494093041	0.993762594668933	0.996582845464009
TWAS21160119	0.782739879330017	0.996826974139839	0.575429189747896	1.09576743050456	1.12559767362104	0.973668635399379	1.00706045754273	1.02007651362359	1.00076760625599	0.928270615405515	0.695339167014211	1.00415248384274	0.714396322330027	0.595255851335188	1.01223894974744	1.01794184622605
TWAS21160121	0.868303100191129	1.00836388236519	1.26526005068622	1.09586187677864	1.04280179738087	1.0217147553935	1.09849846074164	1.03251818163905	1.02201688352022	1.06061985056855	0.812809106629648	0.990287800497855	0.930160080992857	1.20614802589294	1.01525277896888	0.977227796162973
TWAS21160122	0.935739498467656	1.01396476943584	1.34639495795825	0.572820750824062	0.925592478499183	1.09640064796847	1.13952597761797	1.05444597607425	1.02737637092138	1.06726185822869	0.836530459366895	1.01988040093296	0.971324327613966	1.32969106707978	1.01688597120558	0.956959773112079
TWAS21160203	0.890159419002146	1.00565565682593	1.27544554548048	1.09277540579595	0.990983871043168	1.05823540140012	1.10567295956304	1.02683701289288	1.01486351881556	1.05776775985671	0.806073728365733	0.989287267523698	0.948731522313516	1.22343445302307	1.01269646790342	0.969056159072947
TWAS21160205	0.931158602603621	0.999235349515737	1.26981496981868	1.10461047104565	0.935833159549132	0.984829829558169	1.13120659561035	0.979591545231981	0.988622610229176	1.07496717145026	0.8279460231033	1.00146740522571	1.0048431038144	1.25536945568884	1.00770363937445	0.98680573211713
TWAS21160206	0.789784854838405	0.991442360363423	0.599639221019626	1.11021703405678	1.12722653519956	0.966504221680739	1.03061521316182	0.989473187132846	1.00433123665968	0.949087663625545	0.710829036096787	1.01300787669292	0.733136888234072	0.562002984454392	1.01090931414216	1.00875597363102
TWAS21160209	0.802989900447403	0.991785747850083	0.577703142072483	1.09793594724956	1.13560398438219	0.913121444295827	1.03514860743127	0.9495309721828	1.0065017234456	0.930933071834124	0.703057585201626	1.00064647009293	0.679173315689098	0.470015084302168	1.02269480251335	1.00432498934416
TWAS21160211	0.810200014898689	1.01238732866508	0.622932806912992	1.09897385280095	1.1651985250298	0.983903828963051	1.02949009237187	0.934963498212157	0.983173793206198	0.951043839392133	0.683952249702026	1.00267803933254	0.652646379618594	0.532628128724672	0.999567006853397	0.992589764600715
TWAS21160213	0.818694749258696	1.02218598812956	0.618741281237942	1.10822706456934	0.909807428457082	0.582109315683096	0.600760405306944	0.894584960596222	0.99560627051931	0.949440036459625	0.664928579156546	1.01180820781986	0.627358314431712	0.587155067342114	0.935862464490642	1.00853469265436
TWAS21160214	0.775088581414351	1.01132240740794	0.480601803752013	1.10100451757978	0.885452389841185	0.568300539157664	0.558190730038192	0.887116456704839	1.04533014604237	0.926030539726823	0.651918693210704	1.02726657965285	0.561837206991589	0.475334670374883	0.958702008552821	1.03432608186051
TWAS21160217	0.752536775340456	0.986999565151594	0.630080015938056	1.11882472161082	1.11506050522872	1.06210286559353	1.05124410703784	0.991689031667309	1.02287072742284	0.929289243153053	0.692625392465054	1.02535721742995	0.695259386116651	0.551797724612611	1.0194704810726	1.0171525666592
TWAS21160218	0.929466276326858	0.992989962410512	1.12577281987831	1.03443840284872	0.91852473513823	0.619236327485426	0.879617555879314	1.00870519213386	0.992013459272172	1.07376912563752	0.795840253498646	0.954931831061036	1.02298115819547	1.25303196381056	1.01729371371203	0.997402854604957
TWAS21160219	0.77777956345061	0.973172844995464	0.484056223297991	1.05022661180286	0.924892219763946	0.564947202614543	0.533529281165497	0.893943533453688	1.0250426726205	0.880564875775701	0.660193007424232	0.963639336150331	0.602624899382296	0.527021495731151	0.896462324188109	1.01506968985045
