1000,1916,1395,267
1416,2795,760,70
1002,1897,6119,8552
967,284,3,0
580,584,95,5
1038,233,89,2
1168,481,5,1
686,551,331,39
835,25,0,0
1062,2054,627,105
663,8,1,0
850,164,42,6
830,990,426,24
745,62,24,3
714,118,2,0
894,787,730,89
589,192,8,0
2245,48,0,0
1434,300,223,29
1570,333,8,0
1112,20,1,0
708,246,202,176
1004,283,4,0
788,964,26040,44620
841,174,2,0
729,199,4,0
1509,46,2,0
2054,2388,652,183
594,14,0,0
931,206,8,0
940,677,426,114
1079,1314,610,96
947,22,0,0
2040,3995,2454,326
1182,296,10,0
850,163,2,1
709,10,0,0
1022,2136,1384,540
952,627,344,54
1124,3047,1020,150
872,288,8,0
899,16,0,0
833,30,0,0
610,12,1,0
882,84,16,0
1202,143,2,1
1882,83,4,1
1280,26,153,304
1426,359,6,0
2596,874,22,2
1406,1180,1170,256
1166,556,18,1
980,360,762,695
904,128,1,0
796,1614,730,284
722,18,2,0
992,1468,707,154
1025,299,11,0
822,21,5,1
1176,173,5,0
699,192,346,254
570,678,234,30
884,1514,5574,2967
1046,1896,477,56
811,1106,236,20
648,23,0,0
946,218,3,0
578,10,6,1
898,102,4,0
848,24,0,0
1278,2524,1072,136
1013,460,555,542
985,18,2,1
1464,283,11,0
916,1836,1257,221
1236,2022,4600,7808
544,10,0,0
556,65,3,0
828,186,8,0
647,619,133,32
991,182,4,0
765,8,0,0
450,6,0,0
697,21,0,0
689,12,1,0
989,2332,2184,1072
576,22,0,0
881,295,10,0
976,1786,1998,1255
642,184,154,13
762,25,2,0
1155,242,10,0
984,2152,662,112
572,1044,526,110
1314,2961,10887,3794
865,1504,688,210
506,148,151,78
1133,2576,1112,503
1149,240,46,4
460,7,0,0
852,24,1,0
768,14,1,0
655,20,0,0
749,22,1,0
558,849,859,60
821,242,235,126
829,278,212,9
618,10,10,7
931,70,10,1
845,1658,1234,699
754,1316,377,92
483,46,352,995
946,9,1,0
1186,653,267,34
1177,2305,5256,9984
628,28,0,0
752,254,1176,984
558,59,1,0
696,1384,3436,999
885,242,6,0
331,55,77,105
750,1925,505,347
1054,22,0,0
684,57,104,32
915,140,4,0
882,283,6,0
980,138,4,0
826,1884,516,78
988,1712,322,33
920,200,6,0
1021,433,11,0
887,1442,584,137
722,24,0,0
714,5,0,0
1667,390,8,0
1733,3632,2866,796
431,22,1,0
727,1451,392,172
956,528,542,117
960,249,6,0
660,779,444,66
766,1028,1076,424
648,11,0,0
800,11,0,0
545,73,214,114
1132,1689,967,172
742,23,0,0
897,132,342,216
1014,220,7,0
856,1532,378,32
1442,422,18,2
618,1207,525,109
694,279,492,149
784,1674,715,104
995,203,534,423
953,1991,1445,1104
4168,3166,786,156
442,76,858,838
704,206,6,1
868,1592,1243,453
798,298,12,0
998,1522,304,25
654,260,134,11
1098,504,766,314
1482,34,0,0
858,16,1,0
1787,539,15,1
1166,469,577,195
643,1210,700,58
1916,758,440,70
730,204,290,111
764,342,8,2
713,291,6,3
1062,322,10,1
610,22,4,0
1098,2062,744,104
756,336,9,1
874,261,8,0
760,860,58,9
2440,634,24,1
936,175,6,0
2838,441,10,2
1676,482,14,0
603,1176,544,242
924,168,4,0
503,229,5968,10733
709,25,0,0
724,10,0,0
744,78,26,1
706,1305,360,47
813,12,0,0
780,14,0,0
708,262,294,70
988,1918,724,76
818,236,3,0
1431,2626,1166,271
1006,2040,730,130
1983,3542,4390,1605
1350,2974,603,58
1454,2582,632,82
460,10,1,0
963,1448,3432,1829
1441,2965,779,82
996,2136,784,116
1037,154,10,0
1020,248,6,0
1016,1792,662,150
718,20,0,0
934,330,375,88
628,213,7,0
803,181,119,15
794,286,198,33
1517,1008,150,20
582,88,69,10
972,219,233,158
2604,648,22,0
1220,552,13,1
1589,54,1,1
1208,2798,5787,3419
863,397,14,2
851,98,2,0
801,44,0,0
962,1640,394,70
786,530,880,180
840,26,2,0
674,170,4,0
906,1479,384,38
902,1304,426,100
380,706,181,34
805,2115,532,192
418,13,1,0
535,102,3,0
2460,5268,3138,621
1202,670,940,562
748,1710,2620,3234
579,290,157,42
1698,3589,1408,394
1067,345,8,0
822,20,0,0
1215,2324,587,85
908,299,9,0
967,2301,562,187
819,1883,340,98
920,284,7,1
953,1570,480,86
1107,324,10,1
1022,1968,624,74
1028,124,4,0
1514,2298,736,179
1476,3266,1120,171
1565,376,10,0
653,16,737,686
894,17,0,0
1168,295,8,0
835,23,1,0
943,290,12,0
1098,202,6,0
954,304,6,1
840,978,270,32
760,229,10,0
945,1572,1170,487
940,1730,475,34
796,235,6,0
734,410,1114,1442
923,272,4,0
993,1907,756,106
777,12,1,0
1120,1864,430,37
1672,3320,1880,456
846,298,10,0
1272,2930,762,79
850,1710,579,74
1046,1898,626,130
1571,186,161,128
1016,516,1588,1673
1046,1628,549,63
678,305,528,94
976,1852,340,36
847,189,4,0
665,488,1532,2782
1012,417,7,0
666,10,0,0
834,240,118,33
1540,41,0,0
1528,431,9,1
631,1510,489,55
1490,3154,930,182
912,234,352,140
915,1674,330,116
804,98,356,218
1008,1884,497,74
604,420,10476,10124
596,149,178,53
540,86,178,50
535,118,1,0
907,1548,598,77
820,1312,984,77
979,1602,552,114
684,13,0,0
838,640,274,50
1186,766,33504,104701
468,1126,1654,551
810,357,8,1
612,303,800,1342
788,29,0,0
765,108,2,0
386,97,75,24
805,131,6,0
975,130,8,0
382,798,452,440
482,845,286,107
556,9,1,0
521,14,1,0
755,28,0,0
387,760,220,22
846,2003,374,80
514,182,8,1
409,27,1,0
284,136,4,0
296,90,4,0
678,9,2,0
854,12,0,0
490,175,83,21
389,586,208,42
371,694,220,51
104,15,0,0
602,260,8,0
397,826,426,44
569,276,6,0
414,802,482,82
526,162,137,4
522,232,6,0
437,19,2,0
502,830,184,20
481,95,1,0
858,328,7,2
888,396,140,14
667,32,3,0
580,115,4,0
514,1218,518,87
822,2166,2180,1860
350,684,331,44
456,69,2,0
637,130,4,0
306,360,68,17
840,126,4,0
602,136,2,0
928,464,14,3
842,374,8,0
484,18,2,0
558,77,0,0
540,134,4,0
484,80,86,70
496,188,56,6
810,275,11,1
370,85,400,292
330,572,153,20
339,156,7,0
751,1319,1021,213
332,9,2,0
474,140,44,9
788,1986,622,95
592,1346,556,76
530,315,282,48
391,131,2,0
332,79,2,0
410,497,14396,17224
523,912,281,36
190,2,0,0
1340,378,11,0
374,550,330,68
915,392,12,0
347,707,250,42
626,279,8,0
1218,2087,755,311
477,64,4,0
776,14,0,0
610,1384,418,180
692,1662,379,104
388,50,24,2
1356,1394,271,44
464,786,496,174
492,852,4398,3819
542,245,530,287
839,1626,506,78
494,96,0,0
310,10,0,0
447,148,721,993
356,5,1,0
412,1054,667,284
488,6,0,0
436,902,676,192
456,1062,210,109
1234,598,5,0
740,1388,330,34
611,282,12,0
732,9,0,0
526,146,150,72
520,117,280,78
799,246,8,0
597,108,1,0
1089,218,9,0
744,348,119,17
864,434,15,0
710,310,9,1
463,192,8,3
567,1363,924,326
454,81,1,0
509,965,402,86
414,4,0,0
735,144,3,0
394,825,424,116
957,12,1,0
340,104,5,0
705,1526,448,63
528,104,2,0
838,1824,888,222
627,126,110,17
614,136,3,0
723,284,424,68
528,76,2,0
310,451,224,53
404,7,0,0
819,328,14,0
390,106,4,0
499,191,7,0
348,648,339,105
595,29,8,3
754,1608,480,58
770,174,6,1
655,323,1214,1084
553,22,0,0
633,1333,430,36
614,172,4,0
526,82,15,2
345,6,1,0
667,1136,624,108
668,1293,537,31
360,918,116,15
753,349,9,2
598,16,2,0
612,1402,480,54
1638,2946,1609,116
468,911,244,21
286,334,199,62
412,238,127,10
504,5,1,0
529,866,260,42
1240,322,10,1
480,292,124,16
402,10,1,0
576,1123,373,74
565,12,1,0
511,101,78,5
514,196,6,0
595,1356,520,126
1176,97,94,10
769,1569,392,59
602,170,8,0
403,25,161,196
493,136,4,0
338,10,0,0
563,212,8,0
909,259,9,1
546,1240,359,64
289,7,0,1
710,220,379,76
348,38,192,98
700,1334,528,72
403,135,110,10
646,354,205,34
615,248,6,2
702,227,329,163
539,604,310,84
550,1238,506,68
485,130,31,5
237,94,2,0
980,2046,670,113
993,196,76,9
846,1528,776,82
377,940,264,22
470,12,3,0
742,133,6,0
802,126,7,1
628,88,4,0
848,1297,456,99
1074,2036,874,534
896,1882,508,73
416,182,20,1
330,6,6,0
666,1047,661,212
289,596,676,402
697,251,6,1
225,28,5,0
497,230,132,11
475,106,50,3
452,72,18,1
562,12,1,0
509,116,4,0
738,260,8,0
435,98,1,0
777,404,8,1
492,975,444,72
818,257,12,1
738,1590,369,61
500,8,0,0
640,194,6,0
1072,286,209,129
530,760,314,62
1654,3198,1586,237
668,26,0,0
290,54,3,0
430,142,4,1
352,168,7,3
856,224,95,18
748,308,774,293
562,11,0,0
366,177,8374,11426
731,1318,318,46
380,771,301,62
627,18,0,0
720,132,29,4
618,386,2460,3604
850,412,262,71
587,168,6,0
794,1379,623,96
664,1806,583,56
620,964,512,135
580,170,70,9
791,37,2,0
309,16,0,0
546,222,5,0
642,1260,940,528
784,1860,820,122
868,231,6,0
672,146,249,206
355,799,239,129
467,211,387,88
626,885,779,79
298,126,3,0
858,2195,595,62
1022,2056,1332,394
1814,538,29,1
760,459,9562,11124
399,12,0,0
641,9,0,0
524,254,146,17
324,802,1038,349
371,22,3,0
928,2285,816,136
594,1202,292,24
356,58,1,0
205,44,22,4
1103,2633,1187,819
1384,2634,1388,156
623,2120,576,142
979,273,292,22
344,674,485,138
679,208,6,2
496,382,636,362
608,1616,102644,330042
744,364,11,0
798,1806,536,174
420,150,98,8
1490,658,20,3
234,98,119,72
211,2,0,0
390,9,2,0
736,1503,1044,326
378,30,1380,2028
297,8,0,0
668,130,6,0
609,252,4,0
423,110,2,0
408,76,0,0
911,408,12,0
784,1515,351,37
431,188,3,0
423,57,1,0
328,69,95,12
384,4,0,0
289,423,298,98
472,194,5,0
400,10,0,0
565,1127,397,89
528,96,4,0
342,135,70,14
1093,279,10,0
525,126,322,342
766,110,4,1
706,1808,686,798
857,87,111,14
476,140,5,0
823,1695,683,60
878,1996,678,231
388,101,4,0
708,1526,348,78
690,290,10,0
723,150,50,5
426,666,248,30
504,1088,361,98
662,111,52,3
865,1708,569,95
554,96,2,0
476,431,151,60
522,175,1692,1716
790,16,2,0
1325,410,12,2
4302,9232,3166,688
975,238,5,0
645,1520,286,48
988,1697,757,184
440,6,0,0
821,164,9,1
405,18,0,1
838,1818,1174,332
346,757,129,24
2107,283,6,0
480,7,0,0
1234,2204,893,131
1149,278,10,0
740,1558,1016,421
1042,394,24,1
970,408,6,0
1013,2284,856,84
488,8,0,0
529,14,0,0
740,1642,2282,3004
504,307,693,1377
504,157,8,0
468,920,475,140
461,16,0,0
694,2047,543,220
213,16,43,13
184,38,0,0
910,1834,1086,394
986,1951,880,227
589,229,5,0
432,1070,555,90
1664,76,2,0
527,164,174,128
747,1754,232,54
1752,3738,1296,394
878,23,0,0
1206,386,1262,697
630,1204,288,44
762,403,454,114
529,495,384,101
652,1204,609,112
744,160,4,0
488,617,251,23
512,11,168,134
742,1114,4796,1637
453,77,0,0
679,1848,459,87
377,1026,204,22
3409,715,25,2
549,1330,288,28
1121,2548,786,84
593,21,2,0
704,1044,544,52
791,1388,566,194
448,6,0,0
517,872,382,170
1042,2082,1767,164
652,1142,452,86
650,162,4,0
879,14,0,0
1033,354,9,1
416,9,0,0
420,100,5,2
602,316,5,0
1673,3065,1158,506
764,18,2,0
1502,3393,1813,123
687,32,24,1
290,500,163,55
602,89,4,0
626,1210,472,78
663,9,1,0
896,2054,620,99
571,64,53,1
712,1136,500,72
756,1417,627,83
775,400,78,5
735,175,298,24
1027,2264,990,58
470,252,10,1
389,2,0,0
1962,3734,3277,1130
952,242,8,0
922,2176,1036,81
765,1384,708,74
668,278,190,36
524,1058,373,112
440,26,2,0
651,22,0,0
674,162,92,33
729,6,0,0
600,270,546,68
520,943,358,42
612,205,6,0
419,115,4,0
784,290,18,1
335,81,19524,94146
1018,396,8,0
610,269,121,13
910,1890,756,236
352,11,122,90
694,158,6,0
880,152,3,0
720,20,2,0
581,1043,368,74
823,1879,1694,288
894,1598,534,59
1240,1884,528,91
916,330,10,0
621,178,5,0
507,954,418,98
715,156,36,3
1087,578,13,0
476,36,6,0
496,281,266,252
1294,242,8,0
1028,1672,380,60
571,1018,372,81
1022,376,17,0
753,168,3,0
332,24,2,0
812,1724,298,47
1264,37,0,0
434,4,0,0
741,117,36,4
696,1373,792,181
637,270,377,186
982,1846,718,112
769,118,131,42
709,1504,1130,271
832,8,0,0
860,1978,1058,141
745,526,1046,507
860,22,155,132
590,194,4,1
645,105,16,2
505,1345,474,108
470,8,0,0
656,1166,298,43
887,1916,1252,447
372,563,136,13
958,414,14,1
1030,2174,628,64
1509,296,10,0
522,266,10,0
524,247,9,0
632,10,0,0
1410,215,8,0
1169,58,1,0
913,37,0,0
542,1017,560,100
928,291,9,2
566,173,6,0
938,1014,3010,2260
816,1524,754,232
707,1183,330,44
938,178,4,0
615,1546,676,108
752,1602,455,38
888,652,217,17
718,23,1,0
282,134,3084,4240
722,252,11,0
743,257,4,0
788,2102,388,66
1238,2658,513,54
1120,436,8,1
798,1736,687,199
650,150,5,0
1041,2752,1733,194
614,246,7,3
710,1546,1836,752
716,24,104,92
264,11,0,0
630,180,5,0
758,41,0,0
234,683,96,26
559,149,7399,7490
784,18,1,0
887,25,0,0
1124,2143,431,48
692,2224,463,94
1071,272,9,1
572,22,2,0
736,102,2,0
684,14,2,0
705,1282,438,148
839,1937,423,44
848,1790,476,48
1276,565,286,276
1868,4100,3913,3186
673,952,431,140
330,10,0,0
1018,33,2,0
1214,1076,960,242
946,148,4,0
1022,1582,34080,44244
439,14,0,0
1212,441,19,0
880,2184,2076,652
440,980,279,73
674,1527,395,69
403,18,0,0
754,29,0,0
706,1404,532,90
810,40,1,0
658,274,7,1
562,966,420,59
409,906,319,28
559,4,0,0
571,178,7,0
640,152,4,0
243,83,18,4
288,45,1,0
648,206,6,0
706,1156,693,162
318,172,93,40
878,15,2,0
604,341,7,1
