976,137,116,60,35
1675,13,29,10,49
1986,341,1010,222,984
866,158,284,84,96
850,163,171,52,40
716,52,118,64,98
491,113,350,174,317
1135,327,600,342,404
1525,392,848,556,793
890,272,642,341,602
828,122,252,172,216
1369,412,1046,634,959
954,13,11,11,8
850,230,496,298,390
1288,359,811,554,756
675,182,474,254,396
656,256,531,407,520
736,14,4,0,0
1235,261,315,140,138
922,171,276,91,122
642,6,14,8,18
422,93,227,154,202
1542,324,638,143,559
1424,112,162,22,38
682,202,354,128,269
1504,513,993,672,944
1076,366,690,528,730
860,242,504,284,417
588,84,134,88,100
632,55,85,77,53
699,106,126,22,34
1072,272,604,314,458
1187,219,607,102,603
1057,66,102,74,98
1106,127,198,190,214
990,267,563,322,404
1788,453,908,543,756
1008,120,232,166,168
892,288,592,338,500
856,241,498,276,412
2440,416,834,444,571
490,168,292,228,285
864,100,128,20,24
2564,370,907,141,712
935,167,149,71,39
1011,511,873,929,778
634,109,247,82,288
1546,59,186,36,143
1210,446,1199,738,1218
891,224,376,200,285
643,2,0,0,0
1192,339,823,298,734
290,22,36,36,31
650,37,63,82,57
1229,350,679,486,645
405,108,272,172,358
864,130,320,77,356
768,110,203,183,146
994,318,678,460,600
852,214,425,254,302
736,194,456,279,491
731,258,273,164,91
1104,322,771,447,705
1162,350,652,423,502
478,222,406,391,316
680,132,254,207,198
951,63,108,64,92
685,76,167,104,176
307,43,106,84,88
178,14,37,11,28
1140,162,312,229,290
594,8,0,1,0
881,146,376,79,370
546,47,37,32,6
1207,346,403,231,144
405,118,298,196,249
780,24,28,15,12
910,300,626,432,590
1068,65,151,36,146
1248,174,194,56,35
880,257,538,272,394
1304,174,330,252,296
988,64,127,20,94
710,245,473,416,410
719,32,24,6,2
469,229,433,512,354
1586,80,233,62,237
850,70,91,14,15
574,4,29,1,18
670,27,58,38,50
1296,184,648,145,579
2113,646,1572,892,1479
1223,68,76,24,18
634,202,490,316,454
490,84,156,36,60
496,206,396,321,236
848,229,610,321,545
652,183,362,244,341
770,232,524,312,542
871,30,55,28,46
440,131,244,164,189
1355,132,274,33,146
1251,228,302,124,118
838,176,448,245,367
789,170,350,236,286
938,227,552,367,545
434,1,1,0,0
1347,131,220,143,191
743,22,46,29,42
498,56,97,62,72
1388,111,222,131,224
542,31,71,11,58
470,6,6,7,8
853,210,432,264,417
833,49,123,76,104
524,138,315,180,312
877,226,552,314,523
938,97,142,14,36
912,191,496,121,509
787,40,98,31,118
939,394,686,672,577
1013,266,550,297,388
774,264,512,376,231
1065,286,522,246,431
1600,423,858,474,742
754,204,373,244,331
609,208,360,224,266
476,96,166,58,55
731,232,533,280,416
724,155,459,100,548
1264,306,578,312,408
766,196,446,240,352
855,240,560,410,529
892,208,469,203,306
850,93,212,132,232
2372,476,1518,312,1752
1836,524,1060,617,783
981,326,748,404,608
1493,46,22,12,8
504,26,42,30,48
713,156,426,211,357
1133,523,1041,1125,953
184,28,88,44,69
959,274,646,392,623
1167,395,892,594,846
1008,281,628,430,595
1309,267,562,240,412
756,156,319,182,208
1300,375,880,527,726
797,171,328,222,294
596,22,58,35,42
1034,244,648,376,568
848,244,512,360,526
594,32,64,44,49
724,3,2,3,4
638,60,78,22,15
1580,371,860,524,760
647,31,82,44,90
170,31,32,6,19
2638,540,1303,365,1490
372,67,215,43,256
1046,324,715,427,642
948,215,453,141,448
670,34,22,10,3
721,181,393,178,240
1044,178,420,65,308
672,156,350,216,270
784,179,344,241,322
590,116,180,69,78
808,78,175,36,187
940,326,505,494,299
862,104,181,126,160
650,233,361,320,191
830,82,148,85,136
587,90,176,124,165
793,278,608,440,530
981,112,142,31,32
1410,51,139,26,149
570,146,348,232,341
616,63,122,86,103
654,126,261,176,166
840,98,201,54,202
1566,27,104,14,70
1084,356,668,360,480
1611,230,470,318,397
1144,92,96,23,28
1368,350,800,450,726
1111,58,123,25,112
736,320,545,683,481
780,302,624,474,599
356,8,12,6,5
3096,379,1053,217,791
1534,536,1478,720,1284
1054,343,728,520,655
1529,329,882,608,886
761,61,152,27,148
1144,120,315,186,242
2284,157,456,113,539
921,262,496,335,396
652,130,280,132,210
967,263,513,352,490
558,160,336,274,318
866,339,529,469,364
1194,530,983,858,714
720,230,449,330,250
507,246,527,485,398
546,12,37,16,24
840,19,32,17,26
1642,394,790,467,640
1795,862,1600,1553,1282
1490,445,774,423,586
842,76,130,104,116
444,30,53,37,52
588,76,125,117,90
710,174,411,249,387
1293,93,141,10,33
1262,354,817,462,696
748,317,573,580,413
467,128,340,122,279
703,55,190,20,176
590,154,302,130,222
3124,405,804,580,825
1070,246,490,332,477
2069,366,1048,266,1015
1778,333,788,231,872
1365,32,63,83,42
494,144,286,139,204
1593,192,185,47,42
738,150,341,153,294
1387,382,824,526,706
2901,540,1422,337,1315
731,259,567,500,415
723,49,30,10,8
636,34,60,40,64
622,118,214,150,174
672,28,60,36,57
2033,203,444,278,398
726,65,64,47,25
439,34,29,29,18
511,120,214,113,193
764,36,120,20,92
554,48,96,54,84
597,186,414,304,397
750,156,354,184,314
1591,126,197,134,164
757,115,132,39,18
2644,990,2354,1426,2046
2397,554,1188,588,862
1647,277,766,131,624
806,63,101,16,61
1234,253,567,185,602
718,40,87,47,66
642,207,544,386,518
832,225,480,282,429
1146,376,940,559,834
718,88,178,128,153
1416,430,887,558,759
2071,971,1852,1878,1470
2245,556,1313,374,1533
799,16,26,2,25
1312,329,604,317,395
1352,235,708,156,776
1158,240,320,106,120
824,78,155,130,190
1061,89,203,43,186
1057,148,421,125,445
686,99,163,20,56
1302,382,728,460,557
1345,102,256,128,180
1182,99,160,136,91
1262,434,906,688,916
568,136,245,131,188
840,106,105,30,28
1128,58,88,49,88
749,6,23,4,11
508,13,25,5,15
1464,472,1108,724,1127
593,88,138,34,154
499,14,10,4,1
1488,392,872,644,812
1625,434,1013,726,1094
1318,632,1211,1149,995
922,242,521,103,564
204,15,30,22,18
748,68,180,90,143
869,236,475,258,352
1082,285,662,424,565
322,4,5,0,0
493,4,2,0,2
667,164,302,146,180
1444,564,1078,1145,857
2188,547,1198,722,1022
828,267,572,362,476
687,182,447,276,398
584,258,656,383,575
906,72,150,92,124
956,83,230,15,124
622,211,263,130,76
1962,342,815,278,913
578,80,208,175,164
1276,92,224,119,186
1309,158,166,54,38
1674,687,1241,1372,925
1052,495,966,986,949
2326,491,1325,315,1502
742,45,26,26,13
918,378,653,615,473
660,33,65,24,89
920,224,564,254,418
684,254,526,358,502
1142,318,710,369,628
2296,177,368,107,442
1794,730,1359,1409,1175
1281,221,500,260,305
1512,266,664,134,549
592,38,30,10,7
893,251,636,380,588
787,54,102,60,89
690,168,408,226,387
1058,371,731,507,412
1126,387,682,663,572
593,197,333,283,211
1990,342,777,170,866
990,319,375,215,116
704,140,370,90,461
1080,86,183,70,150
1336,216,682,129,633
413,28,35,39,38
1106,459,856,832,696
763,83,181,116,208
821,357,639,632,504
700,289,361,406,249
769,136,172,70,71
1856,284,765,228,997
1380,606,1143,1155,992
1396,226,513,338,516
2211,439,626,266,278
788,84,222,151,244
671,76,152,116,166
1567,60,24,6,2
867,235,589,328,456
1025,188,374,178,306
1392,84,250,88,224
2195,656,1502,836,1363
744,110,181,61,66
1219,234,367,115,143
583,245,680,520,521
216,82,170,150,137
544,22,45,27,46
1810,314,936,197,1052
1022,469,861,794,671
366,104,252,142,59
1198,62,114,62,74
514,150,278,152,228
606,53,101,102,72
340,88,161,102,158
729,8,1,0,0
607,27,75,18,79
404,2,1,1,1
1158,457,1117,876,804
681,57,104,100,94
922,37,18,0,1
756,90,186,41,191
1962,572,1294,892,1090
482,52,177,69,174
817,87,145,37,157
1100,324,702,416,609
934,42,76,50,68
1087,367,914,548,911
488,63,115,120,63
858,163,264,92,86
830,296,656,479,674
876,201,337,306,283
1019,362,942,544,938
1107,52,100,41,110
598,162,416,175,343
1078,189,581,150,562
2469,748,1774,1013,1426
836,312,775,417,736
1257,272,483,158,196
906,284,632,404,588
906,181,454,98,474
826,32,64,40,51
748,156,292,150,198
708,44,99,46,62
707,44,101,44,62
728,106,184,142,238
1658,500,1211,690,1141
1396,226,296,134,136
720,146,310,166,252
555,76,158,128,154
869,174,427,109,490
868,276,564,340,465
1266,98,130,136,152
926,332,794,481,744
918,86,162,132,148
580,152,298,188,273
823,260,558,291,498
818,40,80,70,93
878,192,533,89,583
624,81,229,167,173
1084,217,649,145,710
356,16,12,10,1
690,70,128,78,135
1072,300,676,490,730
954,45,50,11,10
694,251,543,338,518
582,154,318,180,270
654,324,586,560,439
603,89,154,123,95
954,103,227,135,232
276,3,0,1,1
1538,357,721,328,564
1057,309,396,198,147
934,316,603,563,453
490,6,93,11,129
1080,310,708,490,648
688,394,656,683,462
459,30,79,34,62
625,108,174,169,143
789,208,577,153,660
758,452,979,915,802
950,242,373,187,150
1021,314,690,477,644
791,138,241,178,216
759,242,487,270,418
1031,434,786,769,552
718,42,71,46,60
911,75,141,91,124
1201,352,758,517,726
700,62,32,2,7
837,44,106,56,76
533,251,493,437,408
890,314,666,477,594
796,124,292,204,275
827,174,332,83,332
1151,179,273,282,225
1096,324,672,446,584
801,210,432,236,335
455,72,122,120,79
634,229,490,527,390
1034,473,885,890,792
665,4,4,1,1
1215,167,328,212,316
1150,252,470,257,345
988,461,914,867,690
1062,293,575,422,623
1063,395,633,532,407
607,182,397,243,331
1013,193,419,114,403
728,195,318,140,187
934,143,132,34,26
809,280,566,372,558
855,184,274,105,114
648,40,93,58,88
854,19,19,11,12
1192,240,338,116,124
804,116,227,133,170
874,351,696,655,568
812,236,305,174,119
429,86,163,114,168
796,92,122,88,94
1071,160,144,52,34
800,270,564,301,484
642,94,144,102,75
1949,507,1117,805,1016
1369,117,389,68,392
866,224,457,250,340
1115,350,757,595,686
558,240,353,371,259
318,99,146,169,114
956,6,4,4,2
1062,311,693,360,596
1668,227,682,157,796
810,206,477,95,584
862,8,11,2,5
1133,308,658,420,626
908,414,673,772,551
825,237,514,342,446
608,178,289,241,211
910,326,704,462,657
661,124,239,192,127
884,451,778,736,608
864,210,512,180,348
883,378,766,698,618
