904,229.08,69.909,0.92669
856,162.13,30.441,0.69263
420,322.59,527.5,72.325
527,47.841,4.738,0.041496
426,244.86,20,24.173
752,640.18,748.28,189.9
910,208.23,52.32,0.94137
600,51.337,4.253,0.078223
648,141.99,33.402,0.40066
858,24.033,1.0272,0.045584
858,239.84,25.936,16.483
722,235.48,41.61,21.17
882,78.476,7.4449,0.081343
1124,251.05,62.912,0.81676
746,315.35,91.052,27.438
1831,230.94,25.809,0.57653
974,173.48,30.102,0.48851
432,281.18,110,50.578
1232,186.65,28.867,0.1385
956,1225.4,1739.3,951.5
704,80.329,10.776,0.15647
652,356.63,457.23,23.503
830,23.249,0.99364,0.044096
961,169.24,31.951,0.161
692,147.35,34.575,0.38933
152,4.2576,0.18197,0.0080755
403,44.527,6.0413,0.050505
1334,281.37,61.333,1.4462
1168,1459.6,1624.3,2231.2
774,21.68,0.9266,0.041121
570,220.12,45.43,19.947
802,22.465,0.96012,0.042609
806,601.71,1084.8,149.81
782,580.36,753.78,126.88
791,814.47,1239.5,367.6
649,546.49,945.94,207.08
489,347.09,389.27,69.432
983,776.25,1084.7,195.65
760,21.288,0.90984,0.040378
962,194.46,15.741,3.8807
474,342.97,310.51,80.703
664,83.836,11.924,0.28857
723,20.252,0.86554,0.038412
724,503.64,655.26,96.031
792,532.24,584.58,86.627
983,747.83,1077.1,177.35
934,173.01,25.781,2.7095
539,177.15,35.396,8.5634
986,298.85,52.73,23.137
685,274,61.304,32.729
1022,725.58,314.08,153.5
730,223.93,34.053,11.218
518,424.8,354.64,139.07
775,551.63,644.51,98.91
531,110.72,22.975,0.66721
556,724.4,41.016,737.3
898,214.1,56.886,1.0898
1511,408.52,144.47,1.483
803,22.493,0.96131,0.042662
949,686.85,742.31,133
1091,219.63,45.363,0.73617
894,66.859,3.8413,0.17093
654,18.319,0.78294,0.034746
2260,2675.9,3441.9,2610.8
742,20.784,0.88829,0.039421
946,292.04,72.378,17.781
824,749.76,969.4,277.84
1011,89.043,8.4639,0.080519
779,210.45,68.932,1.2349
552,83.085,13.218,0.41281
867,176.26,24.59,4.4607
532,14.902,0.63689,0.028264
698,401.21,153.34,54.915
748,108.59,10.343,0.92907
579,16.218,0.69315,0.030761
492,251.02,212.61,17.491
862,640.86,832.72,147.49
863,250.06,36.247,20
1186,121.82,14.04,0.18781
646,18.095,0.77336,0.034321
895,627.84,726.45,122.49
948,1700.3,494.8,708.36
965,672.34,1069,119.11
1065,269.49,79.661,1.388
639,20,0.76498,0.033949
1054,243.42,66.008,0.63341
690,148.94,34.334,0.59201
1100,879.25,1113.2,271.84
873,187.24,42.645,0.78434
878,708.52,618.39,226.86
900,1473.3,1624.7,3677
459,12.857,0.54949,0.024386
608,20,0.72787,0.032302
940,878.67,1232.8,363.19
1198,226.21,43.8,0.6905
1096,858.52,1230.4,248.85
1061,912.38,1100.7,278.69
1421,39.803,1.7012,0.075495
1514,1280.4,2628.7,518.01
443,12.409,0.53034,0.11524
731,20.476,0.87512,0.038837
850,191.95,46.77,0.92902
722,20.224,0.86435,0.038359
1203,291.31,78.64,1.6604
1380,1064.2,1369.7,277.07
641,483.58,20,110.35
625,416.64,768.76,74.962
537,15.042,0.64287,0.02853
870,805.52,906.65,264.52
589,190.49,43.138,9.3137
1108,912.65,960.12,315.14
330,9.2435,0.39506,0.017532
846,588.63,737.82,107.18
770,54.896,3.8982,0.040909
908,637.42,850.26,127.07
174,4.8739,0.2083,0.0092443
1136,1416.5,1957.6,1407.3
1240,34.733,1.4845,0.065879
1297,36.33,1.5527,0.068907
1096,304.05,105.95,1.5217
1474,1188.3,1070.6,374.76
1130,286.8,90.414,0.92813
976,209.1,48.81,0.68553
932,159.02,26.574,0.46796
942,688.41,903.29,152.33
890,602.72,730.47,106.8
482,13.501,0.57703,0.025608
572,55.916,6.9647,0.030389
771,946.22,159.63,1477.7
604,115.75,20.321,0.70078
1132,1000.7,1206.2,310.35
854,80.064,8.7765,0.045372
1258,219.38,38.862,0.47828
1178,32.997,1.4102,0.062585
746,56.7,3.715,0.10423
481,342.38,373.28,68.328
1060,195.61,38.22,0.33741
520,62.638,4.1913,0.38543
716,126.44,21.945,0.40361
865,354.93,6.1188,14.63
525,360.65,356.83,57.151
1025,758.85,847.63,167.18
710,717.4,886.48,202.76
519,14.538,0.62132,0.027574
757,21.204,0.90625,0.040218
588,103.72,8.4761,1.6933
687,465.07,611.29,77.979
780,609.12,756.94,159.92
1006,1368.9,1666.1,696
930,646.29,886.61,118.17
766,21.456,0.91702,0.040696
1098,1143.9,348.67,352.39
816,611.98,839.4,128.9
822,23.025,0.98406,0.043671
870,92.24,10.54,0.19386
1052,777.2,1020.9,197.22
896,209,54.88,0.85298
922,735.61,992.78,208.61
952,103.88,12.837,0.19952
1649,1124.4,1321.3,185.14
354,32.537,1.8275,0.12604
956,172.17,31.631,0.41162
650,427.57,281.2,67.956
746,20.896,0.89308,0.039634
1398,1000,1235,180.49
1712,354.52,73.425,1.1359
1225,947.61,1179.2,271.92
772,163.08,37.451,0.48281
1179,165.48,20,0.32079
952,660.41,1047.1,114.79
878,1012.9,1420.3,571.66
916,25.658,1.0966,0.048666
417,11.68,0.49921,0.022155
1168,930.74,1162.6,298.69
918,623.37,549.62,91.879
658,163.45,1.4406,4.9962
1009,744.33,1193.5,175.68
1262,229.81,42.392,0.66592
711,568.05,787.65,149.73
824,232.23,37.357,14.429
764,1462.2,2077,2138.1
535,388.62,682.42,91.975
785,446.99,428.8,38.002
1359,38.066,1.6269,0.072201
755,476.43,650.34,63.459
952,4218,1442.5,15285
1012,835.24,982.55,247.11
881,91.667,9.4819,0.14268
728,86.114,8.2316,0.48664
649,538,910.64,199.7
656,38.062,1.9708,0.034852
924,207.44,50.588,0.92359
876,24.537,1.0487,0.04654
856,88.611,10.891,0.094637
860,24.089,1.0296,0.04569
584,16.358,0.69914,0.031027
504,286.34,36.242,55.057
1026,774.56,845.57,160.12
816,22.857,0.97688,0.043353
428,687.7,251.58,341.53
1040,29.131,1.245,0.055253
917,73.603,5.1866,0.14676
1023,192.76,36.215,0.77518
1388,305.32,73.258,1.2066
1064,867.35,1252.7,255.62
745,179,49.961,0.65897
247,33.181,3.45,0.24562
483,57.393,8.3676,0.10863
776,1123.6,1740.6,1113.3
738,171.79,44.74,0.53203
310,8.6833,0.37112,0.01647
819,531.91,475.63,74.812
779,71.414,6.9872,0.08381
1104,109.49,11.668,0.18134
992,915.5,770.68,388.11
772,21.624,0.9242,0.041015
1150,201.28,32.771,1.2001
284,98.17,4.2956,5.0563
1001,1422.4,1701.1,1156.2
868,158.11,28.822,0.49957
948,284.44,108.87,2.1944
600,20,0.71829,0.031877
1492,1279.9,1476.8,458
882,196.09,46.231,1.0163
693,72.687,8.8632,0.09589
650,248.22,45.873,22.693
1264,1074.2,1385.6,325.94
440,12.325,0.52675,0.023376
1125,92.907,8.0732,0.0755
1011,219.42,49.984,0.89286
911,161,27.525,0.64626
430,12.045,0.51478,0.022845
662,216.83,3.799,9.5823
808,183.69,45.579,0.83137
694,108.46,12.948,1.1431
482,319.97,474.07,44.911
1133,834.46,576.6,198.97
