976,120.99,158.6,303.03,355.87
1675,89.322,21.321,2.1139,10.663
1986,210.29,1202.3,549.16,1721
866,97.336,516.8,319.32,581.14
850,119.64,326.4,566.33,607.12
716,59.78,60.087,36.959,84.667
491,64.924,264.34,204.43,475.92
1135,125.33,494.47,344.34,548.84
1525,187.51,821,705.14,1364.6
890,108.68,566.35,371.12,631.37
828,89.961,178.11,161.51,192.42
1369,168.94,868.36,668.55,1071.6
954,43.693,3.6624,5.1442,3.2708
850,101.99,494.13,363.08,553.54
1288,170.41,740.58,741.26,1337.9
675,81.94,397.99,298.36,492.41
656,88.542,518.07,476.2,774.97
736,55.419,57.201,30.347,44.094
1235,151.72,658.2,564.12,1045.8
922,117.74,459.51,384.72,576.35
642,49.413,24.619,7.1192,17.589
422,55.399,209.95,196.89,318.75
1542,126.03,666.65,213.84,741.28
1424,114.83,748.03,199.27,585.12
682,61.613,317.86,128.33,304.52
1504,190.21,1294.5,987.65,2406
1076,138.02,589.79,599.17,908.72
860,97.254,470.23,349.67,563.7
588,57.394,117.08,79.967,103.17
632,59.036,29.879,78.997,68.043
699,83.452,295.95,240.58,477.46
1072,128.18,516.33,387.1,611.41
1187,111.27,517.24,208.72,396.32
1057,84.308,66.97,52.698,107.09
1106,125.09,253.23,189.79,486.22
990,106.7,542.96,371.7,520.3
1788,206.2,829.97,728.42,1095.4
1008,106.8,186.39,147,226.99
892,105.8,493.22,420.05,731.87
856,99.539,371.95,300.4,436.81
2440,258.39,855.27,572.31,928.67
490,63.037,241.75,246.49,429.96
864,90.82,369.84,234.04,402.36
2564,204.26,984.22,311.07,967.16
935,118.91,355.95,594.07,554.03
1011,149.88,628.31,1192,1480.1
634,63.886,269.93,111.85,372.76
1546,108.42,131.79,50.969,181.3
1210,168.26,984.09,1025.3,1561.1
891,98.439,406.39,297.82,426.05
643,20,1.2436,0.41101,0.44426
1192,129.73,657.07,391.89,718.16
290,29.151,20.096,33.871,34.458
650,58.817,39.797,47.229,60.743
1229,148,741.5,552.18,1001.1
405,55.918,231.85,259.07,493
864,86.211,438.84,174.04,564.36
768,74.846,132.48,100.45,129.45
994,122.11,461.72,418.82,596.58
852,94.435,474.19,320.02,468.6
736,102.87,441.49,405.4,814.51
731,96.191,426.16,577.28,612.7
1104,149.38,632.95,630.24,997.2
1162,137.92,479.3,459.53,579.77
478,66.685,217.54,352.1,394.53
680,93.041,191.47,278.43,416.25
951,81.049,85.188,52.929,92.512
685,71.071,116.15,85.001,115.59
307,38.963,40.595,106.49,97.886
178,14.695,46.21,12,21.224
1140,141.43,332.35,289.35,623.74
594,4.2743,0.57541,0.047542,0.10278
881,83.482,352.34,137.11,420.91
546,59.624,74.224,91.629,99.821
1207,166.9,613.7,873.41,1133.7
405,52.54,186.73,205.7,346.49
780,65.255,40.139,32.611,64.525
910,122.55,592.28,578.33,1084.8
1068,96.231,129.69,60.721,259.96
1248,143.76,552.7,444.48,651.55
880,98.728,439.59,311.32,477.52
1304,164.65,393.78,363.73,717.78
988,66.524,99.607,24.022,86.552
710,93.268,341.39,543.31,750.49
719,68.426,106.54,65.392,129.13
469,74.094,265.29,663.84,710.78
1586,140.22,332.28,108.65,396.51
850,77.555,393.99,151.31,525.19
574,20,2.7862,0.92083,0.49766
670,52.394,25.013,26.867,58.08
1296,122.29,709.28,242.52,648.26
2113,298.3,1456.3,1525,2685.8
1223,134.69,149.71,160.07,195.05
634,87.102,472.4,452.03,763.31
490,52.439,278.12,146.36,262.9
496,62.449,266.8,307.78,282.33
848,113.27,523.39,518.93,942.49
652,88.829,261.47,349.25,533.18
770,101.71,512.27,474.74,830.09
871,58.849,21.611,15.178,25.091
440,50.192,218.92,135.66,249.28
1355,135.8,552.97,244.99,761.51
1251,147.37,546.35,434.29,629.26
838,101.39,416.02,359.71,656.66
789,95.565,256.66,276.88,307.93
938,122.21,489.65,544.01,945.29
434,20,5.5275,0.30447,2.6328
1347,102.11,109.12,62.608,97.448
743,52.549,31.106,18.224,26.264
498,49.809,71.982,56.83,85.713
1388,134.32,174.12,116.37,229.45
542,46.877,58.787,20,43.236
470,28.728,4.8878,2.423,4.3651
853,106.54,439.44,428.26,736.73
833,81.614,78.346,66.026,104.95
524,70.234,289.39,309.94,432.65
877,124.28,555.27,576.75,981.66
938,76.09,492.99,150.6,355.69
912,83.184,539.73,174.76,581.02
787,77.7,122.37,56.097,193.19
939,124.61,461.62,691.78,917.39
1013,112.99,423.67,394.26,500.24
774,92.885,235.11,431.32,329.09
1065,117.04,465.78,271.56,489.75
