976,48.442,1.8296,0.051618,0.00024114
1675,216.77,7.3896,1.3459,1.5603
1986,734.77,249.76,51.944,1.526
866,32.971,0.99065,0.011209,0.00021396
850,38.075,0.9713,0.13976,0.00021001
716,304.95,72.035,69.542,7.7027
491,539.64,320.93,546.35,245.49
1135,74.027,3.8184,0.13566,0.00028042
1525,860.89,375.38,280.63,25.434
890,679.66,431.64,428.08,64.936
828,689.62,343.13,504.98,112.57
1369,1265,900.94,1103.2,269.43
954,382.58,20,22.938,7.8888
850,506.89,286.2,189.78,9.082
1288,721.98,335.06,270.49,16.362
675,278.97,105.75,34.385,0.39339
656,431.7,224.03,147.83,25.682
736,24.654,0.53266,0.034837,0.00018184
1235,48.706,1.5393,0.015985,0.00030513
922,36.695,0.80545,0.12417,0.00022779
642,116.68,7.8817,3.4022,0.46132
422,353.27,212.98,272.5,46.215
1542,72.374,2.8157,0.019959,0.00038098
1424,41.27,0.92168,0.018431,0.00035182
682,41.724,1.9899,0.063625,0.0001685
1504,1157.7,720.47,572.36,121.13
1076,637.07,329.08,181.03,19.912
860,64.326,3.3519,0.31116,0.00021248
588,39.801,1.908,0.14079,0.00014527
632,271.95,74.333,105.17,5.1881
699,29.403,0.85129,0.043746,0.0001727
1072,59.951,2.6678,0.058161,0.00026485
1187,73.414,3.1292,0.25728,0.00029327
1057,378.32,80.972,69.235,5.9052
1106,1202.3,491.84,771,522.18
990,426.3,169.93,57.321,0.95636
1788,145.41,10.051,0.3383,0.00044175
1008,576.14,211.11,166.44,27.747
892,678.9,420.28,318.19,62.785
856,56.879,2.8816,0.13821,0.00021149
2440,159.51,7.9379,0.40791,0.00060284
490,288.66,155.84,101.7,7.4766
864,41.188,1.0337,0.19831,0.00021346
2564,140.24,6.2069,0.11377,0.00063348
935,48.698,1.6187,0.1625,0.00023101
1011,752.01,531.71,563.94,54.517
634,313.45,119.71,35.478,12.863
1546,61.825,1.9944,0.020011,0.00038196
1210,1158.8,812.64,1017.9,287.45
891,61.87,3.3626,0.14443,0.00022014
643,27.297,0.5523,0.13245,0.00015886
1192,893.25,422.47,215.1,187.12
290,314.26,110.44,314.43,102.8
650,425.15,109.68,202.71,47.108
1229,607.5,271.53,117.72,3.9209
405,72.993,8.9884,2.2492,0.00010006
864,217.96,46.677,5.247,0.32016
768,70.509,4.6451,0.4774,0.00018975
994,691.53,383.67,267.71,28.916
852,61.332,3.486,0.14973,0.0002105
736,491.82,251.63,189.72,27.986
731,49.418,1.8568,0.35153,0.00018061
1104,670.01,350.92,214.59,23.107
1162,503.67,204.89,73.027,1.1002
478,541.61,484.01,985.12,243.02
680,860.82,433.7,1183.6,461.9
951,287.58,56.39,41.198,1.3432
685,675.04,235.05,340.25,157.58
307,261.45,108.95,147.91,47.557
178,6.8065,0.19347,0.0023039,4.3978e-05
1140,1466.7,651.89,1074.5,808.68
594,76.529,3.073,1.8758,0.16351
881,395.83,159.45,44.39,5.417
546,19.484,0.51585,0.0070671,0.0001349
1207,64.97,2.1009,0.2799,0.00029821
405,421.92,310.23,437.71,142.79
780,29.731,0.66121,0.079283,0.00019271
910,488.14,258.22,160.11,4.5953
1068,1229,345.18,417.68,1170.2
1248,53.319,1.5749,0.088864,0.00030834
880,397.34,170.35,72.314,0.85955
1304,1218.1,458.44,735.4,339.35
988,35.843,1.0226,0.012788,0.0002441
710,403.4,262,155.4,3.4251
719,32.625,0.78711,0.14157,0.00017764
469,360.81,246.33,311.23,33.928
1586,673.93,148.65,63.636,55.412
850,26.628,0.54342,0.032579,0.00021001
574,118.62,7.7673,3.6537,0.78684
670,237.76,42.577,43.917,4.5036
1296,57.438,2.0822,0.016775,0.0003202
2113,1374.5,695.36,518.19,77.395
1223,52.791,1.4352,0.044891,0.013696
634,448.48,262.29,256.01,29.626
490,19.402,0.51516,0.08236,0.00012106
496,260.93,155.13,72.764,0.83456
848,494.94,220.63,186.96,20
652,452.87,241.98,251.38,33.057
770,559.96,284.89,313.11,56.53
871,250.16,30.1,31.064,4.1918
440,30.961,1.6784,0.07318,0.00010871
1355,41.092,0.96446,0.017538,0.00033477
1251,52.547,1.518,0.087367,0.00030908
838,347.95,124.54,37.136,1.3174
789,928.14,599.42,929.77,266.49
938,432.93,172.8,114.72,2.6359
434,15.585,0.41528,0.0056175,0.00010723
1347,128.86,8.0897,1.0944,0.030352
743,26.923,0.75953,0.009617,0.00018357
498,36.711,1.9181,0.15333,0.00012304
1388,599.66,125.53,102.44,16.449
542,202.23,35.059,12.029,4.3802
470,119,5.6732,6.3197,1.1247
853,455.49,185.65,121.62,9.4878
833,894.38,230.49,598.51,335.21
524,213.68,74.865,33.928,0.51754
877,520.2,221.22,186.3,23.337
938,21.537,0.3651,0.012141,0.00023175
912,548.72,274.84,89.479,37.034
787,295,56.082,12.864,4.1625
939,692.45,460.51,445.58,47.029
1013,404.96,128.87,54.047,1.7757
774,66.047,4.1323,0.35498,0.00019123
1065,437.33,177.49,46.976,0.26058
1600,1025,583.41,387.75,40.651
754,396.35,217.7,110.98,2.335
609,42.805,2.4385,0.073098,0.00015046
476,20,0.60738,0.043697,0.0001176
731,443.49,303.44,167.2,7.3146
724,520.73,248.49,115.94,102.24
1264,94.14,5.3831,0.30982,0.00031229
766,63.306,3.4646,0.42975,0.00018925
855,517.6,215.28,161.8,24.97
892,62.522,3.445,0.14579,0.00022038
850,1347.9,497.43,1426.5,1251.8
2372,1191,512.81,144.13,38.236
1836,1769,1394.2,1896.8,411.47
981,587.22,276.9,168.08,10.826
1493,48.489,1.0329,0.067553,0.00036887
504,263.8,45.775,48.99,22.419
713,473.59,196.84,225.19,33.298
1133,1231.9,1126.1,1912.1,488.82
184,9.622,0.37797,0.0023816,4.546e-05
959,634.92,265.11,247.87,56.297
1167,623.43,319.71,182.23,6.2714
1008,647.55,349.17,273.92,30.166
1309,82.925,3.7546,0.26353,0.00032341
