CTRL_A	itraconazole_A	methotrexate_A	tamoxifen_A	beauvericin_A	benomyl_A	bisantrene_A	camptothecin_A	cisplatin_A	colchicine_A	cycloheximide_A	fluconazole_A	imatinib_A	ketoconazole_A	miconazole_A	mitoxantrone_A	valinomycin_A
TWAS21010309	1.094292	0.91778	1.072316	1.35541	1.12561	0.82135	0.76618	1.12831	1.082432	1.12332	1.21114	0.9951676	1.086374	1.0034025	1.32688	1.0062366	1.10582
TWAS21010312	1.12004	0.921802	1.092786	1.55205	1.17593	1.089464	1.22657	1.273	1.12757	1.12392	1.20001	0.956129	1.11071	0.9978842	1.32861	1.16562	1.11952
TWAS21010313	1.10934	0.913858	1.12129	1.50692	1.16641	1.19577	1.31001	1.24924	1.2031	1.12803	1.16884	0.924212	1.11922	0.952111	1.27796	1.18024	1.095727
TWAS21010314	1.10219	0.8912	1.078418	1.5283	1.13613	1.073729	1.31106	1.25996	1.1039	1.11537	1.18263	0.943787	1.10177	0.97923	1.30743	1.13626	1.10266
TWAS21010316	0.90103	0.21922	0.959802	0.50634	0.23894	1.067214	1.066979	1.054028	0.86377	0.978138	0.78811	0.48541	0.9947046	0.53119	0.53594	0.912252	0.989263
TWAS21010318	0.934372	0.70195	0.97995	1.2122	0.54119	0.55113	0.73248	1.0046721	0.937931	0.985012	1.044639	0.75386	0.950576	0.81044	1.10415	0.943234	0.905358
TWAS21010319	1.12718	0.87311	1.12539	1.51107	1.12955	1.14015	1.2496	1.21508	1.094671	1.15494	1.17083	0.927737	1.18033	0.905808	1.21035	1.15142	1.1077
TWAS21010321	1.12059	0.61234	1.14836	0.52021	1.18285	1.40645	1.2994	1.20514	1.055583	1.14076	1.03835	0.62971	1.16425	0.68853	1.12343	1.19894	1.15294
TWAS21010322	0.82826	0.21784	0.52707	0.44522	0.56219	1.19316	1.17484	0.86308	0.78273	0.53143	0.67294	0.46888	0.88262	0.53652	0.60542	0.53219	0.49496
TWAS21010323	1.074197	0.88171	1.060175	1.34326	1.12315	0.85424	0.84297	1.096907	1.12847	1.11759	1.18022	0.920329	1.065451	1.0021729	1.3163	1.0010154	1.107
TWAS21010324	1.11817	0.906472	1.13698	1.33109	1.14186	0.970351	0.80268	1.063125	1.15118	1.1394	1.21943	0.91394	1.12057	0.983224	1.31045	1.15489	1.11755
TWAS21010401	1.14085	0.8991	1.15744	1.53549	1.18646	1.14844	1.35964	1.28252	1.13297	1.14521	1.24214	0.936803	1.13951	0.988044	1.30392	1.19924	1.11224
TWAS21010402	0.926725	0.72925	0.906308	1.078311	0.53412	0.55983	0.7239	1.0088175	1.050433	1.053564	0.918185	0.70494	0.960968	0.77308	1.18357	0.944247	0.87606
TWAS21010403	0.9912511	0.70984	0.97957	1.40459	0.56499	0.86202	1.071556	1.13748	1.073461	1.10027	0.951375	0.80731	1.11139	0.86514	1.086087	1.055476	0.53742
TWAS21010404	0.920106	0.76271	0.922218	1.080135	0.52836	0.53088	0.66046	1.027495	1.12384	1.055486	0.927493	0.7796	0.929363	0.75914	1.069103	0.934055	0.959944
TWAS21010405	1.0017963	0.74129	0.979392	1.15469	0.54349	0.53258	0.76025	1.12653	1.018275	1.004744	0.967334	0.82415	0.938534	0.85369	1.20764	0.9914869	0.942372
TWAS21010406	0.87087	0.8287	0.83982	1.13775	0.60259	0.61986	0.70688	1.030237	0.979969	0.9247	0.956898	0.923547	0.956663	0.916234	1.29683	0.93605	0.900353
TWAS21010407	0.957761	0.68781	0.88604	1.14629	0.52247	0.54231	0.74122	1.073517	0.997878	0.9954543	0.987732	0.80498	0.939568	0.84259	1.13769	0.926181	0.92164
TWAS21010408	1.11793	0.88345	1.091199	1.46341	1.11726	1.13253	1.26136	1.24373	1.094458	1.13458	1.18072	0.951051	1.14981	0.93567	1.17397	1.13719	1.079209
TWAS21010409	1.12828	0.88431	1.14929	1.49717	1.1809	1.14991	1.27579	1.25381	1.10906	1.13589	1.23585	0.924485	1.13938	0.958862	1.29157	1.18996	1.10645
TWAS21010412	1.11049	0.60521	1.14913	0.51357	1.14131	1.33471	1.25036	1.16799	1.050856	1.054782	1.051795	0.72175	1.091964	0.6942	1.12978	1.16308	1.097472
TWAS21010413	0.8079	0.71859	0.50565	0.58454	0.61458	0.56423	0.59059	0.79397	0.45515	0.44961	0.72679	1.042484	0.74185	1.0081594	0.59655	0.5172	0.47486
TWAS21010414	1.11264	0.62791	1.11142	0.54772	1.17589	1.36561	1.22529	1.18394	1.068762	1.12845	1.019141	0.74088	1.14586	0.69971	1.038682	1.163	1.14304
TWAS21010416	1.11985	0.66349	1.13687	0.58233	1.19401	1.32344	1.40342	1.21726	1.10392	1.0487	1.069926	0.76007	1.094454	0.7672	0.915205	1.18076	1.10246
TWAS21010417	0.957532	0.47842	0.89391	0.5008	0.399	1.07901	1.067218	1.072767	0.86328	0.986295	0.86921	0.60957	0.962352	0.2129	0.59285	0.93713	0.942723
TWAS21010419	1.12208	0.88573	1.14741	1.50112	1.15932	1.10289	1.30651	1.27175	1.10743	1.12967	1.23205	0.927464	1.11905	0.95072	1.27735	1.18127	1.096301
TWAS21010422	1.13599	0.64381	1.16173	0.51081	1.18896	1.38594	1.27912	1.19042	1.075432	1.15166	1.044091	0.71898	1.17085	0.68879	1.016426	1.20751	1.17527
TWAS21010423	1.085098	0.54371	1.10016	0.53157	1.15639	1.033187	0.7215	0.57153	0.99944697	1.11796	0.975645	0.59411	1.10354	0.59952	0.86449	1.010139	1.12725
TWAS21010424	0.84402	0.56521	0.52357	0.45424	0.57981	1.19759	1.17142	0.948393	0.47783	0.49996	0.58619	0.45163	0.47978	0.53077	0.56545	0.84264	0.7882
TWAS21010501	1.12363	0.908584	1.12865	1.36849	1.14865	0.976597	0.79147	1.11581	1.16813	1.15696	1.17568	1.023153	1.12685	0.946385	1.29235	1.15026	1.12679
TWAS21010502	0.52345	0.55892	0.6915	1.20229	0.53487	0.50536	0.89514	0.88774	0.42963	0.4875	0.87588	0.52169	0.40726	0.651	0.60229	0.71291	0.46487
TWAS21010504	0.910641	0.79023	0.87282	1.33616	0.53276	0.918374	1.10802	1.032003	0.970574	0.9936652	0.918185	0.76909	1.0056216	0.84868	1.15851	1.011454	0.85287
TWAS21010506	1.13247	0.919278	1.14768	1.52747	1.17339	1.18522	1.36485	1.26468	1.20296	1.14812	1.20231	0.970867	1.14686	0.964754	1.28786	1.21293	1.11148
TWAS21010507	1.111	0.58421	1.12629	0.54937	1.16455	0.970367	0.76723	0.64332	0.9988757	1.14127	1.032759	0.58454	1.14537	0.58691	0.919546	1.047675	1.16218
TWAS21010508	1.10229	0.64919	1.10772	0.47568	1.11948	1.30866	1.26184	1.12132	1.091325	1.059855	1.013023	0.75942	1.080419	0.74245	0.962969	1.16974	1.081564
TWAS21010511	1.12472	0.61778	1.15479	0.56442	1.1753	1.36505	1.4033	1.19906	1.11289	1.16464	1.032079	0.65994	1.16898	0.66721	1.26755	1.1984	1.1716
TWAS21010512	0.963641	0.65766	0.918325	1.29792	0.56227	0.904131	1.070235	1.019935	0.961606	0.9920024	1.0093447	0.72574	0.982665	0.77419	1.11461	0.952482	0.903455
TWAS21010513	0.42559	0.49249	0.4995	0.5686	0.37716	0.55053	0.67766	0.55219	0.39975	0.2088	0.53726	0.54066	0.47205	0.5532	0.64033	0.52179	0.49686
TWAS21010514	0.930639	0.81984	0.957863	1.21205	0.56542	0.65012	0.73093	1.054159	1.02319	0.9962337	1.032303	0.88574	1.010334	0.86711	1.31054	0.987862	0.96392
TWAS21010515	0.922979	0.73699	0.928112	1.11754	0.55838	0.0151	1.12241	1.11564	0.958698	0.924927	0.952081	0.68653	0.979907	0.79383	1.076042	0.87855	0.80373
TWAS21010516	0.87152	0.49897	0.85692	0.50476	0.48931	0.55079	0.71849	0.51256	0.73267	0.89707	0.76754	0.54822	0.8343	0.52439	0.56591	0.55923	0.87457
TWAS21010518	1.042517	0.86317	0.98995	1.28451	1.065921	0.77808	0.79375	1.099177	1.036375	1.066627	1.14498	0.85352	1.033039	0.935267	1.26928	1.043203	1.057084
TWAS21010519	1.12829	0.903648	1.15533	1.48348	1.18673	1.18353	1.34902	1.27054	1.17695	1.13419	1.19847	0.93253	1.11923	0.978089	1.29314	1.20468	1.11006
TWAS21010521	0.881	0.71103	0.84994	1.11622	0.48993	0.56323	0.6736	0.976368	0.88605	0.986256	0.979641	0.77235	0.901603	0.78909	1.11915	0.86562	0.84577
TWAS21010522	1.10292	0.56914	1.12591	0.53211	1.15769	1.023074	0.72502	0.61112	0.975012	1.12761	1.007516	0.60113	1.1285	0.65191	0.902354	1.034359	1.14708
TWAS21010523	0.983734	0.5666	0.944415	0.45536	0.57219	1.091522	1.10371	1.10875	0.931231	1.039927	0.88392	0.55086	0.9937089	0.56359	0.55365	0.9914869	0.980807
TWAS21010524	1.1251	0.922344	1.1371	1.4553	1.167	1.14616	1.33455	1.23928	1.16923	1.15263	1.21021	0.921753	1.13766	0.967441	1.28831	1.20004	1.10691
TWAS21010602	0.975396	0.77024	0.987667	1.16116	0.41857	0.56339	0.74892	1.068211	1.0067011	1.068822	0.918185	1.11098	0.923664	0.917559	1.23734	0.982862	0.941022
TWAS21010603	1.11394	0.88695	1.15084	1.49216	1.14447	1.098024	1.26723	1.26032	1.090924	1.05197	1.24568	0.920557	1.067641	1.006415	1.24253	1.16993	1.042773
TWAS21010604	1.10528	0.64159	1.10993	0.54368	1.17822	1.337	1.2667	1.15625	1.10813	1.13678	1.0035679	0.74956	1.13155	0.71305	1.022847	1.15083	1.14279
TWAS21010606	0.98393	0.48678	1.032744	0.45635	0.69174	1.049504	1.14786	1.10171	0.82936	1.016061	0.77311	0.50254	0.952098	0.52221	0.56808	0.9914869	1.0098442
TWAS21010608	1.10825	0.63302	1.10857	0.54481	1.16196	1.29347	1.21085	1.15814	1.045345	1.12714	1.0080468	0.73719	1.14888	0.70026	1.028414	1.15996	1.13167
TWAS21010609	1.094047	0.6135	1.089401	0.55983	1.15545	1.33916	1.26255	1.16859	1.11815	1.12539	1.0093447	0.7272	1.11804	0.72907	1.1368	1.14311	1.12937
TWAS21010613	1.11639	0.909067	1.07583	1.5173	1.15073	1.13727	1.15	1.25621	1.13511	1.14936	1.18069	0.946019	1.13024	0.945448	1.24435	1.14006	1.12217
TWAS21010615	1.083178	0.60911	1.077342	0.51498	1.13212	1.25505	1.25188	1.15935	1.085989	1.12376	0.975784	0.72586	1.10919	0.68452	1.097286	1.14031	1.11821
TWAS21010616	1.11782	0.916047	1.12145	1.48216	1.14996	1.1429	1.35535	1.22285	1.17279	1.13628	1.17942	0.947763	1.15605	0.934118	1.21033	1.17764	1.093604
TWAS21010617	1.10033	0.927309	1.07383	1.47666	1.13164	1.078166	1.3066	1.26027	1.18423	1.11778	1.18564	1.091724	1.098259	0.949315	1.2848	1.13641	1.095684
TWAS21010618	0.51734	0.582	0.50249	0.52876	0.51258	0.55632	0.60387	0.61807	0.47294	0.46718	0.57431	0.49995	0.51498	0.45684	0.55967	0.49556	0.4108
TWAS21010619	0.947985	0.489	0.940523	0.52945	0.68099	0.7601	0.24737	0.22555	0.89488	0.9941261	0.84307	0.50756	0.967135	0.51929	0.52907	0.53812	0.96969
TWAS21010621	1.095126	0.924342	1.078334	1.34111	1.085545	0.8841	0.78882	1.04844	1.12198	1.10667	1.21789	0.976092	1.075911	0.972207	1.29963	0.982353	1.097396
TWAS21010622	1.092283	0.58747	1.081935	0.53104	1.14384	0.909123	0.67848	0.67929	0.973956	1.12508	0.9921075	0.70785	1.1166	0.6397	0.68361	0.8298	1.14277
TWAS21010623	1.086372	0.913351	1.074772	1.49676	1.12453	1.023448	1.36626	1.26333	1.16855	1.10274	1.20564	0.94225	1.067254	0.964182	1.28981	1.13999	1.08844
TWAS21010624	1.10339	0.902986	1.078303	1.45388	1.13076	1.041715	1.21488	1.24581	1.10233	1.11465	1.17943	0.959897	1.097661	0.969252	1.27236	1.12427	1.087364
TWAS21010701	0.89482	0.50716	0.946515	0.51321	0.59859	0.81953	0.70402	0.57782	0.87532	0.931309	0.88047	0.55938	0.920757	0.54576	0.27063	0.82122	0.923649
TWAS21010702	1.1312	0.927256	1.11435	1.53002	1.18517	1.13351	1.31204	1.28575	1.19669	1.13621	1.19891	0.956809	1.11322	1.020138	1.33682	1.19829	1.13214
TWAS21010703	0.52103	0.48418	0.53998	0.58981	0.57386	0.50586	0.62532	0.56043	0.41465	0.4096	0.51389	0.47074	0.51865	0.22588	0.51975	0.52186	0.44867
TWAS21010704	0.87651	0.46981	0.76246	0.55341	0.56095	0.55683	0.47694	0.22528	0.81977	0.918983	0.71836	0.52325	0.52478	0.53534	0.52589	0.55352	0.95191
TWAS21010705	1.11921	0.63695	1.11889	0.56876	1.17575	1.37602	1.28063	1.16251	1.11757	1.14305	1.00082062	0.73307	1.1476	0.71793	1.10922	1.19047	1.15497
TWAS21010706	0.49689	0.52315	0.52721	0.44534	0.52363	0.527	0.75981	0.51947	0.43198	0.42672	0.55959	0.49041	0.51011	0.52877	0.57708	0.62666	0.45068
TWAS21010707	1.12422	0.6253	1.085144	0.50093	1.16812	1.34704	1.22698	1.20387	1.066825	1.1624	0.9975393	0.74262	1.16944	0.71586	0.60389	1.15534	1.16025
TWAS21010708	1.12473	0.90741	1.13915	1.33668	1.16606	0.9945217	0.8191	1.067025	1.15788	1.13983	1.21764	0.939226	1.11188	0.977172	1.30284	1.16746	1.11814
TWAS21010711	0.64792	0.66539	0.49147	0.60179	0.50134	0.23557	0.72728	0.83865	0.44239	0.437	0.8266	0.935157	0.68549	0.99979177	0.55451	0.35699	0.47868
TWAS21010712	1.078006	0.89696	1.085702	1.48435	1.091625	1.027588	1.32065	1.26404	1.13121	1.023667	1.20926	0.912676	1.029843	1.0050016	1.25359	1.1306	1.03647
TWAS21010714	0.986056	0.49924	0.960814	0.51242	0.56541	1.014108	1.092644	1.097574	0.87235	1.022402	0.82727	0.55654	1.019645	0.22317	0.76842	0.979749	1.037706
TWAS21010715	1.11254	0.904667	1.10685	1.3637	1.13062	0.923188	0.78741	1.1287	1.10881	1.12891	1.22246	0.974179	1.10883	1.0047291	1.31286	1.068233	1.11403
TWAS21010716	0.97156	0.69622	0.87658	1.15425	0.46037	0.55776	1.093914	1.11691	1.0070202	0.934692	1.058992	0.79506	0.51229	0.8418	1.11383	0.910805	0.900754
TWAS21010717	1.05074	0.89545	1.042323	1.31761	1.099432	0.78653	0.78718	1.085992	1.1607	1.098938	1.1118	0.951642	1.047077	0.95403	1.21703	0.90683	1.066471
TWAS21010718	0.49412	0.56417	0.40679	0.56483	0.41496	0.5719	0.64276	0.56119	0.50521	0.49905	0.60163	0.53405	0.51936	0.46122	0.55128	0.56511	0.47589
TWAS21010719	1.10374	0.918484	1.095286	1.43438	1.14593	1.084963	1.16348	1.23838	1.17428	1.11854	1.19052	0.920294	1.10447	0.977568	1.29109	1.14392	1.1036
TWAS21010721	1.098311	0.55545	1.11162	0.60659	1.15656	1.075176	0.6128	0.7415	1.020207	1.12855	1.0019124	0.70612	1.12741	0.59957	0.87844	1.010071	1.15535
TWAS21010722	1.095327	0.905802	1.092488	1.32777	1.14155	0.8704	0.77973	1.097636	1.13908	1.10791	1.18424	0.921918	1.061487	0.992149	1.31558	1.054811	1.095852
TWAS21010723	0.57316	0.48595	0.40249	0.59196	0.47163	0.56232	0.82539	0.5233	0.56333	0.49378	0.56012	0.54271	0.43141	0.52421	0.59153	0.52377	0.43418
TWAS21010724	1.091548	0.916995	1.075377	1.32419	1.10704	0.87765	0.81734	1.073927	1.14343	1.10404	1.20012	1.033881	1.075353	0.997232	1.3029	1.0044246	1.0982
TWAS21010801	0.50034	0.54375	0.49961	0.45912	0.60127	0.5433	0.978893	0.7203	0.52376	0.38297	0.57227	0.39739	0.55461	0.4193	0.42305	0.48793	0.4195
TWAS21010802	0.52357	0.61606	0.53175	0.63987	0.52712	0.51916	0.58751	0.73342	0.84589	0.47281	0.66027	0.53593	0.66797	0.65323	1.13688	0.69206	0.50585
TWAS21010803	1.10392	0.64564	1.11512	0.49207	1.10642	1.2779	1.16917	1.16711	1.027018	1.06543	1.019995	0.76502	1.08697	0.73926	0.88715	1.15035	1.07621
TWAS21010806	1.11567	0.85375	1.084663	1.37435	1.146	1.29385	1.17411	1.21578	1.16457	1.14352	1.14691	0.947434	1.15321	0.908641	1.14491	1.15604	1.13118
TWAS21010807	1.12474	0.63444	1.11139	0.59207	1.1827	1.36778	1.2064	1.19726	1.06392	1.15192	1.032912	0.75087	1.16441	0.72123	0.965629	1.18759	1.15452
TWAS21010813	1.12355	0.63783	1.16192	0.55325	1.15927	1.31518	1.26567	1.18465	1.064257	1.049263	1.055059	0.726	1.10142	0.73525	0.918572	1.15212	1.085471
TWAS21010815	1.13276	0.62673	1.15816	0.55838	1.18371	1.38597	1.32078	1.20092	1.06519	1.16151	1.048159	0.69409	1.16922	0.70807	1.06558	1.19254	1.16483
TWAS21010816	1.13152	0.931523	1.14688	1.48446	1.19536	1.16707	1.36794	1.27906	1.19179	1.14517	1.19143	0.929316	1.11343	0.984419	1.31199	1.19011	1.090452
TWAS21010817	1.13271	0.89688	1.15432	1.49564	1.18043	1.12734	1.24977	1.25308	1.12016	1.14154	1.1844	0.915321	1.1456	0.977592	1.28573	1.19637	1.10291
TWAS21010818	0.51231	0.78197	0.4976	0.48283	0.24695	0.4974	0.59801	0.22688	0.46834	0.46264	0.59387	0.48005	0.55466	0.54398	0.55422	0.51313	0.4068
TWAS21010819	1.023131	0.53879	1.020065	0.53596	1.062526	0.76164	0.72263	0.6342	0.975579	1.073424	1.0083275	0.57985	1.069612	0.61712	0.67213	0.80847	1.045655
TWAS21010821	0.88083	0.67346	0.86492	1.26008	0.23682	0.57686	0.25456	0.955739	0.84879	0.45673	0.923435	1.030296	0.46424	0.916937	1.23671	0.52539	0.53847
TWAS21010822	1.064861	0.61209	1.074923	0.53015	1.11884	1.25949	1.19908	1.14526	1.065252	1.10096	1.027053	0.71343	1.083605	0.65611	1.15824	1.14748	1.10542
TWAS21010823	1.10591	0.914513	1.097173	1.33229	1.13267	0.89781	0.78343	1.10541	1.097444	1.13354	1.21524	0.965187	1.11086	0.975852	1.3026	1.05969	1.10343
TWAS21010824	1.091458	0.6314	1.11027	0.61623	1.12388	0.977711	0.63008	0.22254	0.9918629	1.047882	0.989731	0.77018	1.061366	0.65616	0.84086	1.02942	1.085907
TWAS21010901	1.055976	0.61551	1.065418	0.52587	1.1091	0.89121	0.70169	0.51993	0.99977077	1.044914	0.949431	0.69709	1.020385	0.72463	0.69878	0.84403	1.072863
TWAS21010902	0.935288	0.50229	0.88347	0.50303	0.56698	1.16356	1.28055	1.020498	1.051491	0.967478	0.86217	0.49446	0.939606	0.56543	0.51337	0.991304	0.85767
TWAS21010903	1.064948	0.58328	1.10073	0.50823	1.12729	1.024856	0.61006	0.55968	1.0034252	1.099169	0.925528	0.58728	1.098882	0.64212	0.78824	0.929201	1.10893
TWAS21010904	1.05611	0.86234	1.028062	1.31393	1.069228	0.76492	0.80089	1.091716	1.050375	1.097276	1.17613	0.924741	1.067617	0.955184	1.29119	1.01318	1.069771
TWAS21010906	1.13579	0.64452	1.16253	0.54419	1.19578	1.39336	1.27432	1.19196	1.070251	1.15396	1.049875	0.70539	1.16554	0.70634	1.0015187	1.19771	1.16301
TWAS21010909	0.82946	0.6296	0.80027	1.23463	0.37889	0.58587	0.86213	1.053704	0.40157	0.81405	0.84083	0.67153	0.52521	0.74147	0.951925	0.71833	0.67856
TWAS21010911	1.12599	0.60416	1.14217	0.55571	1.19307	1.38301	1.36838	1.16839	1.10146	1.14967	1.035519	0.69915	1.14815	0.64031	1.18134	1.19205	1.15458
TWAS21010912	0.52353	0.4498	0.5147	0.42954	0.56253	0.52421	0.72076	0.62561	0.4786	0.51271	0.43311	0.53201	0.49201	0.55022	0.54608	0.48827	0.49932
TWAS21010913	1.12034	0.87123	1.1464	1.50469	1.14848	1.12489	1.33123	1.24341	1.08128	1.13612	1.24097	0.918155	1.12777	0.943125	1.29527	1.16356	1.10312
TWAS21010914	1.087589	0.89097	1.080058	1.33165	1.107	0.906128	0.74434	1.10677	1.11061	1.10751	1.20401	0.931645	1.065596	0.985177	1.29247	1.0033165	1.087408
TWAS21010915	1.06942	0.87027	1.090008	1.32927	1.078758	0.7992	0.75287	1.10246	1.02887	1.031557	1.21353	0.9913832	1.0070919	0.973945	1.23152	1.037849	1.035812
TWAS21010916	0.50479	0.48715	0.53171	0.54648	0.37903	0.51912	0.80333	0.5239	0.40173	0.71537	0.57769	0.52388	0.50248	0.5463	0.26919	0.56774	0.43468
TWAS21010917	0.947985	0.47826	0.908326	0.54955	0.22788	0.69879	0.58571	0.58906	0.80182	1.0068252	0.89213	0.48579	1.028242	0.48665	0.53637	0.79876	0.989742
TWAS21010918	0.942344	0.74115	0.970166	1.15314	0.52901	0.50632	0.8343	1.065155	0.920115	0.977925	1.072189	0.72981	0.914526	1.51621	1.0614	0.8877	0.920943
TWAS21010919	1.09133	0.88188	1.063577	1.53679	1.1284	1.042882	1.27618	1.26095	1.11591	1.12059	1.21833	0.915378	1.087858	0.968281	1.28768	1.13007	1.090782
