itraconazole_alpha	methotrexate_alpha	tamoxifen_alpha	beauvericin_alpha	benomyl_alpha	bisantrene_alpha	camptothecin_alpha	cisplatin_alpha	colchicine_alpha	cycloheximide_alpha	fluconazole_alpha	imatinib_alpha	ketoconazole_alpha	miconazole_alpha	mitoxantrone_alpha	valinomycin_alpha
TWAS21160103	0.580559631554114	1.05899762688769	0.621039201740482	0.672701028747677	0.890051781530024	0.624291133697297	0.658835429299907	0.946985528902792	1.02557554706773	0.941734556565162	0.643952354209207	1.05712626972481	0.579921215464433	0.458781762447368	0.917318133710265	1.02536706431344
TWAS21160106	0.765781917353116	1.16248196359169	0.542077582751186	1.02623101791192	1.11124462512629	0.906098204578292	1.00472094876555	0.897466683713736	1.02257134535024	0.894961533544115	0.668209875059721	0.986502373932596	0.629161832124177	0.514286373463481	1.02556387508087	1.01943173658048
TWAS21160108	0.9158604019958	1.02579918343096	0.591303626527209	1.09993759506625	0.947171860486874	0.568145319581742	0.626277396199954	0.943655192968208	1.03806122242295	0.923674039836918	0.656920437085313	1.00201007545499	0.606118769995862	0.552809331225519	0.959611469004424	1.03315081256625
TWAS21160113	0.644181024851601	1.02542399472104	0.617158700532365	1.11097693974554	0.900600253108471	0.605872458812824	0.655790545609443	0.948389832684081	1.04950638143313	0.94168569100419	0.711898475168842	1.033193150668	0.703673876106161	0.593198018869988	0.901390385110909	1.0168152640952
TWAS21160116	0.979750555244988	1.00960158339251	0.567020336319821	1.10871470228293	1.13320969374651	1.10768542160847	1.00382061432003	0.985536245788448	1.05520155015335	0.932259167208062	0.672781286355327	1.01366015985012	0.658569658694306	0.527775469503075	1.03033261818786	1.02315692658679
TWAS21160118	1.01675858717683	1.00857595924629	1.16111022537312	1.08645365039147	0.866195751067102	0.627487558033076	0.97867609643491	1.02820529221557	1.01819061866624	1.07493057033995	0.832010295351721	0.988276435539966	0.998685395092714	1.27342922852645	0.994213638095093	1.00582741347427
TWAS21160119	0.830489689277475	1.01024661588154	0.586903440199899	1.09597666708138	1.12569365762114	0.975179807262191	1.00739553228933	1.02055971272626	1.00086330279325	0.92877134632498	0.689711501111657	1.00424813354696	0.716132935333967	0.595080598670571	1.01257060040857	1.02653920049994
TWAS21160121	0.924319573966406	1.01814000470828	1.26527025239939	1.09612861292413	1.04372790649471	1.02300116206328	1.09852026857824	1.03301704078101	1.02221988788293	1.06056328649127	0.813828834363308	0.990591883189662	0.930568079181622	1.20673565264531	1.01557765049376	0.985756049247473
TWAS21160122	0.997762056491835	1.03014901498652	1.34566276721216	0.587518252432751	0.975584992323351	1.09714298142676	1.13907043832531	1.05472615666297	1.02798294429412	1.06699100057439	0.836739959802632	1.02086288901038	0.971436734621244	1.32933073259852	1.01811353136749	0.962880211644187
TWAS21160203	0.948786086631291	1.01558147689287	1.27550433623974	1.09302227728558	0.991978307113303	1.0591925944973	1.10561724210477	1.02707403165104	1.01492227494799	1.05772458449239	0.806311507982889	0.989455573996587	0.94867014189205	1.22349751046074	1.01288482666729	0.977627340517544
TWAS21160205	0.993412818592203	1.01019818650261	1.26977177572175	1.10481146917654	0.958598408454739	0.991674891522323	1.13098506962654	0.980544924843696	0.988878599226974	1.07482128189729	0.828104165219187	1.00176076948482	1.00283817005607	1.25491468833904	1.00818519868618	0.995905497122332
TWAS21160206	0.838680438846611	1.00351039522632	0.605123024340503	1.11041977453406	1.12734860358404	0.968300696791737	1.03090243027362	0.989946560416942	1.0044281209283	0.949506580810847	0.707035897048549	1.01310874860736	0.728251222690107	0.555894404894537	1.01118832260136	1.01778424004381
TWAS21160209	0.870396196092495	1.00390864398515	0.577435739805744	1.098158193827	1.13576466168409	0.917094056015043	1.03558478816478	0.950887224236629	1.0066845401746	0.93198674855845	0.704447695323099	1.00096103309635	0.653417122517015	0.469720342215063	1.02311981891214	1.01329792784947
TWAS21160211	0.878331490519748	1.02162141535529	0.633983716229045	1.09921968943938	1.16521661436054	0.985868970369791	1.0299373443381	0.936137295196399	0.983353250611479	0.951772265469396	0.682129547933629	1.002834954637	0.64037772094218	0.532368369128591	0.999705894397474	1.00216297917807
TWAS21160213	0.887647321180752	1.03337780644815	0.603545470729097	1.10843336593844	0.919623937382875	0.566075116813709	0.608034256421643	0.896102317515069	0.995737089237825	0.949885244050205	0.670082865472337	1.01193787290898	0.638804930198904	0.586939834958165	0.937184756122072	1.01798385568506
TWAS21160214	1.00569500898552	1.0233585030813	0.480320547924074	1.10114112284328	0.896215282330528	0.602261420869552	0.553313459773395	0.878528649549181	1.04545016312773	0.92694056442967	0.650833378325222	1.02746465565779	0.5604864522996	0.475056496957263	0.960363045976568	1.04212204885348
TWAS21160217	0.911595825082035	0.999340852777698	0.629356446536368	1.11877086741478	1.11556601517282	1.06322647303619	1.05180954567632	0.99252838925083	1.02325861722584	0.931079413368539	0.703842952673421	1.02570100163591	0.682059524151192	0.551138918386285	1.02027762630466	1.02515474174631
TWAS21160218	0.988067298702673	1.19686673735748	1.12630658776997	1.03481359380482	0.922829736399041	0.596497864575473	0.880865067433943	1.00955600025872	0.992060023167249	1.07369615623585	0.79964249524209	0.955173724968297	1.02274780822535	1.2533540571106	1.01812415842322	1.00599663271286
TWAS21160219	0.885400787152919	1.16084977614378	0.483793166870172	1.05053434486301	0.925950217708908	0.555260583905058	0.538623191315638	0.896060418126033	1.025023015225	0.881811552279635	0.658079273507134	0.963816645622051	0.591291742826364	0.526735090174569	0.965783784292933	1.02292797288046
TWAS21160221	0.937273833171648	0.968615454797431	1.1526808949662	1.06986533930799	0.921076438613511	0.625866170831986	0.929703500100091	1.03067495880876	1.04670200643661	1.06976909810443	0.818079102570025	0.95750623642999	0.964045248764263	1.2045549036818	1.00713917247964	0.988522274064151
TWAS21160302	0.80607910256939	1.01585294525658	0.570117390342573	1.11515201505716	1.1352013557441	1.02380613159266	1.05380421945358	0.94537356074041	1.00342685318146	0.952353993183787	0.690713377849931	0.996633135495675	0.639882347206965	0.633508550261138	1.00017059280061	1.01416670103518
TWAS21160304	0.924585783706241	1.02811732498141	1.2669648423124	1.10021743538902	1.03395409446986	0.972017868006579	1.09516647514327	0.979933229685376	0.985708974561186	1.0490412563935	0.793366906258684	1.0012693119428	0.924702199890343	1.20390294645607	1.00376568801965	0.974681357638028
TWAS21160306	0.965978736591723	1.03501220163884	1.13606701931665	1.07633546486298	0.889393638821999	0.65340226871701	0.952398706464923	0.965988228337227	0.996868673158388	1.05664009294317	0.800287030384026	0.987279162676179	0.935900344265609	1.2472058674174	1.00815246021298	0.998995773325727
TWAS21160308	1.02899195301099	1.05154449947607	1.17895095663259	0.642609406878718	0.859703636020739	0.679127952067014	0.977716728640282	1.04678831446895	1.0675830088417	1.08688206658054	0.835166320239705	1.02027934014488	0.97457921982833	1.39092189912571	1.00976550878371	0.973580784044391
TWAS21160309	1.21114549923329	1.00257754764455	1.36260244867026	0.570704026533334	1.06434499996356	1.01275448858686	1.12061694581424	1.0031948682234	1.06042454583215	1.05985719386677	0.864956699073395	1.04509532033525	1.01384234694249	1.36844253036895	0.98798775352565	0.977134154276012
TWAS21160311	0.932049048036023	1.00988733445216	0.48308750549107	1.1024412005061	0.869873094197047	0.599113441846285	0.612233567456634	0.889162698323799	1.04756849104919	0.928548399821948	0.672369911568211	1.02436719988078	0.605152400924545	0.582701109512627	0.948761380272279	1.02973700333214
