CTRL_alpha	itraconazole_alpha	methotrexate_alpha	tamoxifen_alpha	beauvericin_alpha	benomyl_alpha	bisantrene_alpha	camptothecin_alpha	cisplatin_alpha	colchicine_alpha	cycloheximide_alpha	fluconazole_alpha	imatinib_alpha	ketoconazole_alpha	miconazole_alpha	mitoxantrone_alpha	valinomycin_alpha
TWAS21201004	1.080725	0.68981	1.13268	0.68639	1.18581	1.24147	1.10677	1.069034	1.003422	1.12994	1.026527	0.74275	1.10623	0.70065	0.51415	1.046825	1.11457
TWAS21201005	1.020494	1.05075	1.070016	1.1959	0.65193	0.82579	0.69827	0.984411	0.9984307	1.057672	1.10839	0.84561	1.047623	1.0058668	1.38104	1.025337	0.978655
TWAS21201006	1.06883	1.037668	1.10153	1.20957	1.14421	0.917018	0.67257	1.0036945	1.020582	1.073633	1.14563	0.843	1.068947	0.9961691	1.33111	1.064737	1.047576
TWAS21201012	1.053047	0.8346	1.080215	0.6377	1.15362	1.20551	1.04465	1.069064	0.98055	1.039697	0.9925923	0.70075	1.041668	0.65554	0.70755	1.042981	1.061465
TWAS21201014	1.0081435	0.962756	1.16553	0.56396	1.048972	0.904828	0.58876	0.59115	0.923709	1.034992	0.90156	0.62707	0.981295	0.60764	0.55843	1.0055878	1.034337
TWAS21201016	1.072504	1.02605	1.093625	1.36518	1.17896	1.15079	1.099323	1.19423	1.10599	1.071971	1.13721	0.8688	1.063012	1.010781	1.32657	1.089453	1.054039
TWAS21201017	1.022081	0.913117	1.20945	1.28569	1.050144	1.079702	0.921606	1.1271	0.922758	1.061197	1.072182	0.7492	0.976966	0.77177	1.25367	1.038636	1.025771
TWAS21201018	1.04712	1.037806	1.044935	1.33187	1.11842	1.03873	0.983497	1.13678	1.018219	1.10482	1.12003	0.83966	1.056488	1.072094	1.32296	1.085013	1.086531
TWAS21201023	1.055795	1.29773	1.07843	1.22014	1.14671	0.89386	0.7684	1.044631	1.051317	1.10081	1.1229	0.87489	1.037625	1.054604	1.3478	1.023031	1.045518
TWAS21201101	0.943578	0.49813	1.03306	0.70464	0.60601	0.86187	0.6018	0.61575	0.83445	1.017509	0.96817	0.5422	1.1311	0.49037	0.50153	0.74481	1.0050381
TWAS21201102	1.020838	1.31664	1.0062326	1.34496	0.60232	1.077024	0.96976	1.10627	1.001959	1.049278	1.088158	0.88023	1.026174	1.041664	1.38661	1.00086817	0.980694
TWAS21201103	1.043202	1.060809	1.059158	1.20792	1.12977	0.928657	0.7251	1.013959	1.078369	1.071441	1.12348	0.86678	1.030173	1.038284	1.33113	1.046571	1.061003
TWAS21201104	0.89629	1.27001	0.89221	1.32873	0.50964	0.963695	1.0035998	1.026961	0.945059	0.988831	0.939885	0.949457	1.013838	1.031981	1.24436	1.038824	0.949214
TWAS21201105	0.6768	0.945818	0.4159	1.04255	0.52338	0.54092	0.938096	0.82525	0.51408	0.43028	0.8294	0.70798	0.45097	0.958418	1.10372	0.4377	0.75609
TWAS21201106	1.0017593	1.026965	0.973076	1.3799	0.60484	1.0090184	0.9956638	1.15568	1.0070046	1.050992	1.064285	0.85788	1.035296	1.0059714	1.36611	1.012072	0.987419
TWAS21201107	1.066112	0.981868	1.083292	1.33652	1.16082	1.12598	1.15666	1.15678	1.096684	1.06866	1.12864	0.84519	1.047814	0.986771	1.2916	1.073449	1.04185
TWAS21201108	1.054513	0.9957341	1.07004	1.18994	1.12827	0.915479	0.6624	0.939003	1.018457	1.089586	1.1136	0.85087	1.042785	0.975538	1.30342	1.061469	1.048166
TWAS21201111	1.053885	0.943718	1.07561	0.71036	1.16521	1.22592	1.20201	1.087857	1.044859	1.098041	0.976749	0.7212	1.07469	0.67297	0.56114	1.091999	1.083356
TWAS21201112	1.030664	0.949543	1.060607	0.57912	1.1516	0.955783	0.62831	0.61918	0.965873	1.043046	0.976388	0.68991	1.040777	0.60684	0.56787	0.981385	1.05363
TWAS21201113	0.88507	0.951786	1.12329	1.3457	0.54793	0.913633	1.071156	1.020672	0.927495	0.99932739	0.941815	0.7364	0.996968	0.85782	1.24471	1.090044	0.935225
TWAS21201114	1.026719	1.084235	1.055923	0.65003	0.65457	1.23768	1.19667	1.09306	0.98025	1.028458	0.952538	0.66877	1.054498	0.60414	0.5544	1.03429	1.053828
TWAS21201117	1.058463	0.903625	1.083531	0.60589	1.15882	1.20276	1.066652	1.066101	0.9926143	1.084193	0.9951661	0.71535	1.078307	0.67367	0.71284	1.078476	1.087307
TWAS21201119	1.061299	0.915067	1.081765	0.63084	1.16979	1.19907	1.043404	1.083203	0.9909807	1.083466	0.9933626	0.72981	1.065769	0.71852	0.2988	1.078413	1.088814
TWAS21201121	0.9945471	1.045633	1.032122	1.1549	0.57678	0.84158	0.71723	0.987688	1.042987	1.063697	1.092494	1.19165	1.0091296	0.9917684	1.37943	1.038753	0.9900041
TWAS21201122	1.046104	1.33943	1.04776	1.20956	1.13378	0.88466	0.6958	1.031407	1.024211	1.053734	1.1283	0.87112	1.029685	1.046018	1.34023	1.037102	1.059667
TWAS21201123	1.03522	0.987678	1.24876	1.13766	1.055996	0.935524	0.61172	0.908556	0.973499	1.035193	1.1019	0.82408	0.969931	0.938674	1.27334	1.05416	1.03752
TWAS21201124	1.025429	0.88696	1.023913	0.56966	1.11704	0.89275	0.58795	0.6074	0.951313	1.099769	0.924548	0.69325	1.01871	0.64644	0.55454	0.987215	1.062595
TWAS21201202	1.043987	0.962088	1.065143	1.28896	1.15391	1.10554	0.982872	1.13485	1.008025	1.03834	1.095963	0.77918	1.049052	0.86898	1.29798	1.031733	1.029072
TWAS21201203	1.034275	1.067164	1.04799	1.21401	1.12266	0.89601	0.65555	0.945032	1.074727	1.047279	1.11898	0.8777	1.020365	1.064972	1.35691	1.0090282	1.060867
TWAS21201207	1.065049	1.03152	1.063251	1.35522	1.16491	1.083295	1.0046735	1.19155	1.074685	1.063576	1.14156	0.86456	1.061038	1.05097	1.32156	1.044152	1.054333
TWAS21201209	1.072164	0.903625	1.097799	0.65133	1.19115	1.22691	1.16589	1.12365	1.075569	1.073882	1.022763	0.74008	1.074785	0.73608	0.77839	1.090131	1.10887
TWAS21201211	1.0404	0.9931574	1.032929	1.33799	1.12147	1.024716	1.016717	1.16893	1.013464	1.074135	1.10906	0.85619	1.038358	0.99958172	1.31255	1.060751	1.051827
TWAS21201213	1.054869	0.98019	1.1029	1.27126	1.15817	1.063343	1.070721	1.1063	1.0046721	1.09223	1.097689	0.7986	1.062008	0.908648	1.32476	1.025488	1.016175
TWAS21201214	1.012999	0.62834	1.045016	0.70412	0.66298	1.17788	1.25628	1.091087	1.040122	1.060581	0.930563	0.6826	1.078507	0.6285	0.4128	0.9966428	1.01617
TWAS21201218	0.80618	0.964753	0.80219	1.10436	0.33425	0.71804	1.031389	1.039772	0.81396	0.68186	0.949747	0.923184	0.48874	0.980582	1.30012	0.85758	0.82135
TWAS21201223	1.033489	0.64369	1.10107	0.70149	0.69069	1.23492	1.18639	1.083745	0.9903549	1.088693	0.967572	0.58257	1.10236	0.58195	0.52875	1.042252	1.039654
TWAS21201302	0.977934	0.903419	1.025921	0.61151	0.61499	0.927431	0.64479	0.63275	0.925499	1.024891	0.88032	0.56677	1.027547	0.55281	0.42392	0.907204	0.9913601
TWAS21201303	1.066986	0.85536	1.087714	0.60603	1.19721	1.25637	1.18705	1.11752	1.066672	1.0697	1.0051352	0.72563	1.06985	0.69861	0.6062	1.081166	1.082398
TWAS21201304	0.88011	0.93145	1.11729	1.31641	0.46889	0.987352	0.881	0.967579	0.923108	0.989655	0.911892	0.74857	0.935953	0.919135	1.21287	0.905422	0.904019
TWAS21201305	1.05277	0.64607	1.11724	0.65172	0.67646	1.28562	1.27265	1.072847	1.058073	1.079624	0.9981077	0.69236	1.091134	0.65606	0.5727	1.02935	1.061
TWAS21201306	0.944027	0.9914271	0.9185	0.6075	0.26888	1.14003	1.14356	1.063561	0.948043	1.039647	0.907367	0.57653	1.023833	0.55906	0.61679	1.0023984	0.9908487
TWAS21201308	0.943235	0.927771	0.9912013	0.6429	0.64897	0.918986	0.56539	0.65144	0.87603	0.9926248	0.88876	0.56793	1.0092368	0.21584	0.45351	0.8809	0.969898
TWAS21201309	0.89004	0.964467	1.141	0.53057	0.53813	1.13123	1.046876	0.946739	0.82435	1.0010817	0.85161	0.65249	1.010217	0.51432	0.4998	0.944431	0.931914
TWAS21201311	1.04723	0.915067	1.053984	0.5682	1.14695	1.17527	1.12643	1.088098	1.05133	1.088663	0.958466	0.71052	1.055405	0.70561	0.57045	1.081984	1.078749
TWAS21201313	1.070209	0.84571	1.13574	0.71701	1.21545	1.26952	1.16712	1.10419	1.06392	1.1374	1.017313	0.76778	1.096889	0.71266	0.60474	1.052016	1.0999
TWAS21201314	1.062066	1.2403	1.12352	1.20132	1.15598	0.947904	0.66453	1.009283	1.024581	1.11681	1.12852	1.13834	1.059591	1.022259	1.32871	1.043176	1.042621
TWAS21201315	1.012077	1.32803	1.094922	1.21053	0.59153	0.84781	0.65286	1.022835	1.062017	1.051762	1.13109	1.1007	1.064654	1.029965	1.41824	1.021036	1.04899
TWAS21201316	1.0020098	0.934177	1.026644	0.26647	0.5889	1.22216	1.39496	1.064801	1.0042616	1.025279	0.908922	0.55384	1.06052	0.42888	0.56942	1.028368	1.021764
TWAS21201317	1.086668	0.69875	1.12175	0.65847	1.25305	1.25031	1.20685	1.10756	1.091768	1.11806	1.047435	0.76585	1.13177	0.76168	0.30892	1.037464	1.078236
TWAS21201321	1.055914	0.85679	1.067717	0.61144	1.16033	1.21676	0.967617	1.085554	1.0083974	1.068217	0.984218	0.72905	1.066313	0.68135	0.5951	1.071129	1.08029
TWAS21201323	0.88753	0.4616	0.79173	0.41796	0.55823	1.0095163	0.89988	0.943072	0.8887	0.99902114	0.78566	0.48344	1.0095124	0.51483	0.44446	0.96874	0.8823
TWAS21201324	1.012541	0.81428	1.019475	0.59443	1.12915	0.87305	0.60734	0.62175	0.948082	1.040538	0.929281	0.68944	1.039407	0.652	0.58593	0.906145	1.048652
TWAS21201401	1.032424	1.051699	1.037986	1.1889	1.11808	0.78933	0.69192	1.032092	1.065436	1.058421	1.1201	0.86634	1.035943	1.046643	1.3351	1.030653	1.080669
TWAS21201402	1.025172	1.0064758	1.16481	1.14904	1.039281	0.88092	0.60654	0.98823	0.965171	1.015923	1.096089	0.83833	0.965157	0.993357	1.29848	1.016638	1.028755
TWAS21201403	1.052267	1.074746	1.061051	1.19582	1.13042	0.903443	0.67108	1.016115	1.032265	1.040461	1.12589	0.86823	1.065848	1.050405	1.33216	1.021049	1.077404
TWAS21201405	0.9923099	1.58478	0.953135	1.16895	0.68715	0.782	0.77565	1.049755	0.9944756	1.0304	1.080949	1.084269	0.974337	1.31106	1.39534	1.0042642	1.011588
TWAS21201406	1.023906	1.017811	1.20726	1.34646	1.074019	1.06651	1.023477	1.19332	1.034795	1.042246	1.099602	0.83786	0.9935473	1.0042203	1.29165	1.076865	1.028205
TWAS21201407	1.0048202	1.036679	1.047775	1.18819	0.61842	0.80633	0.7373	1.059187	0.985204	1.037444	1.095313	0.87997	1.0074235	0.9987837	1.39936	1.026026	0.9928389
TWAS21201409	1.064804	0.86846	1.086484	0.60991	1.19169	1.2445	1.15636	1.10058	1.054141	1.077086	1.0031764	0.72413	1.066083	0.68287	0.59617	1.073347	1.094756
TWAS21201411	1.052899	1.024141	1.049823	1.3437	1.15096	1.076261	0.976236	1.15551	1.041656	1.052426	1.12872	0.85545	1.043422	1.020333	1.305	1.062364	1.045214
TWAS21201412	1.032906	0.98318	1.037156	1.32513	1.13819	1.022201	1.036734	1.14399	1.046206	1.021009	1.094249	0.79978	0.9957268	1.0083666	1.25172	1.013504	0.984987
TWAS21201413	1.064343	1.19863	1.133	1.21659	1.17118	0.955833	0.71369	1.028428	1.02159	1.083262	1.13815	0.8514	1.067131	1.020955	1.31437	1.014325	1.039062
TWAS21201415	1.03717	0.926823	1.23985	1.3576	1.053854	1.083638	1.011565	1.14332	0.957041	1.046191	1.095291	0.80159	0.9913963	0.89485	1.21723	1.051196	1.026564
TWAS21201418	0.9981227	1.020376	0.961387	1.11733	0.57043	0.52417	0.65542	0.981691	0.97195	1.048632	0.986572	0.77885	1.019746	0.981248	1.30094	1.030996	0.981363
TWAS21201419	0.973256	1.24547	1.039304	1.1479	0.65801	0.73225	0.70783	0.97989	0.95189	1.018333	1.049745	0.82181	1.020592	0.974727	1.35838	0.9952675	0.953477
TWAS21201421	0.90631	0.52855	0.88751	0.62502	0.56069	0.46757	0.63966	0.62467	0.86	0.987683	0.8105	0.5113	0.984084	0.49943	0.3939	0.76123	0.920118
TWAS21201422	1.033849	0.946604	1.06314	0.61751	1.13467	0.966186	0.63843	0.59395	0.901129	1.065302	0.955989	0.69494	1.04826	0.61947	0.59507	0.969211	1.054912
TWAS21201503	1.04223	0.9940862	1.069759	1.37564	0.58242	0.99906218	1.053682	1.16647	1.018197	1.043498	1.11616	0.84771	1.050993	0.976271	1.35336	1.058389	0.987522
TWAS21201504	1.069332	1.021826	1.092468	1.36784	1.20287	1.14268	1.30661	1.20686	1.11427	1.069143	1.1456	0.87336	1.077754	1.02646	1.33048	1.077827	1.055189
TWAS21201505	1.05004	1.15534	1.069016	0.6074	1.13902	0.94962	0.67271	0.66695	0.930972	1.087999	0.976445	0.68758	1.061066	0.59615	0.58	0.9970884	1.071351
TWAS21201507	0.91429	1.22376	1.047393	0.54183	0.51045	1.13156	0.959436	0.9925597	0.8867	1.0099926	0.89136	0.58426	0.96132	0.5162	0.48637	1.026161	0.947429
TWAS21201508	1.052902	1.037209	1.083479	1.19039	1.13485	0.87852	0.689	0.9957286	1.015671	1.056728	1.12821	0.84533	1.038645	0.9939755	1.30751	1.062334	1.039414
TWAS21201511	1.070471	0.86674	1.078751	0.63964	1.17499	1.21299	1.019165	1.095974	1.0099101	1.097521	1.0081961	0.73163	1.065242	0.73445	0.5772	1.079056	1.085809
TWAS21201512	1.024804	0.9934187	1.18107	1.36489	1.056595	1.063064	1.0036984	1.20862	0.976003	1.019718	1.086065	0.83755	0.9958472	0.976594	1.26574	1.046355	1.048026
TWAS21201513	1.069614	0.87021	1.10267	0.62727	1.18691	1.21448	1.070701	1.095326	1.0055123	1.069951	1.0074229	0.72568	1.087788	0.68641	0.73404	1.058302	1.093834
TWAS21201514	1.0086899	0.930069	1.051751	0.68605	0.68878	1.23579	1.22398	1.081936	1.016281	1.053156	0.917817	0.61326	1.066914	0.65128	0.58407	1.019948	1.027941
TWAS21201515	1.072368	1.2238	1.13145	1.36007	1.18849	1.078894	1.15177	1.12841	1.042515	1.11939	1.13326	0.87401	1.090952	1.034859	1.34695	1.041817	1.063028
TWAS21201516	1.068713	1.019707	1.084686	1.35688	1.17515	1.093559	1.12448	1.18048	1.10082	1.090911	1.13341	0.86381	1.058477	1.017575	1.31433	1.091513	1.041461
TWAS21201517	1.023553	0.931623	1.20033	1.23807	1.031101	1.083068	0.910379	1.10718	0.931303	1.017419	1.06569	0.75405	1.0042948	0.75667	1.25618	1.031358	1.034709
TWAS21201518	1.061105	1.031153	1.091414	1.3693	1.16786	1.050609	1.18606	1.17518	1.068965	1.047489	1.12662	0.84944	1.062187	0.9901323	1.35386	1.063205	1.020897
TWAS21201519	0.952961	0.935057	0.9917613	0.5947	0.624	1.13227	1.15383	1.018552	0.8834	1.012871	0.84852	0.64252	1.03602	0.56074	0.45064	0.970354	0.961844
TWAS21201521	1.064907	1.041535	1.09689	1.3534	1.17461	1.0676	1.07811	1.17173	1.047059	1.055716	1.13196	0.87194	1.065363	1.037424	1.31875	1.071458	1.05454
TWAS21201522	1.057876	0.912708	1.082449	0.6205	1.17331	1.16285	1.076313	1.07326	0.9612	1.068226	0.9934358	0.70702	1.064235	0.65209	0.58364	1.089447	1.091845
TWAS21201603	0.9990959	0.66371	1.054141	0.63807	0.632	1.19867	1.17383	1.11275	1.012877	1.079417	0.921131	0.56772	1.043072	0.6331	0.444	1.012334	1.038075
TWAS21201604	1.063172	0.9983759	1.084733	1.35021	1.17471	1.13146	1.12989	1.18684	1.098701	1.077367	1.12983	0.86314	1.050498	1.0019371	1.30338	1.079539	1.035779
TWAS21201605	1.062148	1.025334	1.088671	1.19932	1.12339	0.950392	0.67541	0.984044	1.021793	1.056203	1.12691	0.85518	1.056271	0.983815	1.30663	1.041419	1.054466
TWAS21201606	1.070744	0.989806	1.088624	0.60798	1.17846	1.22373	1.074463	1.10066	1.000011576	1.071139	1.0051573	0.71626	1.077831	0.667	0.74085	1.087923	1.081429
TWAS21201607	1.040049	0.955592	1.058458	0.6137	1.15537	0.981472	0.56626	0.62903	0.978152	1.065102	0.970218	0.66954	1.047632	0.62613	0.56813	0.974534	1.065301
TWAS21201608	1.059607	1.37353	1.085153	1.2299	1.17161	1.014018	0.72608	1.049936	1.093306	1.10378	1.13493	0.88277	1.069424	1.077914	1.34934	1.037198	1.063858
TWAS21201611	1.050162	0.79765	1.24634	0.54689	1.11403	1.20942	1.11261	1.053449	1.016376	1.045276	0.942055	0.68883	1.020134	0.65461	0.53868	1.087305	1.078542
TWAS21201613	1.045923	0.980535	1.24756	1.3903	1.070862	1.07925	1.12463	1.19374	1.063932	1.043319	1.11083	0.83792	1.025842	0.975561	1.27853	1.081817	1.042439
TWAS21201614	1.038063	0.976779	1.23898	1.33902	1.069748	1.074719	1.047263	1.13301	1.02463	1.029423	1.097783	0.89489	1.0098912	0.951278	1.25018	1.065909	1.044693
TWAS21201615	1.04998	1.049933	1.05961	1.35291	1.16613	1.044947	1.1071	1.18149	1.087569	1.03864	1.12298	0.8795	1.040914	1.05281	1.31697	1.046867	1.045273
TWAS21201616	1.052	0.6687	1.1158	0.67227	1.18765	0.971111	0.6385	0.70476	1.0021953	1.092042	1.00087574	0.72014	1.07534	0.65427	0.75895	0.974359	1.059591
TWAS21201619	1.070932	1.031308	1.083956	1.34267	1.1745	1.076568	1.23429	1.20589	1.10139	1.062209	1.12954	0.87201	1.064979	1.019375	1.31247	1.079821	1.047931
TWAS21201621	1.050699	0.9974857	1.07529	1.19121	1.14498	0.96208	0.69333	0.962514	1.072241	1.065861	1.12374	0.84531	1.029313	0.986659	1.30488	1.052928	1.039343
TWAS21210103	1.033942	0.903625	1.039655	0.60625	1.14072	0.951921	0.64028	0.6004	0.97338	1.060953	0.955503	0.6978	1.04869	0.66093	0.57977	0.922775	1.051599
TWAS21210104	1.039271	1.054096	1.05213	1.36578	1.14414	1.013911	1.13698	1.18777	1.11322	1.048111	1.1049	0.925697	1.055008	1.048305	1.33233	1.068782	1.055122
TWAS21210105	1.05205	1.029526	1.080188	1.36123	1.16226	1.075115	1.11204	1.18485	1.11458	1.071389	1.12056	0.86426	1.050955	1.017978	1.31383	1.07927	1.047465
TWAS21210106	1.066716	1.042763	1.093095	1.22595	1.15835	0.916854	0.69365	1.030921	1.03894	1.084255	1.14447	0.85167	1.062357	1.023246	1.34149	1.067604	1.066908
TWAS21210107	1.041538	1.019061	1.023183	1.233	1.12862	0.81298	0.70848	1.060297	1.097619	1.078839	1.13339	0.87964	0.9970615	1.066907	1.34163	1.042968	1.061441
TWAS21210108	0.88471	0.963781	0.936689	1.1114	0.48047	0.61098	0.69966	0.944992	1.026125	1.033297	0.960017	0.83777	0.968175	0.93878	1.21085	0.964229	0.99969132
TWAS21210109	1.015056	1.024116	1.067891	1.39032	0.6	1.016399	1.20275	1.18142	1.079031	1.050758	1.099695	0.86391	1.058208	1.021401	1.37102	1.052614	0.974369
TWAS21210111	1.07126	0.960492	1.091574	1.18333	1.11434	0.933994	0.67581	0.944796	1.02379	1.1294	1.14416	0.85124	1.043507	0.963991	1.30161	1.074831	1.064219
TWAS21210112	1.037732	0.949543	1.052851	0.63681	1.14746	0.923024	0.58312	0.61011	0.945081	1.035247	0.976367	0.70927	1.046824	0.65449	0.59274	0.942055	1.072754
TWAS21210113	1.036964	0.87558	1.046301	0.27271	1.16713	0.92089	0.64193	0.64285	0.9915341	1.039927	0.968329	0.71907	1.033758	0.69345	0.72145	0.933145	1.062242
TWAS21210114	1.075865	0.81981	1.099666	0.63029	1.21377	1.10724	1.030756	1.075324	1.12706	1.05665	1.0019338	0.74181	1.074379	0.76155	0.73452	1.090952	1.11586
TWAS21210117	1.05493	1.013287	1.07887	1.40232	0.61658	1.083	1.053786	1.16817	1.042344	1.082684	1.11293	0.84939	1.056669	1.0040397	1.37413	1.068852	1.0027692
TWAS21210118	0.912381	1.021455	0.916863	1.3243	0.55205	0.9904106	0.981643	1.11402	0.98029	0.988495	0.9927002	0.83491	0.984402	0.97363	1.30242	0.970456	0.921568
TWAS21210119	1.081024	0.86518	1.098876	0.59722	1.20701	1.25614	1.15878	1.12912	1.065844	1.08295	1.025785	0.74123	1.090051	0.68676	0.62172	1.090567	1.099334
TWAS21210121	1.022029	1.019978	1.035241	0.63019	0.63598	1.21905	1.036207	1.11764	0.978951	1.033244	0.971422	0.59626	1.085276	0.65584	0.55659	0.9989444	1.03946
TWAS21210122	1.07064	0.8592	1.09159	0.62938	1.19933	1.25044	1.2052	1.11141	1.0645	1.071898	1.0064861	0.73397	1.069103	0.69337	0.72493	1.079003	1.089301
TWAS21210203	1.065815	1.0041302	1.10022	1.36527	1.15738	1.069326	1.076819	1.15666	1.033354	1.064452	1.12432	0.86404	1.058091	1.0083327	1.30433	1.068449	1.04004
TWAS21210204	1.060289	0.977639	1.087712	1.3818	1.1441	1.084421	1.04876	1.16735	1.032694	1.074657	1.12907	0.84593	1.066547	0.978625	1.29154	1.066881	1.057654
TWAS21210206	1.065957	0.78445	1.12483	0.69796	1.17421	1.2264	1.11972	1.057584	1.041199	1.11248	1.011388	0.72968	1.097613	0.66699	0.59886	1.045493	1.096991
TWAS21210207	1.076801	1.30473	1.11325	1.34524	1.19304	1.065506	1.099809	1.16331	1.10272	1.11617	1.14949	0.89362	1.079571	1.092078	1.38032	1.065495	1.10247
TWAS21210208	1.076328	0.86792	1.097944	0.67893	1.20545	1.25446	1.15864	1.11862	1.062954	1.067839	1.014976	0.7372	1.075853	0.69753	0.63623	1.089506	1.091518
TWAS21210209	0.9900323	1.088896	1.028653	1.15636	0.55326	0.81093	0.73506	1.016907	1.030177	1.024805	1.083352	0.915402	1.018344	1.23232	1.38554	1.008869	0.987498
TWAS21210211	1.028277	1.021737	1.056236	0.62615	0.59042	1.25639	1.20493	1.084883	0.96177	1.096775	0.957271	0.66669	1.071131	0.62926	0.50117	1.049086	1.055388
TWAS21210212	0.86262	0.911051	1.026779	1.23388	0.51235	0.80633	0.910345	0.934593	0.968752	0.942433	0.86919	0.72804	0.955401	0.84766	1.15185	1.032213	0.89384
TWAS21210213	1.050768	1.051301	1.053723	1.23025	1.14633	0.87265	0.69316	1.051792	1.086348	1.07837	1.12553	0.88124	1.032427	1.054003	1.35871	1.06124	1.086701
TWAS21210214	0.982616	1.033605	1.01728	1.16062	0.57993	0.81291	0.71248	0.959002	1.042153	1.042418	1.073966	0.85868	1.0032075	0.9987423	1.37616	0.996809	0.952346
TWAS21210217	1.052363	1.084047	1.070849	0.62441	1.15958	0.985029	0.66825	0.66181	0.930716	1.042252	0.981256	0.70366	1.054687	0.65021	0.5631	0.9986166	1.072414
TWAS21210218	1.046403	0.949543	1.04838	0.60978	1.15961	0.943276	0.63019	0.65179	0.945902	1.055419	0.974494	0.71236	1.046481	0.63497	0.59603	0.981837	1.064355
TWAS21210219	1.063761	1.061713	1.055888	1.22567	1.14863	0.87748	0.68206	1.069027	1.036931	1.049912	1.13878	0.85569	1.050501	1.15868	1.34662	1.028449	1.054698
TWAS21210221	0.76629	0.50147	0.953274	0.49718	0.50778	1.011554	1.067716	0.80706	0.80352	0.89376	0.78198	0.48335	0.926041	0.48481	0.34461	0.949474	0.85963
TWAS21210222	0.930812	1.016942	0.93776	1.30872	0.5912	0.9772	1.0058551	1.085039	1.0072807	1.0027605	1.013322	0.85505	1.0076686	0.975163	1.30381	0.960291	0.932221
TWAS21210301	1.041336	1.057053	1.068868	0.63604	1.15466	0.945349	0.65733	0.6768	0.930924	1.065373	0.968242	0.68546	1.074989	0.65415	0.48441	0.992501	1.071024
TWAS21210302	0.87088	0.97411	0.85141	1.26429	0.5832	0.908979	0.900366	1.021492	0.956331	0.997068	0.928923	0.79477	0.941698	0.919525	1.25126	0.917743	0.950534
TWAS21210303	0.87053	0.97339	0.926272	1.038773	0.57042	0.61959	0.59696	0.95855	0.90061	0.960364	0.89296	0.84503	0.988857	0.942528	1.22806	0.955184	0.88131
TWAS21210304	1.056404	1.028618	1.055634	1.35767	1.15585	1.06629	0.9988403	1.1839	1.049341	1.083284	1.12399	0.88951	1.05678	1.039135	1.31652	1.072926	1.06396
TWAS21210305	0.977695	1.016775	0.967712	1.35267	0.58184	0.928807	1.060818	1.13861	1.044117	1.044655	1.055174	0.83964	1.013562	1.036977	1.35056	1.012206	0.965683
TWAS21210306	0.988715	1.014377	1.029357	0.62886	0.66586	0.935434	0.6348	0.61311	0.88426	1.035561	0.909318	0.62917	1.038803	0.54916	0.50153	0.919018	1.0037896
TWAS21210307	0.989928	1.063732	0.953308	1.40673	0.66306	0.965697	1.12384	1.16975	1.015735	1.031104	1.073356	1.040684	1.0022169	1.13614	1.37788	1.014029	0.981686
TWAS21210308	0.980257	0.62054	1.04323	0.66566	0.63171	0.86925	0.64904	0.63001	0.919884	1.010573	0.922829	0.67587	1.043435	0.59302	0.49679	0.920458	0.976425
TWAS21210309	1.072954	0.989807	1.10464	1.37067	1.18347	1.13462	1.04591	1.19502	1.058026	1.049474	1.144	0.86883	1.066931	1.0061074	1.31436	1.07353	1.041941
TWAS21210311	1.019899	1.031403	1.064369	1.20971	0.62226	0.84214	0.72272	1.0056191	1.065931	1.024422	1.1015	0.84974	1.02565	1.0070644	1.38629	1.027525	0.982093
TWAS21210312	1.022908	1.033405	1.056107	1.37057	0.59261	1.0050374	1.060766	1.14948	1.01264	1.047475	1.07539	0.85718	1.0463	1.021147	1.37394	1.048576	0.970712
TWAS21210313	1.074287	0.981727	1.10163	1.39093	1.17623	1.14442	1.031331	1.16363	1.052367	1.077219	1.14523	0.85582	1.059975	0.9915303	1.29861	1.075039	1.042768
TWAS21210314	0.982237	1.039465	1.011854	0.60292	0.65729	0.84227	0.61178	0.56245	0.85743	1.06635	0.923802	0.60483	1.052332	0.21418	0.5411	0.953294	1.00017773
TWAS21210316	1.058361	0.984045	1.2542	1.20574	1.096028	0.964691	0.61881	0.922193	1.053088	1.084654	1.13003	0.8427	0.9955711	0.963849	1.29815	1.067504	1.057661
TWAS21210317	1.046457	0.962354	1.061689	1.30061	1.14066	1.12218	0.9975087	1.11787	0.9915299	1.073851	1.10412	0.79022	1.043082	0.81135	1.32086	1.059408	1.054533
TWAS21210318	1.06241	1.044237	1.08796	1.22592	1.14893	0.952794	0.65445	1.0021185	1.031609	1.077129	1.13357	0.84769	1.047516	0.9953525	1.32548	1.067224	1.065007
TWAS21210319	1.060988	0.81943	1.068715	0.61061	1.1856	1.18956	1.003735	1.10085	1.017911	1.076446	1.0013903	0.74434	1.06069	0.75486	0.62406	1.066964	1.075001
TWAS21210321	1.052347	0.940884	1.060539	0.6233	1.15464	0.967409	0.6402	0.67618	0.956964	1.07615	0.989344	0.72659	1.057148	0.66336	0.30978	0.935787	1.065764
TWAS21210322	1.0063868	1.037651	1.057269	1.38777	0.60718	1.016733	1.08475	1.16713	0.9965603	1.031335	1.076044	1.090686	1.027031	0.987596	1.35674	1.031537	0.957266
TWAS21210323	1.076954	0.914528	1.081295	0.6055	1.20907	1.22935	1.03307	1.10816	1.077216	1.083798	1.021172	0.7722	1.074529	0.80589	0.59673	1.067656	1.086818
