itraconazole_alpha	methotrexate_alpha	tamoxifen_alpha	beauvericin_alpha	benomyl_alpha	bisantrene_alpha	camptothecin_alpha	cisplatin_alpha	colchicine_alpha	cycloheximide_alpha	fluconazole_alpha	imatinib_alpha	ketoconazole_alpha	miconazole_alpha	mitoxantrone_alpha	valinomycin_alpha
TWAS21160103	0.569016101602204	1.04186416573014	0.598156122885359	0.627783468756527	0.989915364648082	0.610229838188346	0.630528399089001	0.96914837541895	1.02940158529672	0.94449472396543	0.645506171120548	1.05922286646312	0.624163343245582	0.457408825547743	0.928874479109688	1.02741946712548
TWAS21160106	0.799873634925924	1.78300543389023	0.541468581091137	1.02765628315763	1.11133089501232	0.909503018454486	1.00582950125165	0.902283117299628	1.02266889565951	0.897466649126631	0.65599413112969	0.986670213082626	0.582229959469075	0.513708594073324	1.02914078471175	1.02018672456159
TWAS21160108	0.955386391736706	1.01262586657301	0.590111566013499	1.10068844745717	0.967330161311273	0.533236472801274	0.653866322843851	0.948328434178939	1.0381306558773	0.92747776136708	0.667404346215463	1.00270183153003	0.634843812392054	0.551469986866097	0.966791238291342	1.03367186410018
TWAS21160113	0.558324220470528	1.01417619720235	0.586925320089306	1.11194012849137	0.899118710226151	0.660549657508239	0.638583861119971	0.951735715587552	1.05110227669689	0.944012469433939	0.704120532798712	1.03450737382482	0.696649883810999	0.592222171595207	0.911723887851035	1.01756978934099
TWAS21160116	1.02318837851701	0.997296038173579	0.565366136007492	1.10941492590693	1.1343651619036	1.11282193663148	1.00760836317605	0.989502265850364	1.05567450812459	0.937624504124647	0.694512548058145	1.01499367067759	0.650146115584251	0.526025514933907	1.03433457410013	1.02489941318475
TWAS21160118	1.04596458616334	0.996281308834394	1.16298467624699	1.0876575868068	0.892522103858345	0.605066609470699	0.981855532518291	1.02998403279235	1.01862396034413	1.07445485093301	0.828674245132385	0.989887752913419	0.989556969566979	1.27243869307214	0.997746478873239	1.00669478801744
TWAS21160119	0.865757258114242	0.996803157001039	0.647944107421514	1.09688710970294	1.12609506101986	0.984985272703989	1.00871685172625	1.0226615378048	1.00124363832986	0.930735700767906	0.673689602671309	1.00462641047654	0.723662804209967	0.177135457921673	1.01550895732641	1.02708494400782
TWAS21160121	0.963118438252623	1.00779824932674	1.2655206511276	1.09729832985621	1.0472951461329	1.0315263518651	1.09861863863991	1.03522508923789	1.02301644674005	1.06034841169662	0.820267582580164	0.991782248307945	0.933960589251001	1.20739897296832	1.01875400306387	0.987448639051924
TWAS21160122	1.03463368895473	1.01291524181729	1.34299604456561	0.618627574578061	1.04784342152954	1.10369029421498	1.13727602943726	1.0557670942528	1.03030694013269	1.06594130671163	0.840382069748018	1.02460425957735	0.973718423499378	1.32656759695542	1.02310816773563	0.968780040027105
TWAS21160203	0.983058810782132	1.00532231880484	1.27589936726242	1.09405503154347	0.995861145204589	1.06607035772932	1.10543197837446	1.02882907118158	1.01515805362671	1.0575423179455	0.810004987922502	0.990122232123342	0.950351489744869	1.22335804876955	1.01560920841483	0.978693911558716
TWAS21160205	1.02675836258199	0.998868682646959	1.26978261798804	1.10571785458155	0.994811708327199	1.01326329487868	1.13012049337215	0.984156807614307	0.989880836471924	1.07424804441679	0.831428015065234	1.00290760908284	0.997742114737047	1.25403346457628	1.01178811784318	0.997401104720471
TWAS21160206	0.874900864284266	0.991475035717148	0.616805684566891	1.11131019459363	1.12784145829699	0.974391158178637	1.03203368492524	0.992292640145603	1.00481038084146	0.951150540118727	0.698170056062956	1.01350226090729	0.655130302758825	0.689418765294719	1.01412843085019	1.01838431180245
TWAS21160209	0.907909778819183	0.991714709678885	0.576525610111556	1.09910929580237	1.13640493161678	0.935426784720619	1.03728049422159	0.955883076620245	1.00739382904385	0.93603055573431	0.710424608116651	1.00218512111382	0.609165206133859	0.468556589810465	1.0265356414168	1.01493528861769
TWAS21160211	0.916684857880945	1.01166807706634	0.664349338195884	1.10026037433339	1.16526571093897	0.997287573836978	1.03169730067151	0.941053963346948	0.98405149150927	0.954598444813739	0.678440949460627	1.00344905422716	0.620792604365706	0.531338275770139	1.00263532637825	1.00346856140162
TWAS21160213	0.926854163242057	1.02163238234316	0.561973645479324	1.1093154476331	0.934810407245008	0.636805345831406	0.622297744153953	0.901643621433787	0.996250769342513	0.951629954852496	0.689426462324198	1.012450924549	0.65914017133879	0.0830985484752682	0.943195762786377	1.01850818274608
TWAS21160214	1.04921476644989	1.0105508995053	0.47921033216721	1.1017605352689	0.915075310664305	0.663257110482894	0.538722060892993	0.858817633632062	1.04591935376823	0.930451017528402	0.649357894706467	1.02823993605399	0.55815210647665	0.473958448558954	0.967251139110469	1.0430827594897
TWAS21160216	1.20803970501175	0.953229246262103	1.13861503162736	1.11516796559507	0.895208255357885	0.967328589661311	1.02951219942085	1.01490285771161	1.04280927265884	1.00222184667288	0.892222292493725	1.10730596684544	0.966447315899319	1.22174610399238	1.09728536577527	1.04311678536215
