itraconazole_alpha	methotrexate_alpha	tamoxifen_alpha	beauvericin_alpha	benomyl_alpha	bisantrene_alpha	camptothecin_alpha	cisplatin_alpha	colchicine_alpha	cycloheximide_alpha	fluconazole_alpha	imatinib_alpha	ketoconazole_alpha	miconazole_alpha	mitoxantrone_alpha	valinomycin_alpha
TWAS21160421	0.611377987425019	1.04021642994641	0.26383180433438	1.11755660764557	0.897529129983217	0.639761295034174	0.664782153778564	0.905751232737342	1.04221463021734	0.94886572749327	0.678973807583141	1.0269034447277	0.646245329664507	0.556759871051531	0.904690471648486	1.02751234664246
TWAS21160422	0.793384846409238	1.04448072184341	0.588731101930666	1.12639454879648	1.17220125421787	1.01649863710567	1.02010000476569	0.938717692582995	1.05967486770534	0.953993322425195	0.689231125759123	1.02620756548854	0.652058732008347	0.519245450867122	0.976342546692096	1.01660236097964
TWAS21160423	0.933642703658211	1.31428644017945	1.33645830585058	1.01511185115046	1.09716045727396	0.977400615027424	1.13994072519297	0.936227304129791	1.02692674880713	1.06600258557764	0.790662996436281	0.995554878054739	0.906554722685561	1.21199684571254	1.04322292350071	1.006603678634
TWAS21160502	0.837332402912168	1.00417290160796	0.57680825736345	1.12513480533922	1.17700454140063	1.06665074502106	1.03117221871863	0.982936162908288	1.0069137880207	0.943372428436556	0.685977259412118	1.01142440265842	0.622893958108658	0.532980196209404	1.02660096500099	1.03088301695282
TWAS21160504	1.03365281847627	0.969383871991227	1.14577552070902	1.0743826210818	0.871825397966529	0.630209127133615	0.989443474710062	0.970823616019692	1.02616078164106	1.06419322093361	0.917901999633833	0.99378283637242	1.09361115983747	1.2913507041997	0.995696104735147	1.02079385300233
TWAS21160512	0.998774808931928	0.971295387867949	1.29024016594216	1.08762775466166	0.987655962549043	1.03493409136886	1.00726091915923	1.04294342181619	1.04696850689099	1.06669503284747	0.927385109844553	0.98105037814715	0.984200733784976	1.26685706199182	1.02754590430023	1.0192070069532
TWAS21160517	0.651712095224319	0.953362195449567	0.60337666094935	0.650275877745862	1.33578557996322	1.21362443429563	1.05957926060631	1.04944721125829	1.09327044285094	0.998797297018041	0.567388563989172	1.05856977537145	0.586410696203839	0.605763468413548	1.08672893719907	1.17025893244612
TWAS21160522	0.820022667386085	0.99016604669177	0.569063680890404	1.10935062982408	1.11852416474679	0.966861080897446	1.0464852704813	0.963001344627059	1.01298759384079	0.941389295702808	0.69722671858659	1.00278251204502	0.654737264821111	0.560384983951072	1.01077224225364	1.01947568109215
TWAS21160524	1.05368959493304	0.998298325208344	0.551418385663066	1.1015711391521	0.814586734142414	0.763250106470152	0.828952121227238	0.984532496722752	1.00589950880538	0.940148531635723	0.654119355580745	1.00178851378754	0.619115849687241	0.536609565407778	1.02396109612984	1.0375042842111
TWAS21160602	0.965409590360977	0.909051182979883	1.0156050180537	1.06074219700435	1.12506204439946	0.845672463965586	0.953013654634108	0.915218639597466	1.08630740931785	0.935355088614001	0.698741593592152	0.988615947600463	0.879204663792348	1.08992788250981	1.02667471216265	1.01733934150211
TWAS21160604	1.5374733662196	1.05131716692517	1.17330773362681	0.583358812436559	0.790544674973451	0.712497112478744	1.03258853507946	1.05590738143868	1.04287626141441	1.09116098432966	0.867906389045828	1.00842679094903	1.04147076914024	1.37253179056535	1.00145051971407	0.956407673073352
TWAS21160605	0.999235202586337	1.00227739674291	1.27339713569206	1.1042730458954	1.04626174577756	1.01434231199202	1.11241200108771	1.04935870320573	0.992929872798139	1.07150950237182	0.817407922168172	0.999452367284044	0.95634328640058	1.22780199111702	1.00976202525909	0.980798863945373
TWAS21160606	1.00885126107237	0.990779857359472	1.15515879450641	1.08331697547459	0.889084234912128	0.626169349829641	0.970762579667514	1.04051817903368	1.0017932006308	1.07439364499559	0.824227458633583	0.983594727174623	0.994402293324382	1.26000081552223	0.992939094713425	0.989517694461751
TWAS21160607	0.918427209717542	1.00959189730444	0.554635428321048	1.09591054678028	1.12650724799151	0.998350324738856	1.01229766433322	0.933285615711799	1.02144858714957	0.934381217295562	0.67549614311167	1.0168160143958	0.618309897396191	0.554354552850933	1.01754254561184	1.02180623524819
TWAS21160608	0.60219230514159	1.04384610283181	0.661016949152542	1.13015509090392	0.887539672764825	0.680637795946983	0.656459910375079	0.944245625337515	1.04357135413213	0.95810082329869	0.706369432786047	1.01663177042378	0.666284544911938	0.561718979450692	0.927161277486713	1.00129889816297
TWAS21160612	0.94414370171162	1.01864771877899	1.27304790057054	1.08452367985156	1.02240374250204	0.981647129083267	1.11496625212685	0.973106870142992	1.00130427923783	1.07455143686688	0.782905584831674	1.01283808908537	0.902118960783356	1.22196597793712	1.01469356480456	0.981167297052648
TWAS21160613	0.956365557468518	1.00573504770569	1.2304921047126	1.08827712487548	1.0070536480316	0.938079526762596	1.08853623847664	0.956595400829547	0.998255301752184	1.0468525374899	0.735661900895765	1.00881849955951	0.812234768438812	1.25363958641631	1.00808338467621	0.998584471993659
TWAS21160615	1.21758798839711	1.04583102426614	1.26532805062667	1.11883361449853	1.06776285025295	1.11261442231608	1.07019031104429	1.04199224906124	1.00518422827917	1.04538881241656	0.82720901284202	1.02242390427901	0.997178312049144	1.24847695652869	0.983812223676399	0.980918088252313
TWAS21160617	0.615149531951443	1.0421082288307	0.632298431946845	0.594547373713955	1.19021974657193	1.18254040458882	1.04558594357591	0.95000405977952	1.01744922585385	0.929982009796297	0.526362642984946	1.05905365072005	0.643548423387069	0.555563707723266	1.0108224917655	1.0194047678442
TWAS21160621	1.0337177252769	1.01620136444157	1.36438027015044	0.665057995917709	1.02518291648874	1.17642732070506	1.11781333834596	1.03424180323682	1.08373090384549	1.08035044776485	1.32772546079018	1.05019808716653	0.936867505327615	1.34121050771202	1.05425177399879	0.957137982677844
TWAS21160623	0.596315640040705	1.04395630127804	0.66263255822122	0.635869676572088	1.16667821220438	1.09374618875296	1.01426735757766	1.03212716612988	1.02762440642114	0.97266898032738	0.56175708123603	1.04646184557534	0.567903860470063	0.453973795206878	1.01837594287203	1.00803081585323
TWAS21160624	1.0001132007867	1.11549039565151	1.22196803997267	0.549535679903612	0.826365742882624	0.591183725861163	1.04431761581425	0.964199020763977	1.0489736133888	1.0107284815148	0.914186913201574	0.985920873634454	0.962355324472829	1.30173029863352	1.10168974322124	0.971656491720593
TWAS21160702	1.04183359939612	1.02506975056389	0.602073755355215	0.614966724382797	1.20908948338252	1.20817282716108	1.09670942336545	0.950097235305054	1.02218427619729	0.918257380726586	0.664675397086508	1.05699230347538	0.594521305182954	0.510288569356701	1.02373960267735	1.02069769893383
TWAS21160707	1.03023109057233	1.26381466717515	1.31122661467381	1.04146521547028	1.02344555428868	0.948814408706398	1.10926010637208	1.01369786855937	1.00194192938634	1.05537961256997	0.818868023903971	0.981071016484454	0.95931506755788	1.24247392635494	1.02968196639126	0.997643545254953
TWAS21160708	0.654404035068641	1.05025503995194	0.694620081094937	0.643663875468005	0.898020268555775	0.613483716281647	0.685557747777139	0.982551642353721	1.03231980197507	0.953054006328098	0.550503088961042	1.07685272931587	0.564868181888797	0.493343068868555	1.07257116520893	1.02739766036446
TWAS21160713	0.598566916315766	1.03438695546918	0.593744221821072	1.12567026875561	0.889159040264733	0.646384027540826	0.62358583538409	0.94772809152826	1.04861199802517	0.942559421124164	0.714807197061397	1.03238544194372	0.628646805298483	0.692733362180544	0.93629182448442	1.01613791762533
TWAS21160716	0.996940488565732	1.01731286035261	1.28266080010348	1.09614683405244	1.02018396437319	1.09096328680014	1.10747939938341	1.03242575951153	1.02384150530962	1.05830600176034	0.8082771782381	1.00458176834887	0.964128540723653	1.23198764197342	1.00997528207214	0.994762086429323
TWAS21160718	0.862359188670959	1.00091875895132	0.62273425296998	1.1283808119497	1.15610344642751	0.955032532718445	1.0447991378524	1.01847768130443	0.988988058014409	0.94816046026344	0.698200379728623	1.01338360019974	0.734696833055762	0.596864182600756	1.0086007874808	1.0166128921535
TWAS21160722	0.901577445554657	1.00132585346361	0.272619525641249	1.08655970608147	0.874016763753669	0.605353460700617	0.657136428090635	0.921974445071646	1.03157024889577	0.933247594162753	0.666214693210893	1.01337492265047	0.629940428734649	0.560359794148399	0.90425339998487	1.02874783954748
TWAS21160724	0.941530111878124	0.999496310402285	1.22610806950726	1.0860271363961	1.03563818138538	0.939519162104261	1.0739728636039	0.954247655320162	1.00723542013806	1.0448007617234	0.716019995239229	0.990046179481076	0.806255653415853	1.24064746488931	1.00924351344918	0.992461794810759
TWAS21160803	1.03934256463199	1.0175560462097	0.610783703919352	0.313392297513754	1.20403218470648	1.13382154981284	1.08154366953039	0.955924718497399	1.04511723243167	0.914908237479925	0.629275393767882	1.06039280294663	0.607256732902983	0.458037961964706	1.01527148560503	1.01486797620909
TWAS21160808	1.18165415032584	1.01462000125994	1.26174494120125	1.11315668477908	1.00766682682317	0.963410036077526	1.0918881512078	0.999943584791588	1.05725861577764	1.07596965990092	0.822373895554764	1.00859485700155	0.992427198524178	1.24907972691278	0.991769021092706	1.00764990226065
TWAS21160809	0.904503596625935	0.975345785189282	0.636322106312938	0.663481048849508	0.945134336409186	0.705097580888802	0.652055058013299	0.873194500052792	1.03344794170131	0.944046097025793	0.547548534326583	1.05655081429786	0.599723392756152	0.511096173808869	0.872483642434436	1.02306523895792
TWAS21160811	0.612584970792518	1.0405298312097	0.643803732380495	1.10442842201921	1.16171521942369	1.01390695958299	1.01361104715087	0.916652287171919	1.02361658626171	0.932961408395221	0.682762453520942	1.02923892247187	0.611835942448731	0.545412848702748	0.960762936228097	1.01867854755082
TWAS21160815	1.01717596410716	1.26447689812604	0.620518820460814	1.05795494453893	0.899727133899716	0.591446644121837	0.666144478950047	0.918160886430091	0.999355815027168	0.916620958799784	0.613198985088055	0.984494477568946	0.573117460668216	0.494059292639521	0.930209019773421	1.03036251928609
TWAS21160822	1.00610654243389	1.29799327448589	1.08846169097259	1.00123697620731	0.86933604649251	0.662348049707294	0.869935675302933	0.921455395837222	1.03330067612984	1.05234566086348	0.815088982014037	0.97102032644953	0.899507047089237	1.22687923185615	1.03115361813123	1.01373053261546
TWAS21160824	0.745208336654853	1.00630697969293	0.602928501827383	1.10677411821859	1.13252722786438	0.993089050801901	1.01701149511526	0.944795968034633	1.01524460296039	0.93748544236546	0.666673544166208	1.0196083764193	0.602543987080304	0.51656273827019	1.01735193134255	1.03290977314568
TWAS21160902	1.09741417721048	1.03503261095426	0.670537871402535	0.657222636313169	0.992793439145344	0.66548263075137	0.699928565004295	0.947453409599581	1.06458199155806	0.923082807736482	0.575987296769505	1.07298464922936	0.601635664981242	0.419088754105445	0.935855302265141	1.04714192820731
TWAS21160906	1.00072843427774	1.01028691333689	0.576052185443096	1.10862273556527	1.1273712686445	1.00827366686709	1.03457304306926	0.934384893825327	1.01130616027237	0.948380285707072	0.664614458158043	1.01205049106195	0.605731908133123	0.538536417505987	1.01309030995393	1.02751873216902
TWAS21160914	1.12332804462217	0.974991284731913	0.567887834258294	1.0922138132895	0.938407920899165	0.654847378997797	0.583976074295608	0.943149413011002	1.06921129962271	0.918417365256161	0.527020228113089	0.996071611016099	0.614240506634709	0.409207185823035	0.968104726137789	1.04324607764652
TWAS21160916	1.17335862617545	1.0436887242167	1.20980525897137	1.10604855394347	1.01484600400176	0.957473260188147	1.05442999469077	0.952913274396477	1.01789928334848	1.04320692580493	0.716623178849239	1.00600830960555	0.872494412083126	1.25218462515139	0.981709609705498	0.973850627377108
TWAS21160918	0.910685729041951	1.02103997934127	0.622945277836467	1.09691292814048	1.14612766157241	0.979854919360518	1.02052820621171	0.929983707772848	1.02052069394558	0.941193323473484	0.659680259173181	1.01041481794493	0.605554381763974	0.565128999694814	1.01994224945419	1.02555203418081
TWAS21160924	0.942761803137519	1.01596184806619	1.26588415889775	1.10295218840091	1.023915159684	1.00562263656445	1.10114568123105	1.0538488898873	1.00493747425961	1.05175221835336	0.801443333707739	1.01195196375753	0.935728630798607	1.21657493728706	0.997273390991801	0.971965442360253
TWAS21161006	0.900044656008016	1.01133849816967	0.565677167082893	1.10147421115537	1.14033244334034	1.01671410585725	1.03310173501725	0.930146370385937	1.01664562080295	0.932030366085451	0.663151100545441	1.00730819963112	0.639922471165916	0.550479113934738	1.01863356368078	1.02263571767646
TWAS21161007	1.19119921714701	0.906867851468375	1.28170081126298	0.612319412439366	0.489272599092985	1.00801056430653	1.03314498563717	0.998747856098151	1.0344444795185	0.949588055178509	0.808937571682608	1.04261624419963	0.891863169081516	1.24196891736902	1.01674295274472	1.01070109536286
TWAS21161009	1.01335925989833	1.02516368435324	1.12620333834547	1.08548371499487	0.852419570448267	0.628949898272047	0.953339767571063	0.96652363444681	1.00763007051748	1.06468305058714	0.874252683513245	0.990882407036958	0.950911474875186	1.24132752608616	0.99780711318254	0.98446776276245
TWAS21161013	0.99111860872787	1.31134828017394	0.535118309173555	1.0360854557512	0.946575867549695	0.287867754653192	0.499171791443192	0.845994594227076	1.02718061252945	0.904849134002272	0.596595919951992	1.00133912603058	0.584052083035668	0.569054659793997	0.943009791681652	1.0441093727983
TWAS21161014	0.902537453327985	1.0100489477582	0.586264155892246	1.10569282870985	0.926426003641189	0.600940768969667	0.611924121331811	0.938783480420897	1.02935901194186	0.935138434597464	0.676445289597926	1.01206143734378	0.660707948899929	0.556862714845558	0.94366764896473	1.03461829234425
TWAS21161015	0.896702118203011	0.987541781485103	0.566660644971359	1.09037608832584	1.14609110729418	0.938067341670036	1.02149554060009	0.953317715158519	1.04938937142103	0.932782587168819	0.692829499042742	1.0087400606184	0.616889230436898	0.520609013235304	1.02018701665142	1.02446624361868
TWAS21161017	1.05100752341766	0.992480423270262	1.29795518597293	1.09117882880504	0.978730861376109	1.14438528348449	1.14290652621673	1.04983027899541	0.980582188656779	1.06425392374798	0.829179529774394	1.01460608883106	0.995490750565337	1.27359410033464	1.00780860655934	1.01678389498903
TWAS21161019	0.836743007619669	0.987534186904405	0.558139141053733	1.09920247020671	1.12740813636565	0.926613523102209	1.03099706747627	0.943912966985823	1.01908257260513	0.92720905968255	0.670538438452282	1.00728756137649	0.645776159155975	0.554902733729291	1.01403697595368	1.03079196957024
TWAS21161102	1.1486951682058	0.954452506596306	1.19598243733509	0.627349934036939	0.805697559366755	0.761440468337731	1.07964730375989	1.00634276055409	1.05826496536939	1.08744640501319	1.10174080639842	0.995336205474934	1.30687252638522	1.43226418205805	1.01348429254617	1.02977753957784
TWAS21161108	1.11278669998648	1.03552341008477	1.16679996626013	0.608689642977279	0.902805795534345	0.700000711382837	1.0247060210427	1.00417175220707	1.06283339718841	1.09167895495829	0.848313870237673	1.03989028444135	1.0343038966503	1.41735916398289	1.01407836796582	0.985154456457781
TWAS21161118	0.891133553486826	0.996122172697828	0.256209471852604	1.10786143973466	1.13025791010474	0.989559843541775	1.05644275640884	0.966866098700121	1.01053047255496	0.9275357445169	0.670597018223675	1.02030382719264	0.638823046746267	0.521469769569048	1.02476198345678	1.03576325268618
TWAS21161124	0.955583704568205	0.982756673925317	0.573291014930047	1.08573272038068	1.10267905855785	0.915983736828871	1.01786292063402	0.939933580981389	1.05287428303042	0.925207440827771	0.683774308174758	1.02270771362017	0.626151065313616	0.547359132377848	1.0257999933581	1.03362984680928
TWAS21161205	0.913935793459475	1.00604445416148	0.578897372443547	1.096040288822	1.15706910882468	0.981255029977251	1.02087475898516	0.938057820943176	1.01847167851872	0.921826378849876	0.656502735742194	1.02600886972288	0.594409021258309	0.538761216731471	1.01873837333127	1.02661670772322
TWAS21161209	1.03568508438568	1.2674323530558	0.582622573066295	1.06228246469722	0.90361120937443	0.586360400085043	0.565149477695988	0.922597377121927	1.05597500619732	0.88585503590457	0.66904113373975	0.971739336502811	0.589440369548491	0.530791371739656	1.06363804996269	1.06079929493618
TWAS21161213	0.929703657898492	1.28969224183038	1.28121581125434	1.02649193740189	1.0644627312943	0.993537554107406	1.11487418541597	1.00581173000999	0.989650382913951	1.05848832231366	0.787156923369643	0.949012414974076	0.902259430147933	1.20122722732246	1.02386624173524	0.973889549540979
TWAS21161217	1.15320673754683	1.05415985666706	1.24934240209982	1.10704851340751	1.01151006943859	1.01679612686538	1.08387111268373	0.974606892187643	1.01110287358581	1.05947680481371	0.806313314274695	1.00587298110424	0.954047713993122	1.2254629395609	0.977529341503461	0.966578113269717
TWAS21161221	0.926366511645765	1.00272702403064	1.224866696423	1.07915664790098	1.02113851573486	0.931613225250649	1.07181355257032	0.943370816715381	1.00727494372693	1.0388243368417	0.731929026343954	0.996793035098076	0.796356288905207	1.24335401878489	1.0101469099007	0.984318411971645
TWAS21161224	1.44839509238785	1.01987496955427	1.16095878962123	1.09515781631318	0.88667026443605	0.670560535653735	0.995114356532578	0.980427816169904	1.04888699979464	1.06869988394806	0.832804015492695	1.00703188801704	1.00821437611336	1.29257028783747	0.978921528829117	1.00712071789827
