CTRL_A	itraconazole_A	methotrexate_A	tamoxifen_A	beauvericin_A	benomyl_A	bisantrene_A	camptothecin_A	cisplatin_A	colchicine_A	cycloheximide_A	fluconazole_A	imatinib_A	ketoconazole_A	miconazole_A	mitoxantrone_A	valinomycin_A
TWAS21060217	0.50363	0.58089	0.5165	0.5623	0.51461	0.50428	0.64755	0.83745	0.47482	0.46904	0.58546	0.48669	0.20463	0.63255	0.51812	0.56257	0.44726
TWAS21060218	0.975762	0.51758	0.972038	0.44849	0.55673	1.14463	1.26217	1.16603	1.032088	1.037407	0.940394	0.57288	1.018663	0.32991	0.57018	1.033797	1.0088047
TWAS21060221	0.989971	0.50799	0.966197	0.59316	0.22775	0.67667	0.75319	0.59994	0.906397	1.1249	0.915493	0.5134	1.046635	0.58748	0.53215	0.86058	1.015131
TWAS21060301	1.12039	0.945589	1.099807	1.39756	1.16863	0.919377	0.83118	1.14507	1.16451	1.13056	1.23505	1.055915	1.08436	1.018474	1.33976	1.078245	1.13186
TWAS21060302	0.932639	0.52992	0.95681	0.62945	0.5312	1.21389	1.13494	1.10843	1.033781	1.0091988	0.979803	0.60071	1.022654	0.57055	0.983224	1.096241	1.0011353
TWAS21060303	1.14187	0.67661	1.15429	0.59048	1.20178	1.36816	1.37139	1.21373	1.072525	1.14901	1.051717	0.74267	1.16175	0.69709	1.047424	1.19517	1.16914
TWAS21060304	1.13213	0.939045	1.1089	1.52734	1.17267	1.13973	1.16542	1.26564	1.12147	1.13667	1.2334	1.071747	1.13259	1.029053	1.33259	1.19034	1.12898
TWAS21060306	1.010881	0.87746	0.929577	1.23442	0.62684	0.984597	1.10031	1.15529	1.051704	1.036203	0.983862	0.81743	1.018428	0.82211	1.10204	1.015736	0.912234
TWAS21060309	0.96782	0.54506	0.910611	0.50608	0.71654	1.25699	1.27252	1.15111	1.019741	0.9966583	0.969254	0.55046	0.9940931	0.58398	0.58091	1.031012	0.915643
TWAS21060312	1.10451	0.61455	1.10263	0.55935	1.17434	1.051579	0.83282	0.67001	1.03776	1.1309	1.020383	0.69841	1.1233	0.64206	0.67905	0.901048	1.15521
TWAS21060313	1.13545	0.945414	1.11212	1.525	1.18242	1.09569	1.23454	1.28082	1.12398	1.13212	1.21359	0.944391	1.11746	1.045806	1.32022	1.1786	1.12364
TWAS21060314	1.13625	0.937951	1.12391	1.52147	1.19203	1.11458	1.22334	1.27113	1.13594	1.13912	1.21048	0.97473	1.13836	0.985948	1.31467	1.19682	1.11426
TWAS21060316	1.12437	0.942903	1.08352	1.51742	1.16575	1.087333	1.3068	1.27199	1.22484	1.15336	1.20013	1.1035	1.15862	0.973585	1.26101	1.17472	1.12833
TWAS21060317	1.13753	0.936931	1.15467	1.39128	1.18409	0.9901584	0.87941	1.13708	1.093892	1.14336	1.20252	0.973521	1.12484	0.981836	1.32357	1.1851	1.13164
TWAS21060318	0.988803	0.78043	0.945257	1.41331	0.54514	0.89942	1.068378	1.13721	1.044087	1.1237	0.98018	0.85997	1.043491	0.83645	1.17925	1.039832	0.940629
TWAS21060321	1.10061	1.62207	1.081221	1.40142	1.13389	0.85317	0.949347	1.18595	1.14213	1.12206	1.17963	0.987799	1.079793	1.56839	1.34547	1.08664	1.12256
TWAS21060322	0.937984	0.7241	0.87351	1.35501	0.56295	0.928701	0.982294	1.038712	1.031188	0.954316	0.910067	0.72572	0.953153	0.75144	1.10397	0.961848	0.87427
TWAS21060323	1.0041288	0.47364	0.9977554	0.55983	0.56974	0.46459	0.75625	0.60027	0.84349	1.080027	0.89677	0.49973	1.043288	0.53763	0.61003	0.771	1.06157
TWAS21060324	0.923328	0.49851	0.939212	0.4949	0.56423	1.14623	1.055528	1.084655	0.908569	1.031105	0.66013	0.56523	1.037425	0.56499	0.56808	0.98787	0.9923483
TWAS21060402	0.912364	0.58332	0.950616	0.47703	0.5312	1.16392	1.16314	1.13777	0.904532	1.012543	0.85711	0.51811	1.015192	0.54443	0.50492	0.87518	0.982376
TWAS21060404	1.0071993	0.53288	0.956964	0.56569	0.59463	0.23208	0.58013	0.55386	0.88575	1.059915	0.8977	0.57441	0.960595	0.22518	0.57732	0.21838	1.043179
TWAS21060406	0.949254	0.53269	0.936758	0.47943	0.61965	1.15063	1.20287	1.17663	1.055994	0.961457	0.948969	0.56997	1.043771	0.5621	0.60116	1.043418	0.92903
TWAS21060407	1.12734	0.930103	1.10161	1.44891	1.16643	1.089533	1.24322	1.26133	1.21518	1.14719	1.16937	0.982366	1.12958	0.931914	1.2636	1.17415	1.10473
TWAS21060408	0.937984	0.78431	0.945431	1.43756	0.47352	0.947383	1.040632	1.060707	1.04124	1.056754	0.962208	0.85659	1.031808	0.84847	1.23746	1.033157	0.955386
TWAS21060409	1.012851	0.985361	0.944599	1.32453	0.61525	1.056301	1.018901	1.073865	1.071251	1.068152	0.930512	0.82747	1.0138	0.89119	1.05435	1.012589	1.018276
TWAS21060411	0.52351	0.60409	0.52175	0.55181	0.36603	0.4881	0.73366	0.53589	0.48327	0.47739	0.53251	0.50591	0.45811	0.956775	0.60576	0.57767	0.48219
TWAS21060412	0.94895	0.72483	0.963381	1.082019	0.55431	0.82248	1.20409	1.12248	1.061204	1.01254	0.970694	0.65396	0.951819	0.925886	1.136	0.924767	0.81817
TWAS21060414	1.11512	0.933821	1.083606	1.53332	1.16173	1.05377	1.24077	1.26585	1.08822	1.12166	1.19606	1.035511	1.10635	1.010394	1.32022	1.16884	1.11464
TWAS21060417	1.12016	0.925893	1.14495	1.3613	1.16185	0.950273	0.84894	1.10954	1.093375	1.1275	1.23183	0.93906	1.12146	0.986749	1.3185	1.16943	1.11853
TWAS21060418	0.959326	0.79753	1.025174	1.22285	0.53053	0.56127	0.82848	1.014197	1.056479	1.0547	1.12575	0.982795	0.50976	0.87367	1.085529	1.018882	0.924799
TWAS21060419	0.51424	0.59402	0.51138	0.55672	0.49608	0.54145	0.68677	0.80258	0.50982	0.40427	0.59116	0.45492	0.49841	0.64605	0.54672	0.51507	0.46905
TWAS21060421	0.920612	0.84801	0.86934	1.46522	0.64124	1.0062281	1.083703	1.13606	0.95918	0.987305	1.017619	0.86784	0.940592	0.89289	1.27562	0.953323	0.89101
TWAS21060422	1.12205	0.951051	1.098601	1.3859	1.13949	0.8514	0.86052	1.14464	1.090498	1.1486	1.24097	1.24316	1.12128	1.014695	1.31278	1.083648	1.12724
TWAS21060423	0.920031	0.50178	0.962673	0.52604	0.55301	1.20174	1.25868	1.073249	1.051634	1.020835	0.943137	0.49832	1.013696	0.60391	0.62272	1.067694	0.959323
TWAS21060424	0.965869	0.7856	0.956964	1.10743	0.22866	0.58815	0.7714	1.11551	1.049593	1.020804	0.944368	1.031918	1.018861	0.88026	1.21745	0.961386	0.959845
TWAS21060501	1.11808	0.64761	1.13891	0.53862	1.18263	1.10864	0.73772	0.62496	1.061682	1.13382	1.04642	0.55515	1.13437	0.62876	0.98796	1.072441	1.15764
TWAS21060502	1.13036	0.977447	1.10658	1.47224	1.17233	1.11024	1.33771	1.25743	1.1785	1.15034	1.2203	1.077301	1.13313	1.015287	1.31609	1.18131	1.1192
TWAS21060503	1.14383	0.65839	1.15299	0.56419	1.21395	1.41716	1.41241	1.21094	1.14267	1.175	1.056714	0.7233	1.18072	0.72686	1.037798	1.23421	1.19842
TWAS21060504	0.985772	0.76715	0.929721	1.22984	0.41471	0.55302	0.609	1.027302	0.86882	0.984173	1.052299	0.88353	0.86678	0.918671	1.2816	0.80194	0.89272
TWAS21060505	1.089693	0.919691	1.095727	1.38196	1.12713	0.81875	0.84924	1.15867	1.11261	1.038094	1.19447	0.959974	1.02101	1.067969	1.27056	1.07563	1.07005
TWAS21060506	0.962883	0.49094	0.970166	0.54481	0.08502	1.11211	1.071834	1.095432	0.88075	0.984527	0.84943	0.53233	1.040786	0.5495	0.52492	0.9914869	0.982931
TWAS21060507	0.9169	0.79367	0.86134	1.24175	0.51325	0.53273	0.74956	1.034338	1.063443	0.986558	1.024995	0.83321	0.89904	0.87052	1.080322	0.83958	0.89842
TWAS21060508	1.1115	0.55703	1.13197	0.52911	1.18557	1.013278	0.80692	0.60998	0.956789	1.13404	1.028057	0.57938	1.13226	0.61821	0.944653	1.037832	1.15287
TWAS21060509	1.14419	0.64825	1.15235	0.59034	1.2074	1.41757	1.37517	1.21119	1.14292	1.1624	1.064878	0.73705	1.16885	0.71448	1.021984	1.21759	1.17698
TWAS21060511	1.10965	0.64179	1.13638	0.48124	1.15802	1.052421	0.80849	0.56167	0.944358	1.05366	1.0191	0.578	1.074025	0.62915	0.87828	1.067033	1.085774
TWAS21060512	1.11772	0.959631	1.094595	1.55679	1.16579	1.088752	1.30325	1.28441	1.14722	1.1352	1.23995	0.936699	1.12168	1.56012	1.33194	1.18036	1.12232
TWAS21060514	1.13526	0.939335	1.15735	1.53656	1.19333	1.1184	1.29479	1.27493	1.14336	1.14452	1.19848	0.906777	1.13763	0.964949	1.30771	1.20665	1.11582
TWAS21060515	1.10596	0.63917	1.10142	0.48736	1.17287	1.024461	0.81355	0.72369	1.049412	1.13355	1.021639	0.70202	1.1173	0.65906	0.75129	0.88803	1.14903
TWAS21060516	1.11691	0.67769	1.10426	0.56136	1.18604	1.30674	1.21265	1.21606	1.083716	1.13774	1.044238	0.76038	1.14023	0.73679	0.95443	1.17358	1.14785
TWAS21060517	1.12184	0.9243	1.138	1.4022	1.14714	0.961188	0.9938682	1.14319	1.10267	1.12756	1.24812	0.957463	1.11103	1.014653	1.31702	1.16129	1.11752
TWAS21060518	0.864	0.59585	0.81992	0.53491	0.61722	1.13871	0.907629	0.78555	0.81734	0.46276	0.52613	0.58425	0.930697	0.5512	0.47138	0.50624	0.80207
TWAS21060519	0.7835	0.48456	0.87256	0.48404	0.44299	0.55228	0.7777	0.2288	0.75167	0.88251	0.69764	0.42788	0.77508	0.59401	0.60694	0.6262	0.946701
TWAS21060521	1.10062	0.63189	1.087109	0.53907	1.16477	0.911925	0.76108	0.70168	0.9962053	1.12691	0.991198	0.70521	1.11754	0.68459	0.70608	0.88946	1.14623
TWAS21060522	1.1219	0.947041	1.1019	1.55915	1.16133	1.093026	1.23495	1.27189	1.13739	1.13896	1.20111	1.016254	1.12126	1.0028822	1.32456	1.1769	1.12536
TWAS21060523	0.98726	0.5831	1.0052115	0.65151	0.54276	0.903023	0.82025	0.60794	1.039422	1.033211	1.066625	0.55865	1.036343	0.57748	0.49163	0.942463	1.010903
TWAS21060601	1.11521	0.90858	1.097894	1.50263	1.16523	1.078306	1.37581	1.26178	1.1162	1.045003	1.20946	0.948196	1.069458	1.030272	1.23792	1.15462	1.062605
TWAS21060602	0.88303	0.87023	0.87525	1.41447	0.56865	0.9904519	1.042487	1.1101	1.021521	0.96065	1.0053178	0.921584	0.9986157	0.87947	1.27491	0.989774	0.952636
TWAS21060606	1.14177	0.66237	1.15648	0.62082	1.21741	1.41918	1.39982	1.22104	1.14653	1.16034	1.079219	0.71786	1.16429	0.71661	1.021947	1.22957	1.18283
TWAS21060608	1.12834	0.928266	1.15413	1.52345	1.1773	1.18311	1.34239	1.2546	1.11535	1.1418	1.18876	0.953255	1.1295	0.965559	1.2793	1.18452	1.09259
TWAS21060609	1.13843	0.917358	1.15332	1.37807	1.16997	0.942203	0.89311	1.13484	1.091223	1.14039	1.23643	1.025319	1.13758	0.969347	1.32838	1.17978	1.12823
TWAS21060612	0.50776	0.50954	0.44278	0.39617	0.54956	0.48349	0.59659	0.62026	0.47871	0.3796	0.53763	0.51078	0.20118	0.51271	0.36505	0.43667	0.38342
TWAS21060613	0.85169	0.56766	0.72167	0.50118	0.52688	0.55355	0.73527	0.5953	0.5272	0.940134	0.60179	0.4897	0.79377	0.51804	0.56536	0.54288	0.86388
TWAS21060614	0.979017	0.73367	0.956705	1.24215	0.58318	0.51407	0.74326	1.0025927	0.982339	1.034229	1.027142	0.81145	0.74568	0.94214	1.10266	0.83593	0.911009
TWAS21060615	1.12883	0.915043	1.15229	1.35928	1.17341	1.019851	0.85058	1.085981	1.16186	1.14187	1.22711	0.969691	1.1237	0.9981759	1.30929	1.16761	1.11386
TWAS21060616	0.972587	0.45166	0.95878	0.50878	0.55928	1.070429	1.06922	1.13856	0.976314	1.032985	0.85959	0.57615	1.019055	0.39764	0.53852	0.9914869	1.021035
TWAS21060617	0.968173	0.69616	0.974466	1.16225	0.23723	0.5589	0.74293	1.0017245	0.953141	1.004744	1.080746	0.82149	0.97278	0.79948	1.056745	0.930928	0.942372
TWAS21060618	1.10555	0.6372	1.10726	0.51835	1.17546	1.0036891	0.79189	0.77124	1.055113	1.13031	1.010233	0.70153	1.11247	0.67899	0.72589	0.87089	1.15579
TWAS21060619	1.13744	0.950673	1.15259	1.38867	1.17158	1.013415	0.83705	1.1169	1.15748	1.15391	1.2364	0.920613	1.12967	0.986844	1.32082	1.18624	1.12448
TWAS21060621	1.12237	0.65306	1.11915	0.55493	1.18499	1.3782	1.25617	1.19907	1.12041	1.15163	1.017417	0.74057	1.15719	0.7335	0.947069	1.1872	1.16499
TWAS21060623	1.11556	0.953691	1.0993	1.38189	1.14506	0.966282	0.79476	1.13728	1.10383	1.13261	1.22119	0.967334	1.11289	1.041236	1.339	1.067977	1.11857
TWAS21060624	1.022078	0.85059	0.927085	1.1628	0.56547	0.72646	0.80507	1.15736	1.046761	1.15415	0.79412	0.923114	0.989187	0.8717	1.14562	1.1486	1.0081876
TWAS21060701	1.1232	1.0043919	1.097612	1.39634	1.1484	0.911478	0.84504	1.14583	1.14132	1.12638	1.22564	0.962592	1.098246	1.010169	1.34903	1.069358	1.12923
TWAS21060702	0.978878	0.73994	0.93233	1.14706	0.51641	0.54743	0.83151	1.096682	1.0095189	1.0048541	0.949893	0.88923	0.975518	0.77272	1.12977	0.946507	0.90774
TWAS21060703	1.12318	0.972273	1.10345	1.47338	1.1707	1.1224	1.30418	1.28309	1.18961	1.12792	1.23278	1.049335	1.1162	1.012344	1.31349	1.18523	1.11126
TWAS21060704	1.11963	0.84572	1.1166	1.13627	1.17726	1.27974	1.28653	1.20846	1.13479	1.14243	1.13165	0.8785	1.14109	0.88457	1.20112	1.18073	1.15009
TWAS21060707	1.031759	0.76245	0.975211	1.3103	0.59742	0.54884	0.81491	1.068218	1.027734	1.062149	1.12063	1.030759	0.988174	0.86358	1.12016	0.85031	1.0054616
TWAS21060709	1.13476	0.68479	1.15819	0.55759	1.19842	1.35509	1.32029	1.21904	1.072653	1.1517	1.078695	0.74238	1.16431	0.72	1.046306	1.19844	1.16532
TWAS21060711	1.1185	0.942205	1.095815	1.35337	1.14318	0.908894	0.85373	1.1426	1.085381	1.12619	1.23589	1.019336	1.11754	1.013935	1.31907	1.072704	1.11004
TWAS21060712	1.12537	0.64361	1.10181	0.50143	1.17433	1.41026	1.17649	1.17846	1.15041	1.1669	1.017423	0.75281	1.18818	0.74744	1.24657	1.18541	1.17463
TWAS21060713	1.14726	0.909865	1.16816	1.52816	1.18638	1.17838	1.28004	1.26072	1.12254	1.15055	1.20823	0.904822	1.14278	0.977574	1.29463	1.20029	1.11516
TWAS21060714	0.918928	0.84016	0.947816	1.19831	0.54854	0.60603	0.72888	1.13067	1.070198	0.977179	1.015916	0.8394	1.083151	0.87686	1.29076	1.048266	0.953957
TWAS21060717	0.89756	0.85329	0.89791	1.12396	0.55311	0.62124	0.81512	1.071414	0.9986436	0.920857	0.940182	0.941286	0.976564	0.87785	1.25447	0.945196	0.929561
TWAS21060718	0.927471	0.53767	0.88427	0.50891	0.54776	0.9917137	1.15241	1.068739	1.0067011	0.9907253	0.79965	0.54249	1.011117	0.54092	0.56325	0.94483	0.962293
TWAS21060719	0.900181	0.4736	0.83593	0.46658	0.24411	1.20064	1.074648	0.972295	0.8253	0.86883	0.73286	0.52047	0.952354	0.52112	0.53557	0.82754	0.88548
TWAS21060721	1.14043	0.66449	1.16031	0.53163	1.19104	1.35548	1.37205	1.22787	1.08689	1.15464	1.060093	0.7349	1.17508	0.72772	0.85337	1.20504	1.16537
TWAS21060722	0.8853	0.85385	0.88939	1.46826	0.51094	1.0087558	1.24796	1.13922	0.976841	0.903413	0.971858	0.902921	0.923937	0.88098	1.23753	0.917432	0.95839
TWAS21060723	1.1255	1.013993	1.12228	1.50479	1.17394	1.12653	1.2528	1.26704	1.19169	1.13958	1.22019	0.968237	1.12361	1.01159	1.31135	1.20035	1.10947
TWAS21060724	0.905399	0.87349	0.9359	1.43736	0.51442	0.9940115	1.15705	1.12221	1.0085317	0.959911	1.035548	0.84629	0.909314	0.88386	1.24781	0.946902	0.89171
TWAS21060802	0.9964398	0.79584	0.929577	1.39815	0.56111	0.85523	1.11393	1.090149	1.072445	1.02595	0.951661	0.8647	1.016555	0.77257	1.15652	0.998263	0.903375
TWAS21060804	1.13135	0.66599	1.12702	0.5289	1.19572	1.33917	1.31011	1.23193	1.13251	1.15456	1.061771	0.78036	1.1503	0.70214	1.089335	1.21888	1.15862
TWAS21060807	1.12771	0.62037	1.10359	0.53626	1.17775	1.42475	1.21078	1.18816	1.15708	1.16624	1.041906	0.7829	1.183	0.73265	0.58868	1.18308	1.18134
TWAS21060808	1.12538	0.65899	1.12267	0.56882	1.19695	1.37973	1.30111	1.18064	1.12627	1.14561	1.046273	0.7402	1.1418	0.7151	1.021984	1.2006	1.15948
TWAS21060811	0.978419	0.50093	0.986414	0.5738	0.58797	1.12171	1.22712	1.093754	0.975531	1.051248	0.965352	0.1768	1.040677	0.60445	0.59686	1.011222	1.01804
TWAS21060812	1.12268	0.948155	1.1096	1.51732	1.16766	1.067233	1.25116	1.25906	1.13391	1.1333	1.23393	0.947861	1.12086	1.0089916	1.31953	1.18737	1.11581
TWAS21060813	1.12961	0.68524	1.1247	0.56691	1.21638	1.38212	1.22953	1.19135	1.13087	1.156	1.047084	0.77315	1.15976	0.71816	0.9940966	1.20207	1.1666
TWAS21060814	1.14511	0.66086	1.17443	0.53398	1.20541	1.38579	1.29455	1.21523	1.098264	1.15369	1.096862	0.73224	1.16986	0.7212	1.001511	1.20566	1.17192
TWAS21060816	1.18765	0.82038	1.19338	1.17147	1.25715	0.67393	0.934354	0.99924166	1.32788	1.18815	1.27903	0.84195	1.17577	0.924326	1.191	1.20016	1.13235
TWAS21060818	1.14722	0.66901	1.16147	0.5738	1.21608	1.38007	1.31187	1.23197	1.074845	1.15995	1.063552	0.72058	1.1734	0.72698	0.84808	1.22283	1.17635
TWAS21060819	1.12619	0.65421	1.13887	0.58337	1.19049	0.993971	0.75504	0.62444	0.985058	1.1442	1.039793	0.68753	1.13139	0.69941	0.96751	1.08907	1.16587
TWAS21060821	1.11975	0.64634	1.13918	0.54205	1.17692	0.967828	0.81468	0.71395	1.022092	1.14324	1.025267	0.67188	1.13664	0.66013	0.81637	1.077146	1.16075
TWAS21060822	1.14499	0.6537	1.16212	0.53849	1.20114	1.36981	1.34689	1.21206	1.089235	1.15808	1.064277	0.72631	1.18211	0.72923	0.910862	1.21403	1.18006
TWAS21060823	1.1196	0.940898	1.090354	1.37094	1.15797	0.89082	0.83158	1.14557	1.093752	1.12917	1.24481	0.98837	1.10589	1.033245	1.31554	1.060983	1.11774
TWAS21060824	1.13315	0.63665	1.14376	0.60659	1.20227	1.10933	0.87182	0.75725	1.074017	1.14706	1.067499	0.68348	1.14044	0.72162	0.987804	1.082061	1.17296
TWAS21060901	0.968736	0.79016	0.88709	1.18078	0.47514	0.52238	0.83123	1.11856	1.16253	0.87092	1.1209	1.30349	0.80771	0.903417	1.13326	0.84566	0.913681
TWAS21060902	0.942222	0.53765	0.986402	0.44696	0.59306	1.30382	1.21077	1.076778	1.060641	1.0089666	0.937978	0.59119	1.030832	0.57146	0.52912	1.038974	0.927832
TWAS21060903	0.49662	0.53923	0.50549	0.51128	0.60981	0.52671	1.086802	0.951361	0.46821	0.51226	0.60632	0.49014	0.40926	0.49101	0.41013	0.45238	0.37501
TWAS21060904	0.973297	0.73367	0.8488	1.12445	0.55898	0.84894	1.080164	1.12048	1.10464	1.050649	1.031739	0.74944	0.958848	0.82524	1.066902	0.950648	0.88384
TWAS21060905	1.12187	0.913833	1.14986	1.3657	1.14687	0.977917	0.83065	1.079129	1.11929	1.058367	1.20994	0.931478	1.06143	1.026735	1.25632	1.1725	1.068769
TWAS21060906	0.52227	0.58684	0.50824	0.52236	0.49582	0.56418	0.78891	0.55014	0.48457	0.50052	0.55299	0.49669	0.52765	0.52408	0.4992	0.49436	0.49501
TWAS21060907	0.52661	0.3119	0.55585	0.52671	0.55372	0.55636	0.84421	0.59796	0.48861	0.54446	0.60369	0.5165	0.4843	0.82834	0.56823	0.53533	0.50976
TWAS21060908	0.89756	0.78092	0.942827	1.39752	0.70297	1.0167	1.070795	1.11611	1.083001	0.96893	0.977478	0.87892	1.023957	0.85443	1.22324	1.046517	0.923182
TWAS21060911	1.1419	0.961323	1.15544	1.51502	1.19802	1.20166	1.39725	1.28979	1.1906	1.15532	1.20951	0.94813	1.12686	0.999933525	1.3118	1.22481	1.11817
TWAS21060912	1.10403	0.65536	1.10681	0.5411	1.1433	0.973958	0.76905	0.56945	1.002384	1.044578	1.024498	0.72574	1.076556	0.64169	0.66543	0.904404	1.083058
TWAS21060913	1.12059	0.946879	1.094987	1.36932	1.14686	0.928979	0.85652	1.12418	1.11051	1.12746	1.21408	0.967775	1.10867	1.014393	1.31911	1.071278	1.12469
TWAS21060915	1.13489	0.940561	1.099296	1.50723	1.1744	1.090387	1.25551	1.26686	1.13339	1.14362	1.23438	0.952882	1.14243	1.00091071	1.30339	1.18879	1.1221
TWAS21060918	1.13386	0.924601	1.15115	1.52075	1.1937	1.14095	1.40415	1.27546	1.19215	1.14394	1.23366	1.050196	1.14206	1.013202	1.30594	1.20841	1.11396
TWAS21060921	1.13971	0.956356	1.14924	1.40596	1.18989	1.045056	0.87942	1.16137	1.17535	1.1452	1.21256	0.914207	1.12135	1.023113	1.33733	1.18573	1.13347
TWAS21060922	1.14747	0.9374	1.16105	1.52859	1.19032	1.15087	1.27401	1.26815	1.14728	1.15962	1.23145	0.922768	1.15388	0.9939434	1.31136	1.21834	1.11857
TWAS21060923	1.045751	0.464	0.984968	0.48736	0.55786	1.06848	1.11425	1.20177	0.975002	1.098708	0.79586	0.53668	1.068601	0.45643	0.60668	1.0292	1.029538
TWAS21061001	1.11065	0.903274	1.1427	1.2704	1.11098	0.927305	0.76869	1.043908	1.054814	1.12613	1.22371	1.10394	1.092374	0.950475	1.28011	1.12527	1.078827
TWAS21061002	1.13547	0.947854	1.10338	1.52738	1.17834	1.091462	1.25307	1.27752	1.13446	1.14288	1.23062	0.928407	1.13312	1.011975	1.32181	1.1844	1.1176
TWAS21061003	1.115	0.968585	1.096816	1.53109	1.16118	1.087366	1.29146	1.27488	1.18265	1.1394	1.22538	0.953282	1.1035	1.0015245	1.32106	1.16804	1.11379
TWAS21061004	1.12457	0.59317	1.13986	0.59276	1.18362	1.083777	0.79769	0.71282	0.9949855	1.16249	1.045846	0.62333	1.15017	0.68439	0.969911	1.060485	1.16798
TWAS21061005	1.14025	0.65652	1.15749	0.56147	1.21469	1.43318	1.40377	1.21319	1.13604	1.16925	1.061811	0.71147	1.1629	0.7016	1.046344	1.22041	1.17321
TWAS21061006	1.14234	0.935822	1.17176	1.52142	1.18707	1.18742	1.28276	1.25999	1.123	1.14987	1.25385	0.954121	1.14997	1.0045725	1.31418	1.20863	1.11235
TWAS21061007	1.031587	0.46102	1.054737	0.58829	0.4687	1.065529	1.16871	1.12652	0.941032	1.18033	0.87509	0.56396	1.040156	0.52077	0.08794	0.968043	1.037658
TWAS21061008	0.901798	0.88247	0.919594	1.16313	0.60075	0.73245	0.7778	1.078499	0.99945336	0.934645	1.017064	0.87216	1.030133	0.84236	1.26076	1.030706	0.934664
TWAS21061011	1.14336	0.60758	1.15976	0.52604	1.19675	1.36998	1.3471	1.23423	1.090079	1.17586	1.089443	0.74535	1.19536	0.68037	1.1173	1.20926	1.1906
TWAS21061012	0.963641	0.76924	0.951093	1.26851	0.23129	0.913988	1.10444	1.076824	1.013332	1.032131	0.944368	0.77151	0.9902922	0.78949	1.11642	1.028308	0.953867
TWAS21061014	0.89583	0.77894	0.933816	1.40739	0.55175	1.062842	1.034393	1.073059	1.088508	0.96893	0.971986	0.84517	1.03345	0.82914	1.21096	0.99917246	0.941188
TWAS21061015	1.13858	0.80263	1.15178	1.32575	1.21305	1.37374	1.41137	1.23009	1.13224	1.14825	1.11459	0.84588	1.15347	0.85656	1.13433	1.21486	1.16775
TWAS21061016	0.961338	0.76357	0.965533	1.13694	0.42553	0.989124	1.15352	1.096686	0.956622	0.9942733	1.12171	0.76389	1.062881	0.8752	1.025821	0.921019	0.940919
TWAS21061017	0.971135	0.74088	0.89791	1.35544	0.54008	0.952964	1.01047	1.024994	1.073164	1.045884	0.982423	0.82736	0.964669	0.80337	1.16584	1.017857	0.88321
TWAS21061018	1.14492	0.65762	1.16107	0.55661	1.19609	1.33154	1.35048	1.22281	1.075599	1.15526	1.039792	0.71221	1.17864	0.7099	0.84578	1.21011	1.17338
TWAS21061021	1.1226	0.65211	1.11758	0.49952	1.16536	1.27652	1.25118	1.22431	1.067993	1.054842	1.03825	0.76945	1.09553	0.76699	0.917717	1.18015	1.092097
TWAS21061022	0.89959	0.51593	0.952797	0.60281	0.48027	0.900232	0.70416	0.57977	0.88424	0.936721	0.907651	0.58684	0.948072	0.56393	0.67466	0.82961	0.928741
TWAS21061023	1.12728	0.957825	1.081126	1.39924	1.15545	0.85499	0.950869	1.18228	1.10919	1.15456	1.22609	1.12514	1.13434	0.979352	1.31253	1.044982	1.14439
TWAS21061024	1.14536	0.69281	1.14983	0.5521	1.221	1.38234	1.28749	1.21601	1.13007	1.14087	1.071827	0.7814	1.14929	0.75928	0.9759	1.21695	1.15966
TWAS21061101	1.099196	0.57759	1.10376	0.49502	1.16435	1.093596	0.78504	0.64359	1.066505	1.11063	1.034691	0.40914	1.092705	0.64928	1.059899	1.084579	1.13276
TWAS21061102	0.946016	0.56983	0.935249	0.56039	0.55079	0.64608	0.74591	0.61582	0.922321	0.9966583	1.079182	0.646	1.049283	0.55017	0.66443	0.80331	0.970318
TWAS21061103	1.1276	0.941223	1.13203	1.37646	1.16395	0.936212	0.909825	1.16267	1.090101	1.14777	1.2281	0.923844	1.12084	0.972147	1.33305	1.16946	1.13977
TWAS21061107	0.926182	0.910555	0.909455	1.12631	1.033968	0.66559	0.8434	1.10075	1.029566	0.954716	1.033708	0.968269	0.9964212	0.927706	1.13105	0.914258	0.952636
TWAS21061108	0.949254	0.50485	0.902053	0.59613	0.55607	1.15924	1.21058	1.13521	1.031399	0.974112	0.929187	0.50752	1.030055	0.53794	0.940396	1.096241	0.917486
TWAS21061111	1.12564	0.5991	1.15514	0.60998	1.18938	1.31332	1.28799	1.19639	1.076823	1.062616	1.081291	0.71716	1.096544	0.7575	1.03504	1.16422	1.094154
TWAS21061112	1.13831	0.949769	1.15118	1.51539	1.19637	1.20874	1.37028	1.28222	1.18544	1.14143	1.25014	0.921678	1.13361	0.967971	1.29525	1.20014	1.11358
TWAS21061113	1.1373	0.917845	1.1528	1.36712	1.17193	0.968703	0.81116	1.12568	1.10096	1.13822	1.25373	0.938745	1.12359	0.979711	1.31799	1.16691	1.12086
TWAS21061115	1.12004	0.932946	1.10485	1.50656	1.16649	1.1271	1.089906	1.24625	1.11711	1.098615	1.23289	0.932415	1.09503	0.9958932	1.2927	1.1744	1.088572
TWAS21061116	1.10955	0.921121	1.097475	1.37699	1.13339	0.931854	0.79124	1.14286	1.11665	1.055861	1.20779	0.944447	1.032622	1.034806	1.25221	1.093537	1.070769
