CTRL_alpha	itraconazole_alpha	methotrexate_alpha	tamoxifen_alpha	beauvericin_alpha	benomyl_alpha	bisantrene_alpha	camptothecin_alpha	cisplatin_alpha	colchicine_alpha	cycloheximide_alpha	fluconazole_alpha	imatinib_alpha	ketoconazole_alpha	miconazole_alpha	mitoxantrone_alpha	valinomycin_alpha
TWAS21210312	1.024572	1.069263	1.040994	1.37154	0.58818	1.036511	1.064831	1.15057	1.015742	1.050029	1.076932	0.85674	1.049499	1.025483	1.37435	1.052081	0.975115
TWAS21210313	1.074736	1.018872	1.092135	1.39159	1.17715	1.14584	1.032201	1.16414	1.05379	1.077799	1.1456	0.85856	1.060626	0.9902386	1.29901	1.076529	1.04363
TWAS21210314	0.985379	0.56927	0.9948512	0.603	0.66712	0.86794	0.61341	0.56245	0.85628	1.071608	0.934496	0.60148	1.057077	0.21423	0.5411	0.964521	1.0058118
TWAS21210316	1.058885	1.020671	1.37559	1.20712	1.097186	0.970399	0.59178	0.92469	1.054509	1.085272	1.13053	0.84273	0.9964828	0.962262	1.29913	1.069499	1.058606
TWAS21210317	1.047829	1.0044135	1.049356	1.30228	1.14257	1.12577	1.0084867	1.11911	0.9947943	1.075332	1.10526	0.78331	1.045458	0.81202	1.32227	1.062284	1.056648
TWAS21210318	1.063054	1.080076	1.07863	1.22752	1.15008	0.960629	0.63885	1.0048282	1.033383	1.077855	1.13406	0.84887	1.048559	0.9957884	1.3259	1.068811	1.066041
TWAS21210319	1.061448	0.8583	1.058089	0.60066	1.18645	1.19034	1.0055027	1.10174	1.019562	1.077033	1.0025851	0.74153	1.061329	0.75129	0.62406	1.068487	1.07568
TWAS21210321	1.05309	0.983873	1.048654	0.62339	1.15585	0.967216	0.65631	0.6815	0.959983	1.07713	0.9912268	0.72779	1.058295	0.64509	0.30978	0.941374	1.066847
TWAS21210322	1.0078021	1.072205	1.040471	1.38852	0.59496	1.012864	1.088571	1.16794	0.9992585	1.033909	1.077187	1.091195	1.029637	0.987571	1.3571	1.034899	0.960536
TWAS21210323	1.077304	0.950656	1.07145	0.60569	1.2098	1.22983	1.036578	1.10889	1.078267	1.084248	1.022055	0.76631	1.075017	0.80981	0.73218	1.068866	1.087382
TWAS21210324	1.041802	0.906889	1.045106	1.2913	1.040296	1.20335	1.32572	1.12666	1.021664	1.060232	1.046776	0.7366	1.057192	0.79109	1.30487	1.054016	1.050699
TWAS21210401	0.997591	1.15902	1.016863	0.25916	0.57993	1.23106	1.26763	1.062083	0.9937907	1.06587	0.959288	0.60485	1.086613	0.54767	0.46173	1.035896	1.048111
TWAS21210402	1.01091	1.045351	1.037503	1.37981	0.65186	1.026211	0.9926704	1.14611	1.0044919	1.033887	1.077308	0.85538	1.015414	0.988742	1.33695	1.028453	0.938793
TWAS21210403	1.05378	0.902789	1.053699	0.62238	1.16959	1.17376	1.025824	1.11178	1.011256	1.053984	0.9914171	0.75447	1.064328	0.66557	0.57871	1.039101	1.060746
TWAS21210404	1.035831	1.07394	1.023019	0.54365	1.10359	0.926006	0.58013	0.58914	0.85552	1.10641	0.937203	0.71359	1.06083	0.5966	0.3019	1.0027938	1.067837
TWAS21210405	1.057497	0.978102	1.069222	0.58743	1.1546	0.99982629	0.61553	0.63407	0.99944008	1.10275	0.971913	0.69577	1.062281	0.62372	0.56503	0.977953	1.09404
TWAS21210407	1.076362	1.038761	1.090026	1.3853	1.17334	1.13412	1.04743	1.1821	1.067947	1.082501	1.13881	0.86601	1.052087	1.016822	1.32132	1.088868	1.043592
TWAS21210408	1.068975	1.035654	1.07484	1.36517	1.17948	1.096605	1.13731	1.17721	1.10246	1.079546	1.13279	0.86911	1.057759	1.016718	1.30852	1.079161	1.046467
TWAS21210409	1.068444	1.17135	1.050041	1.36352	1.18082	1.10893	1.070255	1.17568	1.05944	1.066048	1.14098	0.977927	1.05443	1.045584	1.31919	1.073673	1.056399
TWAS21210413	0.978166	1.13253	0.937272	1.19773	0.57473	0.828	0.71111	1.045462	1.0064508	1.057541	1.051046	1.048882	0.974897	1.34939	1.38886	0.9955862	0.985572
TWAS21210415	1.073338	1.048177	1.091038	1.38002	1.1885	1.11936	1.04521	1.17965	1.063935	1.053236	1.13943	0.86994	1.064128	1.01911	1.31084	1.077826	1.029894
TWAS21210417	1.077794	0.93166	1.080928	0.61224	1.18808	1.24399	1.073156	1.10375	1.010926	1.099662	1.024512	0.72921	1.0788	0.71315	0.58264	1.081094	1.10292
TWAS21210419	1.052914	1.038457	1.36672	1.18646	1.087652	0.968661	0.59653	0.87498	1.052317	1.085954	1.12543	0.83998	1.0014545	0.963134	1.29283	1.078247	1.078298
TWAS21210421	1.057513	0.85924	1.061082	0.69179	1.17468	0.9967028	0.61911	0.64929	0.9913911	1.056541	0.983779	0.71011	1.063181	0.6635	0.5779	0.9926655	1.070084
TWAS21210422	1.057389	0.9915313	1.063769	1.29923	1.16339	1.08408	1.014918	1.14322	1.017089	1.042524	1.10558	0.78703	1.042063	0.89486	1.31876	1.048488	1.033111
TWAS21210501	0.89155	0.981863	0.89359	1.30667	0.5423	1.045357	0.89533	1.052238	0.8921	0.9969236	0.95606	0.78542	0.975702	0.931651	1.25633	0.945878	0.982475
TWAS21210502	1.049896	0.84081	1.038738	0.60382	1.15649	1.17773	0.9982635	1.074638	0.988349	1.075802	0.968221	0.73671	1.059198	0.74991	0.58793	1.067788	1.081432
TWAS21210503	0.968587	1.087041	0.989539	1.16121	0.60266	0.86218	0.66584	0.9940925	1.030479	0.99915059	1.054991	0.88413	1.0051375	1.036319	1.37103	0.9959359	0.952141
TWAS21210504	1.0050597	1.13189	1.022513	0.63412	0.56904	1.22209	1.26551	1.082609	1.0074271	1.077624	0.923103	0.58778	1.078212	0.60123	0.52745	1.048616	1.040952
TWAS21210506	1.059396	1.0535	1.049162	1.36818	1.16282	1.075884	1.047875	1.18794	1.052908	1.067715	1.13687	0.86436	1.043131	1.034393	1.32663	1.068304	1.063976
TWAS21210507	1.05171	0.89762	1.044463	0.0438	1.1605	0.917184	0.61058	0.66915	0.943701	1.057825	0.981369	0.73093	1.065192	0.69496	0.59186	0.936235	1.068465
TWAS21210508	1.06671	1.10768	1.051607	1.23605	1.15351	0.933249	0.66913	1.033919	1.098384	1.078845	1.13905	0.88314	1.048963	1.064264	1.35912	1.07102	1.081148
TWAS21210509	1.054026	1.085353	1.042791	1.22191	1.13511	0.89517	0.6885	1.042978	1.028623	1.055152	1.12583	0.86868	1.028974	1.091881	1.33261	1.040379	1.042605
TWAS21210511	1.048455	1.12962	1.064959	0.75622	0.62226	1.24566	1.20491	1.12843	0.984797	1.059458	0.971742	0.69012	1.070444	0.65225	0.59437	1.066264	1.040198
TWAS21210512	1.04224	1.033698	1.069577	1.39544	0.66389	1.049213	1.068507	1.17675	1.03925	1.025707	1.11575	0.8471	1.03714	0.9945126	1.36188	1.055132	0.977162
TWAS21210513	1.067633	1.090782	1.045074	1.37545	1.19015	1.070094	1.14671	1.2191	1.13068	1.086062	1.14694	0.88086	1.034903	1.05719	1.34283	1.072956	1.069359
TWAS21210515	0.87769	1.078444	0.8552	0.58659	0.57221	0.76056	0.56881	0.53118	0.86623	1.038396	0.903746	0.54748	0.983364	0.44239	0.46173	0.83954	0.969648
TWAS21210516	1.069219	1.048745	1.085294	1.22903	1.16314	0.915935	0.70642	1.035117	1.027936	1.049704	1.13991	0.85352	1.051138	1.010383	1.32957	1.058275	1.054437
TWAS21210517	1.032502	1.075634	1.047281	1.21717	0.60398	0.87674	0.6677	1.0096108	1.0067704	1.06289	1.11096	0.86319	1.024459	1.0054348	1.39601	1.036617	0.982175
TWAS21210518	1.011236	1.019573	1.12966	1.24149	1.091347	0.81956	0.81156	1.052644	0.83169	1.056988	0.914455	0.6383	1.012928	0.94149	1.22475	1.017964	1.04778
TWAS21210521	1.070162	1.056845	1.082567	1.38003	1.1935	1.12309	1.14926	1.19127	1.1197	1.079936	1.13226	0.87554	1.058506	1.022364	1.32561	1.090023	1.060984
TWAS21210523	1.06967	1.017957	1.06051	1.21445	1.12238	0.916922	0.6357	0.957322	1.014961	1.12227	1.15104	0.84716	1.047983	0.985806	1.30636	1.06885	1.067864
TWAS21210524	0.972186	1.050369	0.988376	1.35589	0.69273	1.012864	1.17691	1.1384	1.030814	1.065884	1.049619	0.83659	1.020939	0.976231	1.33726	1.026166	0.940233
TWAS21210601	1.042783	0.985307	1.047558	1.27881	1.13111	1.077329	0.988849	1.11867	0.9915024	1.073687	1.089442	0.75529	1.044014	0.89491	1.30078	1.046284	1.026641
TWAS21210602	1.057673	1.048335	1.0648	1.37413	1.16326	1.042196	1.13153	1.18612	1.11012	1.059004	1.11908	1.16287	1.058349	1.018616	1.30475	1.079382	1.052848
TWAS21210603	1.057424	1.080264	1.072494	1.22167	1.16114	0.907458	0.67092	1.032697	1.078939	1.046671	1.13303	0.85445	1.053363	1.01531	1.3309	1.056507	1.055876
TWAS21210604	1.041105	0.985651	1.048015	1.28389	1.13234	1.015775	0.977456	1.12302	0.9974804	1.063195	1.087834	0.79529	1.029362	0.8622	1.30885	1.047953	1.045351
TWAS21210605	1.059563	1.060804	1.042818	1.38722	1.16065	1.067186	1.03115	1.1715	1.048662	1.068018	1.12494	0.86742	1.05436	1.052458	1.3451	1.072819	1.065813
TWAS21210606	1.062011	1.029876	1.37379	1.2253	1.10136	0.969268	0.61914	0.975623	1.064571	1.06226	1.13225	0.85137	0.9905702	0.969128	1.30852	1.072589	1.05291
TWAS21210607	1.064331	1.047547	1.044147	1.37116	1.16525	1.060892	1.013774	1.1805	1.054337	1.092308	1.13241	0.87336	1.06164	1.035515	1.32865	1.081453	1.068347
TWAS21210608	1.062772	1.058796	1.072445	1.21907	1.15806	0.928324	0.67365	1.026849	1.035148	1.063349	1.13698	0.85372	1.042766	1.010988	1.34181	1.076235	1.060698
TWAS21210609	1.064735	1.04422	1.083565	1.38343	1.18544	1.12748	1.1455	1.18379	1.1141	1.072972	1.13895	0.87863	1.031335	1.07032	1.32113	1.074204	1.051603
TWAS21210611	1.039748	0.99925319	1.06077	0.66848	0.68706	1.26111	1.25872	1.11618	1.046192	1.065367	0.969334	0.68193	1.081992	0.63327	0.58757	1.072506	1.047131
TWAS21210612	0.935776	1.058887	1.26333	1.15895	0.53326	0.7901	0.64753	0.949878	0.985773	1.012898	1.026996	0.969307	0.9911657	0.9966296	1.34404	0.98794	0.966266
TWAS21210613	1.061203	0.903729	1.041715	0.61967	1.17653	1.21502	1.071801	1.11175	1.019956	1.066116	0.987676	0.73064	1.072272	0.75868	0.56675	1.051225	1.079563
TWAS21210614	1.069147	1.42548	1.078644	1.24601	1.17379	0.93794	0.73973	1.075478	1.038648	1.08969	1.12921	0.979879	1.064405	1.062043	1.35469	1.02782	1.065363
TWAS21210615	0.974025	1.040029	1.0057888	1.13292	0.34514	0.86264	0.6834	1.029737	0.96928	1.032629	1.052445	0.81584	0.997322	0.953122	1.3396	1.0033427	0.964678
TWAS21210617	1.046112	1.052565	1.048943	1.36192	1.1624	1.064361	1.099826	1.18574	1.09413	1.049947	1.12636	0.86925	1.019367	1.045973	1.3225	1.050497	1.048798
TWAS21210619	1.064334	1.066092	1.058316	1.36861	1.17699	1.13005	1.09218	1.17934	1.11424	1.066371	1.13475	0.88246	1.037497	1.051494	1.33662	1.069187	1.059569
TWAS21210621	1.026139	1.080849	1.056726	1.21151	0.67278	0.88048	0.61676	1.025286	1.012553	1.044924	1.1086	0.85228	1.025294	1.014473	1.37632	1.035107	0.980978
TWAS21210702	0.927151	1.024901	0.87991	1.31041	0.0279199999999999	1.018192	0.922441	1.081858	0.949502	1.022195	0.987768	0.83414	1.0023027	0.958842	1.28553	0.963642	0.940671
TWAS21210703	1.065136	0.81639	1.087633	0.65987	1.18132	1.18337	1.11015	1.12168	1.013758	1.063598	0.9926242	0.73675	1.083385	0.72363	0.59587	1.074447	1.089747
TWAS21210704	1.060553	1.10792	1.087578	1.2823	1.15477	1.040519	1.0067631	1.092374	0.9939525	1.098788	1.093823	0.81898	1.062737	0.89967	1.31844	1.046307	1.038308
TWAS21210706	1.054705	1.074107	1.077077	1.40135	0.63336	1.12751	1.12033	1.17754	1.11665	1.06292	1.12334	0.87299	1.037797	1.035235	1.38554	1.06948	0.984779
TWAS21210707	1.083239	0.928783	1.087851	0.52629	1.19778	1.25198	1.18219	1.11408	1.063074	1.11576	1.026339	0.74082	1.073612	0.70434	0.62359	1.10662	1.11549
TWAS21210708	1.031789	1.082723	1.059365	1.40882	0.59794	1.051379	1.2025	1.19487	1.096115	1.049178	1.10118	0.89215	1.048297	1.051357	1.37821	1.057974	0.9933124
TWAS21210709	1.071385	1.34564	1.08486	1.35851	1.21079	1.084972	1.092532	1.16569	1.084156	1.10723	1.15204	0.88616	1.081702	1.071344	1.35675	1.034658	1.056643
TWAS21210711	1.065501	1.092931	1.050835	1.38594	1.16928	1.07052	1.03611	1.20179	1.061635	1.054822	1.13818	0.87586	1.044382	1.057945	1.34236	1.065592	1.055695
TWAS21210712	0.955532	1.9264	0.89791	1.12447	0.59232	0.58357	0.70106	1.05221	0.988213	1.0067563	1.066958	1.049968	0.45376	1.394	1.20941	0.929079	0.958031
TWAS21210713	1.040966	0.927482	1.029569	0.67759	1.15005	0.84866	0.58929	0.68114	0.966957	1.050162	0.981295	0.70405	1.059868	0.64996	0.60728	0.941594	1.070164
TWAS21210714	1.080114	0.975291	1.10511	0.64993	1.19318	1.21159	1.12312	1.11629	1.015771	1.095418	1.02411	0.7227	1.071244	0.6375	0.56566	1.093617	1.10355
TWAS21210715	0.955091	0.86863	1.16682	0.85445	1.0044754	0.67329	0.69969	0.87647	1.11559	0.9949869	0.941643	0.70388	0.947028	0.89448	1.24045	1.14138	0.997447
TWAS21210716	1.082367	0.915038	1.085963	0.60325	1.20641	1.24173	1.13337	1.10334	1.064631	1.084194	1.027445	0.73621	1.083729	0.67715	0.76623	1.10114	1.10706
TWAS21210717	1.005769	1.037539	1.038511	1.41065	0.60925	1.049806	1.051822	1.16265	1.016476	1.045884	1.078369	0.88422	1.041401	0.980391	1.35659	1.022949	0.982598
TWAS21210718	0.9943122	1.021096	1.038987	1.37183	0.57726	1.011567	1.053657	1.15535	0.989794	1.033283	1.082695	0.82954	1.041868	0.961817	1.33144	1.016276	0.962208
TWAS21210719	1.079573	0.951981	1.067447	0.64016	1.20606	1.23851	1.15445	1.10247	1.073492	1.10954	1.0094936	0.73195	1.091464	0.67652	0.58331	1.092797	1.095386
TWAS21210721	1.076992	0.908142	1.084932	0.671	1.20688	1.26917	1.15492	1.1112	1.072642	1.06858	1.034426	0.73984	1.068758	0.67958	0.59916	1.087483	1.085699
TWAS21210723	0.934588	1.086763	0.919772	1.31637	0.58893	1.043001	1.015845	1.10686	1.008799	1.029335	1.010457	0.955646	1.02022	0.9953932	1.33661	0.976157	0.94377
TWAS21210724	1.063525	1.15143	1.10166	1.28509	1.17996	1.10388	1.024829	1.10517	1.011406	1.11467	1.096231	0.79929	1.073021	0.923532	1.33478	1.036052	1.046913
TWAS21210802	1.035026	1.073338	1.023454	1.19142	1.12236	0.908752	0.67954	1.023484	1.027285	1.033218	1.10899	0.903684	1.03902	1.038867	1.31993	1.023882	1.043604
TWAS21210804	0.929166	1.022239	1.2689	1.065657	0.54662	0.81918	0.6092	0.85287	0.88817	1.0059288	1.0015552	0.87028	0.976263	0.913692	1.31042	0.962225	0.930266
TWAS21210805	0.85021	1.073874	0.86772	1.19143	0.52621	0.48695	0.61595	1.068233	0.982388	0.952751	0.985299	1.1613	0.88223	1.40206	1.22672	0.928883	0.965802
TWAS21210806	0.86573	1.073394	0.83883	1.28844	0.55284	0.931013	0.9924857	1.0055917	0.86223	0.976811	0.86521	1.008392	0.91111	1.13973	1.20024	0.926136	0.924832
TWAS21210807	1.070768	1.073346	1.045949	1.36876	1.17604	1.084051	1.068073	1.1948	1.060467	1.072855	1.14587	0.88218	1.062334	1.036065	1.33286	1.076789	1.070109
TWAS21210808	1.014551	1.046087	1.040535	0.62191	0.65609	1.19293	1.1998	1.088596	0.965549	1.046779	0.940608	0.67253	1.064545	0.67313	0.5611	1.026434	1.020759
TWAS21210809	1.07054	0.958384	1.069276	0.60277	1.20004	1.22601	1.074029	1.1153	1.083257	1.075044	1.013881	0.7521	1.073733	0.78409	0.59274	1.090202	1.087297
TWAS21210811	0.89113	0.916252	0.87305	0.59517	0.63711	0.79971	0.59262	0.5989	0.85543	0.98963	0.86526	0.55678	0.973983	0.54139	0.51066	0.81966	0.923778
TWAS21210812	1.074237	0.912396	1.082245	0.68069	1.21079	1.23383	1.18267	1.1413	1.095212	1.0718	1.020495	0.73958	1.068528	0.75692	0.7601	1.089367	1.09256
TWAS21210813	1.058447	1.016199	1.062926	0.59543	1.16823	0.97809	0.6563	0.64986	0.946868	1.065502	0.9939725	0.70534	1.054514	0.59844	0.56417	1.00016227	1.073468
TWAS21210814	1.015358	0.67552	1.071506	0.65345	0.64543	1.046869	0.58522	0.71478	0.939608	1.048907	0.977243	0.53309	1.066588	0.55042	0.60707	0.926136	1.035082
TWAS21210815	0.989072	1.045522	1.024375	1.37431	0.59042	1.076404	1.019152	1.12986	1.0010815	1.064935	1.069986	0.84372	1.02589	0.976119	1.34433	1.036543	0.980877
TWAS21210816	0.98798	1.14665	1.008716	0.60166	0.64642	1.20598	1.34042	1.11788	1.000091031	1.032443	0.88731	0.68136	1.054853	0.57786	0.52864	1.02212	1.01095
TWAS21210817	1.069617	1.080411	1.086832	1.37884	1.19966	1.11905	1.19313	1.21664	1.12014	1.059409	1.14651	0.88013	1.059481	1.05365	1.32742	1.067741	1.045434
TWAS21210818	1.037951	1.49216	1.036622	1.34422	0.72249	1.034217	1.1025	1.14238	1.083934	1.093099	1.11291	0.89327	1.051459	1.085947	1.37518	0.98852	0.977453
TWAS21210821	0.88369	1.036695	1.085755	1.33231	0.54682	1.0016979	0.986893	1.017343	0.923974	0.9942655	0.929542	0.79199	0.982232	0.96554	1.25089	0.965696	0.935225
TWAS21210823	0.94921	0.84641	0.909819	0.61556	0.64874	1.11979	1.086185	1.058552	0.909565	1.021624	0.8991	0.56927	1.039956	0.62741	0.43416	0.986346	0.9911203
TWAS21210901	1.059874	1.061445	1.075623	1.18237	1.1393	0.856	0.67504	0.980168	1.021049	1.083744	1.11521	0.86868	1.069887	0.9916477	1.32164	1.053057	1.065629
TWAS21210902	0.932645	1.094547	0.943767	0.63914	0.62124	0.946736	0.58464	0.63113	0.919388	0.957242	0.87993	0.57933	1.015794	0.4415	0.45325	0.83935	0.983433
TWAS21210903	1.072419	0.942624	1.091475	0.60121	1.16924	1.19961	1.071976	1.068438	0.9925495	1.064286	1.013836	0.73472	1.079537	0.7551	0.58506	1.093794	1.10845
TWAS21210904	1.082997	0.87131	1.087875	0.60094	1.18176	1.18953	1.063894	1.11266	0.993899	1.080474	1.007789	0.74068	1.10159	0.6862	0.61152	1.081508	1.10659
TWAS21210905	1.010142	1.052943	1.033161	1.38043	0.62588	0.976205	1.0035119	1.14668	1.01541	1.04859	1.081383	0.852	1.035395	1.0032283	1.35587	1.04672	0.955195
TWAS21210908	1.044707	1.1983	1.062218	0.70975	0.63238	1.29451	1.28786	1.13692	1.052729	1.069089	0.960087	0.57279	1.069863	0.62476	0.55339	1.068955	1.048451
TWAS21210909	1.044822	1.10597	1.074585	0.67629	0.70074	1.25661	1.18192	1.13072	0.9939872	1.050098	0.98596	0.69129	1.079473	0.62961	0.48046	1.068662	1.054642
TWAS21210911	1.072022	0.900931	1.085416	0.65406	1.19576	1.2405	1.11177	1.11348	1.0092521	1.066953	1.018061	0.73965	1.075545	0.68427	0.58138	1.075113	1.092027
TWAS21210912	1.12586	0.9915475	1.1553	1.1792	1.24325	0.78792	0.68515	0.919549	1.25119	1.093578	1.16924	0.83768	1.096133	0.9852	1.25318	1.090829	1.0536
TWAS21210914	0.974439	0.51832	0.9911029	0.64057	0.63968	0.955838	0.67627	0.59087	0.904913	1.021901	0.914447	0.54448	1.0025115	0.37661	0.52184	0.87232	0.9955641
TWAS21210915	0.952126	1.037271	1.28905	1.079996	0.50945	0.72015	0.70524	0.981691	0.910289	1.056254	0.9958088	0.71163	0.970973	0.970502	1.33416	1.0038777	0.953526
TWAS21210916	1.070373	0.933924	1.064673	0.61233	1.18728	1.19667	1.040947	1.10414	1.021695	1.049857	1.015989	0.74171	1.063799	0.74789	0.59383	1.061408	1.07281
TWAS21210918	0.9901028	1.028565	1.025466	1.36904	0.55992	1.092833	1.044508	1.13135	0.985407	1.047798	1.065124	0.82052	1.041245	0.960567	1.34668	1.015757	0.963746
TWAS21210919	1.07421	0.935953	1.079959	0.73616	1.19016	1.2208	1.059351	1.097501	1.010169	1.12082	1.016802	0.73205	1.082902	0.71123	0.54771	1.099274	1.11935
TWAS21210921	1.0044037	0.64987	1.042686	0.69532	0.63675	1.10653	0.597	0.65285	0.957461	1.0245	0.958265	0.55365	1.065511	0.53856	0.42693	0.935219	1.052106
TWAS21210923	0.88357	0.95189	0.83849	1.1111	0.55022	0.77118	0.98456	1.047709	0.86929	0.4956	0.918893	0.843	0.47898	0.977283	1.19555	0.87893	0.87336
TWAS21210924	1.068245	1.06279	1.086403	1.23223	1.17008	0.958667	0.65594	1.033603	1.097084	1.073301	1.14657	0.86835	1.04741	1.028447	1.32284	1.065225	1.058839
TWAS21211001	1.017958	1.11862	1.28586	0.59473	1.066703	0.935544	0.57379	0.51423	0.9361	1.048605	0.8961	0.68598	1.015401	0.60963	0.4793	1.028618	1.055255
TWAS21211002	1.038324	1.035031	1.03359	0.58423	1.15522	0.945489	0.58628	0.63943	0.973057	1.074616	0.957822	0.70565	1.05638	0.67099	0.57288	0.944842	1.066098
TWAS21211005	1.062706	1.083977	1.04931	1.23092	1.14584	0.915167	0.72765	1.044147	1.047005	1.076771	1.14206	0.904821	1.058025	1.054399	1.34521	1.059502	1.07393
TWAS21211006	1.052326	0.930179	1.042039	0.60888	1.17799	1.16848	1.04122	1.12692	1.042827	1.060684	1.0071027	0.7463	1.070106	0.72863	0.62762	1.075676	1.09061
TWAS21211007	1.0089456	1.22933	1.025502	0.61661	0.65654	1.21781	1.30178	1.098053	0.971701	1.084927	0.932136	0.57034	1.063179	0.63534	0.50184	1.037931	1.033213
TWAS21211008	1.071094	1.042895	1.090954	1.37562	1.17483	1.10925	1.23471	1.18799	1.046938	1.06205	1.13348	0.87002	1.054592	1.012873	1.29911	1.069725	1.036124
TWAS21211009	1.036687	1.051733	0.9950577	0.59637	0.6888	1.21925	1.024355	1.11318	0.98614	1.085309	0.951286	0.71567	1.080805	0.67098	0.52665	1.043006	1.038892
TWAS21211011	1.061607	1.049671	1.073872	1.35582	1.18507	1.12479	1.15197	1.18376	1.11975	1.058364	1.1373	0.86267	1.042348	1.029389	1.30859	1.069798	1.029148
TWAS21211012	1.049618	1.086852	1.039322	1.23631	1.15065	0.88968	0.69312	1.068092	1.083741	1.057291	1.12909	0.930838	1.032955	1.053039	1.35653	1.051935	1.075342
TWAS21211013	1.066818	0.909364	1.058456	0.65028	1.19031	1.1997	1.071039	1.12815	1.022686	1.068751	0.9971054	0.73614	1.061129	0.74877	0.75243	1.071128	1.070129
TWAS21211014	1.010536	0.63019	1.071645	0.6623	0.60816	1.21597	1.19885	1.094006	0.975016	1.046172	0.923774	0.68544	1.072897	0.60441	0.46713	1.011226	1.028477
TWAS21211015	1.078706	1.048683	1.089366	1.38437	1.18613	1.094886	1.093601	1.19554	1.061351	1.059916	1.14214	0.86593	1.059401	1.025607	1.31897	1.078015	1.043703
TWAS21211017	0.9248	0.922781	0.912101	1.16542	0.50482	0.85049	0.915443	0.947837	0.952893	0.9952186	0.979716	0.66794	0.978092	0.80201	1.10057	0.99307	0.86674
TWAS21211018	1.051482	0.63651	1.10416	0.6995	1.19322	0.935496	0.72006	0.71048	0.971392	1.077777	1.014217	0.74227	1.072265	0.68122	0.65357	0.973516	1.066415
TWAS21211019	1.056273	0.981606	1.056938	1.29799	1.16775	1.094971	1.011201	1.15153	1.01173	1.051831	1.10728	0.76142	1.039911	0.89433	1.32486	1.056949	1.0418
TWAS21211021	1.048965	1.060724	1.063587	0.62424	1.16402	0.941133	0.66928	0.65732	0.934197	1.082219	0.9918865	0.69569	1.064606	0.61133	0.5314	1.0083473	1.080647
TWAS21211022	1.058911	0.901047	1.34128	0.58852	1.10823	1.20446	1.060213	1.080211	1.0326	1.086202	0.97088	0.71859	1.038246	0.63834	0.5519	1.098514	1.1002
TWAS21211023	0.85668	0.9948418	1.085299	1.32038	0.54462	0.946947	0.85959	0.944163	0.92481	0.975574	0.87508	0.80134	0.968832	0.902643	1.21675	0.99307	0.953244
TWAS21211101	0.960221	1.055741	0.975279	1.13447	0.55202	0.84018	0.64251	0.950314	1.019867	1.023504	1.040815	0.81943	1.027213	0.961682	1.35187	0.9935108	0.944666
TWAS21211102	1.040612	1.051733	1.055632	0.58856	1.16625	0.986407	0.689	0.65782	0.982253	1.060161	0.9768	0.70317	1.044851	0.61296	0.57288	0.982132	1.063779
TWAS21211104	0.89234	1.085191	0.86908	1.3301	0.55999	0.948304	1.17352	1.10067	0.978705	0.984477	0.978678	0.903124	0.95613	1.046564	1.30589	0.980926	0.905794
TWAS21211105	0.8508	1.13223	0.76059	1.012151	0.62551	0.62158	0.72015	0.924831	0.8591	0.915974	0.85088	1.14498	0.924987	1.4426	1.25471	0.86086	0.961979
TWAS21211106	1.074832	1.04795	1.083653	1.37417	1.19523	1.14183	1.12036	1.18668	1.12139	1.093925	1.14587	0.8721	1.064265	1.021271	1.31718	1.077958	1.048425
TWAS21211107	1.064485	1.034967	1.065274	1.33546	1.14433	1.082073	0.982496	1.15953	1.025442	1.094572	1.1324	0.86315	1.049665	1.016732	1.29965	1.0722	1.036977
TWAS21211108	1.064793	1.071608	1.075647	1.23005	1.17424	0.9959027	0.63424	1.021747	1.08769	1.058323	1.13853	0.87485	1.039868	1.021633	1.32134	1.066367	1.037009
TWAS21211109	1.0023361	1.2039	1.019727	0.62918	0.61797	0.9968881	0.71358	0.62641	0.88314	1.024673	0.93507	0.56351	1.031717	0.63673	0.53302	0.957511	1.0088272
TWAS21211112	0.82197	0.49369	0.49791	0.55373	0.50114	1.029982	1.041131	1.0011254	0.84148	0.901363	0.76821	0.5584	0.441	0.4321	0.45834	0.42802	0.43709
TWAS21211114	1.062368	0.991534	1.022473	1.23124	1.13777	0.988057	0.65306	0.972502	1.083702	1.087284	1.15332	0.84804	1.018735	1.022829	1.30477	1.064492	1.060224
TWAS21211115	1.070842	1.35281	1.12157	1.33323	1.19852	1.15761	1.20738	1.16471	1.11979	1.098498	1.13347	0.88382	1.069542	1.056894	1.32339	1.033715	1.029154
TWAS21211116	1.039319	1.092811	1.051399	1.20813	0.60665	0.964438	0.71995	1.021173	1.019571	1.054642	1.12078	0.86972	1.039007	0.98996	1.41348	1.049933	0.99940671
TWAS21211118	1.072379	0.91519	1.095729	0.62445	1.21496	1.22568	1.07534	1.11701	1.064042	1.13013	1.030246	0.76354	1.096116	0.81252	0.7417	1.06246	1.080454
TWAS21211121	0.935992	1.11556	1.14361	1.13048	0.938768	0.87033	0.89168	0.92595	0.84738	0.988654	0.961682	1.027794	0.912397	1.54777	1.38047	1.044821	0.9549
TWAS21211122	0.9918203	1.076619	1.31371	0.56364	0.55931	1.17418	1.10176	1.020179	0.89954	1.043194	0.86408	0.60992	1.019672	0.56447	0.51194	1.031873	1.018851
TWAS21211123	1.056948	1.045817	1.065067	0.68194	1.1781	1.0081255	0.627	0.62887	1.0024199	1.074384	0.980545	0.69765	1.049943	0.712	0.60754	1.00024208	1.089824
